0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
"486884,","SINGRAULI,",MADHYA,PRADESH,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,83,31,518,61,60,91,9,121,30,151,213,181,433,211,37,241,120
2,33,32,58,62,85,92,74,122,135,152,83,182,190,212,306,242,241
3,55,33,100,63,242,93,123,123,68,153,268,183,23,213,247,243,374
4,67,34,87,64,109,94,193,124,115,154,13,184,33,214,63,244,97
5,25,35,115,65,49,95,400,125,46,155,32,185,53,215,71,245,50
6,29,36,90,66,134,96,85,126,60,156,109,186,62,216,63,246,55
7,104,37,20,67,166,97,44,127,37,157,60,187,104,217,65,247,59
8,92,38,89,68,75,98,52,128,263,158,106,188,179,218,93,248,122
9,101,39,80,69,124,99,77,129,39,159,93,189,32,219,65,249,53
10,17,40,2,70,296,100,80,130,46,160,127,190,48,220,83,250,122
11,100,41,143,71,72,101,10,131,116,161,128,191,102,221,62,251,6
12,339,42,122,72,125,102,-14,132,277,162,106,192,81,222,44,252,336
13,9,43,337,73,25,103,95,133,50,163,46,193,-2,223,31,253,35
14,108,44,322,74,484,104,124,134,51,164,330,194,32,224,274,254,35
15,10,45,61,75,239,105,50,135,110,165,65,195,47,225,166,255,45
16,174,46,69,76,105,106,144,136,12,166,143,196,75,226,171,256,61
17,180,47,90,77,30,107,115,137,97,167,112,197,47,227,35,257,61
18,26,48,120,78,15,108,122,138,343,168,104,198,60,228,-4,258,11
19,184,49,45,79,189,109,107,139,-6,169,70,199,67,229,54,259,46
20,82,50,42,80,49,110,12,140,221,170,45,200,29,230,54,260,66
21,74,51,90,81,34,111,65,141,71,171,106,201,124,231,29,261,8
22,212,52,197,82,186,112,15,142,9,172,30,202,45,232,202,262,54
23,142,53,35,83,140,113,35,143,42,173,45,203,100,233,296,263,11
24,115,54,26,84,92,114,100,144,-4,174,481,204,117,234,23,264,376
25,115,55,47,85,55,115,127,145,73,175,206,205,24,235,101,,
26,130,56,100,86,61,116,46,146,97,176,34,206,146,236,171,,
27,163,57,105,87,101,117,17,147,371,177,4,207,308,237,90,,
28,145,58,204,88,43,118,61,148,72,178,105,208,140,238,154,,
29,100,59,11,89,119,119,94,149,102,179,139,209,83,239,168,,
30,94,60,307,90,59,120,40,150,75,180,106,210,61,240,18,,
