0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,
1,115,31,174,61,386,91,105,121,103,151,64,181,246,211,79,241,106,271,18,,,,,,,
2,30,32,391,62,166,92,101,122,52,152,114,182,124,212,90,242,188,272,119,,,,,,,
3,347,33,123,63,237,93,458,123,127,153,77,183,131,213,95,243,68,273,80,,,,,,,
4,543,34,116,64,68,94,46,124,371,154,137,184,283,214,505,244,334,274,63,,,,,,,
5,220,35,149,65,248,95,177,125,350,155,250,185,132,215,120,245,70,275,259,,,,,,,
6,131,36,135,66,398,96,146,126,229,156,97,186,467,216,33,246,202,276,263,,,,,,,
7,134,37,149,67,262,97,65,127,85,157,170,187,276,217,218,247,180,277,81,,,,,,,
8,109,38,219,68,135,98,45,128,220,158,548,188,224,218,84,248,335,278,443,,,,,,,
9,280,39,455,69,214,99,319,129,122,159,29,189,52,219,155,249,405,279,213,,,,,,,
10,342,40,453,70,160,100,148,130,143,160,70,190,394,220,265,250,49,280,120,,,,,,,
11,55,41,10,71,78,101,141,131,223,161,290,191,150,221,92,251,163,281,70,,,,,,,
12,30,42,56,72,220,102,155,132,317,162,226,192,154,222,176,252,133,282,129,,,,,,,
13,282,43,264,73,121,103,162,133,65,163,154,193,578,223,28,253,166,283,163,,,,,,,
14,75,44,305,74,146,104,149,134,429,164,44,194,131,224,190,254,257,284,57,,,,,,,
15,92,45,176,75,403,105,116,135,144,165,84,195,459,225,291,255,401,285,22,,,,,,,
16,50,46,353,76,74,106,21,136,210,166,136,196,117,226,69,256,63,286,59,,,,,,,
17,175,47,109,77,230,107,252,137,160,167,316,197,79,227,118,257,300,287,248,,,,,,,
18,139,48,186,78,225,108,131,138,93,168,266,198,101,228,61,258,84,288,138,,,,,,,
19,40,49,272,79,237,109,144,139,239,169,450,199,105,229,294,259,184,289,119,,,,,,,
20,138,50,188,80,105,110,33,140,110,170,150,200,382,230,211,260,116,290,264,,,,,,,
21,297,51,55,81,153,111,75,141,124,171,99,201,82,231,262,261,186,291,62,,,,,,,
