0,1,2,3,4,5,6,7,8,9,10,11,12,13
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,110,31,67,61,83,91,122,121,148,151,78,181,266
2,406,32,76,62,27,92,611,122,581,152,108,182,26
3,102,33,66,63,127,93,172,123,264,153,106,183,87
4,453,34,266,64,144,94,81,124,46,154,256,184,60
5,75,35,253,65,202,95,471,125,594,155,57,185,125
6,229,36,518,66,86,96,33,126,54,156,120,186,71
7,75,37,513,67,240,97,53,127,49,157,180,187,60
8,211,38,242,68,240,98,251,128,80,158,188,188,468
9,170,39,165,69,311,99,405,129,307,159,360,189,120
10,153,40,308,70,378,100,45,130,60,160,250,190,203
11,75,41,406,71,140,101,61,131,174,161,74,191,619
12,50,42,188,72,120,102,334,132,318,162,93,192,124
13,60,43,549,73,101,103,179,133,506,163,210,193,181
14,313,44,55,74,476,104,101,134,70,164,142,194,325
15,90,45,49,75,39,105,155,135,70,165,100,195,189
16,450,46,152,76,62,106,170,136,666,166,66,196,202
17,174,47,51,77,40,107,127,137,635,167,253,197,-5
18,337,48,578,78,172,108,94,138,579,168,609,198,274
19,38,49,150,79,162,109,559,139,221,169,267,199,646
20,382,50,80,80,99,110,458,140,129,170,7,200,97
21,398,51,464,81,87,111,460,141,165,171,277,201,78
22,123,52,525,82,102,112,158,142,129,172,12,202,148
23,196,53,128,83,101,113,115,143,212,173,87,203,561
24,57,54,53,84,85,114,217,144,272,174,583,204,45
25,73,55,94,85,412,115,122,145,197,175,495,205,114
26,70,56,95,86,67,116,375,146,47,176,582,206,5
27,100,57,131,87,168,117,377,147,156,177,163,207,586
28,304,58,15,88,175,118,151,148,29,178,-15,208,46
29,90,59,22,89,25,119,561,149,55,179,448,209,153
30,378,60,114,90,164,120,273,150,155,180,323,,
