0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,
1,10,31,482,61,83,91,108,121,187,151,577,181,114,211,140,241,290,271,81,,,
2,227,32,284,62,571,92,93,122,188,152,60,182,148,212,344,242,45,272,49,,,
3,64,33,218,63,266,93,350,123,82,153,160,183,123,213,626,243,45,273,597,,,
4,213,34,217,64,158,94,170,124,347,154,425,184,365,214,343,244,209,274,301,,,
5,198,35,601,65,624,95,215,125,39,155,334,185,671,215,538,245,267,275,155,,,
6,159,36,523,66,322,96,182,126,449,156,250,186,40,216,49,246,90,276,146,,,
7,255,37,97,67,70,97,605,127,156,157,622,187,-28,217,450,247,621,277,65,,,
8,276,38,49,68,204,98,-4,128,490,158,96,188,152,218,396,248,173,278,456,,,
9,176,39,429,69,706,99,681,129,168,159,150,189,185,219,230,249,324,279,483,,,
10,131,40,611,70,118,100,330,130,560,160,51,190,88,220,173,250,27,280,283,,,
11,14,41,185,71,449,101,135,131,323,161,53,191,442,221,213,251,84,281,550,,,
12,154,42,420,72,375,102,129,132,280,162,559,192,197,222,57,252,208,282,100,,,
13,622,43,124,73,79,103,173,133,151,163,49,193,380,223,103,253,195,283,362,,,
14,110,44,224,74,165,104,405,134,240,164,403,194,318,224,100,254,493,284,148,,,
15,165,45,247,75,374,105,88,135,140,165,110,195,427,225,128,255,53,285,391,,,
16,167,46,261,76,440,106,42,136,131,166,249,196,120,226,132,256,386,286,302,,,
17,48,47,155,77,433,107,97,137,154,167,166,197,184,227,337,257,159,287,612,,,
18,57,48,415,78,522,108,316,138,446,168,234,198,48,228,160,258,330,288,96,,,
19,47,49,73,79,175,109,87,139,497,169,476,199,173,229,136,259,92,289,184,,,
20,169,50,326,80,40,110,135,140,325,170,444,200,96,230,191,260,193,290,88,,,
21,10,51,130,81,73,111,294,141,397,171,504,201,193,231,160,261,266,291,124,,,
22,242,52,428,82,262,112,555,142,162,172,452,202,522,232,60,262,484,292,155,,,
23,167,53,259,83,592,113,186,143,631,173,103,203,135,233,186,263,348,293,433,,,
24,548,54,548,84,370,114,234,144,142,174,322,204,145,234,273,264,346,294,136,,,
25,101,55,108,85,656,115,603,145,327,175,461,205,129,235,83,265,89,295,78,,,
26,247,56,339,86,465,116,159,146,312,176,343,206,421,236,257,266,187,296,120,,,
27,202,57,341,87,223,117,224,147,213,177,193,207,82,237,34,267,199,297,571,,,
28,205,58,276,88,400,118,633,148,279,178,120,208,191,238,46,268,321,298,224,,,
29,159,59,386,89,692,119,467,149,105,179,186,209,165,239,598,269,214,299,420,,,
30,621,60,25,90,177,120,286,150,251,180,625,210,229,240,363,270,632,300,381,,,
Centre:,200189,GOVT.,CO.ED,SS,SCHOOL,SECTOR,2,"DWARKA,",PAPPAN,KALAN,NEW,DELHI,"110075,",DELHI/NEW,"DELHI,",DELHI,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,
301,427,331,178,361,213,391,125,421,84,451,127,481,672,511,24,541,528,,,,,
302,371,332,621,362,607,392,138,422,327,452,195,482,341,512,164,542,447,,,,,
303,136,333,332,363,158,393,170,423,624,453,147,483,164,513,54,543,52,,,,,
304,265,334,139,364,19,394,137,424,472,454,30,484,116,514,198,544,96,,,,,
305,231,335,133,365,103,395,391,425,239,455,167,485,320,515,115,545,285,,,,,
306,262,336,573,366,661,396,471,426,262,456,41,486,78,516,108,546,444,,,,,
307,210,337,68,367,692,397,243,427,148,457,276,487,226,517,182,547,382,,,,,
308,163,338,156,368,264,398,345,428,414,458,77,488,107,518,401,548,271,,,,,
309,278,339,343,369,105,399,111,429,183,459,281,489,326,519,96,549,463,,,,,
310,369,340,209,370,205,400,203,430,431,460,123,490,216,520,425,550,144,,,,,
311,567,341,174,371,178,401,477,431,301,461,167,491,122,521,393,551,589,,,,,
312,500,342,113,372,275,402,38,432,164,462,92,492,320,522,187,552,432,,,,,
313,636,343,111,373,364,403,90,433,102,463,141,493,303,523,309,553,112,,,,,
314,464,344,195,374,292,404,224,434,159,464,267,494,41,524,181,554,195,,,,,
