0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,72,31,634,61,196,91,69,121,264,151,499,181,564,211,150
2,228,32,190,62,57,92,205,122,105,152,102,182,68,212,135
3,242,33,66,63,228,93,137,123,47,153,27,183,149,213,177
4,206,34,67,64,236,94,82,124,107,154,73,184,134,214,89
5,254,35,548,65,147,95,192,125,68,155,167,185,206,215,163
6,488,36,261,66,48,96,30,126,180,156,247,186,63,216,108
7,366,37,381,67,71,97,210,127,308,157,350,187,705,217,175
8,231,38,660,68,165,98,104,128,123,158,371,188,97,218,96
9,218,39,75,69,67,99,161,129,422,159,118,189,117,219,114
10,635,40,127,70,618,100,147,130,80,160,13,190,372,220,104
11,172,41,69,71,80,101,40,131,502,161,630,191,365,221,98
12,541,42,608,72,343,102,42,132,101,162,73,192,179,222,54
13,94,43,102,73,319,103,129,133,449,163,197,193,232,223,28
14,80,44,397,74,148,104,44,134,482,164,54,194,223,224,230
15,95,45,39,75,140,105,46,135,290,165,80,195,118,225,-16
16,45,46,212,76,111,106,181,136,419,166,294,196,212,226,80
17,598,47,46,77,150,107,40,137,146,167,90,197,286,227,61
18,80,48,67,78,32,108,136,138,199,168,45,198,57,228,475
19,54,49,132,79,127,109,660,139,160,169,329,199,143,229,73
20,276,50,50,80,233,110,344,140,635,170,184,200,107,230,98
21,66,51,401,81,29,111,54,141,263,171,47,201,213,231,559
22,245,52,96,82,132,112,120,142,240,172,310,202,121,232,222
23,53,53,66,83,710,113,107,143,358,173,582,203,241,,
24,95,54,55,84,230,114,63,144,162,174,220,204,70,,
25,80,55,73,85,596,115,108,145,293,175,113,205,79,,
26,581,56,405,86,173,116,5,146,128,176,288,206,129,,
27,38,57,239,87,235,117,279,147,297,177,65,207,234,,
28,137,58,184,88,55,118,42,148,72,178,353,208,119,,
29,290,59,94,89,317,119,201,149,220,179,179,209,257,,
30,236,60,56,90,328,120,347,150,202,180,205,210,63,,
