0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,50,31,678,61,54,91,463,121,146,151,221,181,250,211,206,241,466,271,106
2,550,32,117,62,225,92,144,122,63,152,65,182,154,212,105,242,289,272,62
3,209,33,160,63,255,93,209,123,148,153,48,183,107,213,121,243,10,273,608
4,227,34,599,64,58,94,228,124,20,154,136,184,25,214,197,244,120,274,360
5,187,35,171,65,65,95,135,125,172,155,65,185,142,215,112,245,133,275,620
6,60,36,125,66,197,96,75,126,145,156,268,186,180,216,597,246,215,276,303
7,117,37,129,67,132,97,105,127,57,157,106,187,89,217,199,247,182,277,30
8,155,38,127,68,209,98,202,128,309,158,150,188,199,218,41,248,162,278,169
9,115,39,544,69,55,99,98,129,15,159,545,189,37,219,147,249,35,279,15
10,58,40,126,70,206,100,162,130,205,160,70,190,43,220,489,250,168,280,671
11,134,41,301,71,320,101,71,131,225,161,86,191,414,221,23,251,75,281,585
12,375,42,146,72,77,102,54,132,419,162,258,192,327,222,163,252,231,282,15
13,281,43,650,73,44,103,110,133,203,163,15,193,23,223,116,253,149,283,540
14,471,44,61,74,83,104,169,134,347,164,98,194,556,224,103,254,463,284,321
15,546,45,55,75,155,105,544,135,164,165,70,195,44,225,348,255,222,285,613
16,100,46,105,76,637,106,337,136,96,166,351,196,145,226,74,256,502,286,65
17,59,47,309,77,165,107,105,137,104,167,295,197,168,227,275,257,545,287,103
18,100,48,194,78,76,108,273,138,102,168,180,198,621,228,54,258,217,288,70
19,239,49,77,79,263,109,271,139,79,169,88,199,78,229,64,259,80,289,123
20,127,50,280,80,38,110,90,140,374,170,330,200,123,230,447,260,96,290,51
21,474,51,96,81,65,111,135,141,112,171,216,201,186,231,145,261,200,291,139
22,35,52,64,82,117,112,456,142,207,172,468,202,170,232,411,262,156,292,121
23,601,53,125,83,85,113,165,143,435,173,225,203,418,233,-4,263,61,293,486
24,138,54,247,84,148,114,234,144,48,174,129,204,180,234,274,264,206,294,106
25,205,55,36,85,160,115,178,145,181,175,151,205,99,235,11,265,92,295,379
26,550,56,25,86,306,116,89,146,76,176,361,206,173,236,194,266,100,296,144
27,158,57,115,87,497,117,92,147,105,177,114,207,161,237,400,267,288,297,124
28,483,58,575,88,142,118,401,148,169,178,206,208,29,238,36,268,175,298,373
29,103,59,319,89,82,119,71,149,586,179,207,209,276,239,600,269,206,299,142
30,70,60,137,90,139,120,163,150,379,180,110,210,494,240,118,270,182,300,134
Centre:,280112,ST.MARYS,RESIDENTIAL,CENTRAL,"SCHOOL,",POONTHOPPU,WARD,ALAPPUZHA,KERALA,PIN,"688006,","ALAPPUZHA/CHENGANNUR,",KERALA,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,
301,154,331,303,361,388,391,258,421,157,,,,,,,,,,
302,135,332,267,362,97,392,626,422,332,,,,,,,,,,
303,50,333,195,363,178,393,199,423,444,,,,,,,,,,
304,159,334,125,364,253,394,140,424,210,,,,,,,,,,
305,135,335,237,365,58,395,101,425,247,,,,,,,,,,
306,165,336,143,366,198,396,242,426,30,,,,,,,,,,
307,416,337,227,367,59,397,506,,,,,,,,,,,,
308,562,338,433,368,222,398,119,,,,,,,,,,,,
309,259,339,85,369,113,399,65,,,,,,,,,,,,
310,25,340,592,370,70,400,377,,,,,,,,,,,,
311,101,341,125,371,288,401,419,,,,,,,,,,,,
312,167,342,262,372,484,402,175,,,,,,,,,,,,
313,134,343,40,373,195,403,-2,,,,,,,,,,,,
314,50,344,81,374,112,404,207,,,,,,,,,,,,
315,226,345,113,375,81,405,214,,,,,,,,,,,,
316,474,346,651,376,485,406,73,,,,,,,,,,,,
317,178,347,70,377,287,407,348,,,,,,,,,,,,
318,79,348,0,378,59,408,430,,,,,,,,,,,,
319,63,349,267,379,509,409,122,,,,,,,,,,,,
320,572,350,219,380,216,410,145,,,,,,,,,,,,
321,85,351,73,381,288,411,70,,,,,,,,,,,,
322,65,352,343,382,348,412,241,,,,,,,,,,,,
323,612,353,80,383,185,413,52,,,,,,,,,,,,
324,218,354,40,384,50,414,172,,,,,,,,,,,,
325,65,355,635,385,204,415,86,,,,,,,,,,,,
326,115,356,223,386,107,416,355,,,,,,,,,,,,
327,375,357,83,387,71,417,71,,,,,,,,,,,,
328,477,358,175,388,215,418,20,,,,,,,,,,,,
329,117,359,50,389,95,419,178,,,,,,,,,,,,
330,94,360,157,390,35,420,124,,,,,,,,,,,,
