0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,
1,350,31,139,61,351,91,160,121,106,151,613,181,349,211,573,241,426,271,602,
2,45,32,69,62,120,92,284,122,48,152,544,182,337,212,115,242,200,272,51,
3,621,33,305,63,75,93,85,123,52,153,260,183,96,213,650,243,363,273,601,
4,205,34,129,64,113,94,275,124,75,154,559,184,65,214,111,244,75,274,466,
5,451,35,80,65,409,95,479,125,292,155,531,185,206,215,90,245,137,275,56,
6,481,36,402,66,95,96,120,126,344,156,285,186,303,216,165,246,425,276,109,
7,355,37,146,67,113,97,84,127,536,157,554,187,110,217,433,247,44,277,543,
8,218,38,50,68,102,98,392,128,51,158,111,188,212,218,294,248,258,278,216,
9,226,39,701,69,164,99,332,129,319,159,220,189,456,219,180,249,579,279,658,
10,95,40,153,70,268,100,70,130,132,160,367,190,116,220,152,250,65,280,123,
11,106,41,510,71,311,101,372,131,616,161,663,191,101,221,324,251,175,281,58,
12,100,42,337,72,293,102,137,132,266,162,154,192,572,222,542,252,515,282,610,
13,621,43,225,73,369,103,44,133,430,163,313,193,77,223,100,253,9,283,167,
14,252,44,185,74,331,104,529,134,148,164,118,194,481,224,497,254,170,284,541,
15,84,45,337,75,109,105,228,135,146,165,90,195,344,225,685,255,346,285,532,
16,401,46,486,76,140,106,45,136,266,166,445,196,660,226,133,256,167,286,271,
17,416,47,552,77,113,107,131,137,250,167,543,197,511,227,421,257,431,287,244,
18,170,48,161,78,295,108,270,138,15,168,241,198,123,228,178,258,604,288,128,
19,608,49,360,79,327,109,120,139,329,169,360,199,190,229,215,259,60,289,117,
20,610,50,435,80,266,110,73,140,235,170,108,200,71,230,326,260,179,290,388,
21,138,51,296,81,364,111,255,141,346,171,113,201,95,231,290,261,440,291,507,
22,108,52,264,82,617,112,126,142,533,172,185,202,705,232,130,262,110,292,301,
23,567,53,629,83,411,113,346,143,423,173,77,203,72,233,423,263,63,293,362,
24,338,54,83,84,260,114,15,144,169,174,270,204,615,234,436,264,423,294,107,
25,507,55,329,85,43,115,35,145,464,175,224,205,262,235,80,265,230,295,266,
26,393,56,253,86,192,116,187,146,370,176,340,206,210,236,110,266,50,296,319,
27,189,57,97,87,452,117,635,147,244,177,125,207,575,237,473,267,245,297,122,
28,353,58,524,88,111,118,613,148,233,178,114,208,140,238,663,268,275,298,107,
29,99,59,75,89,506,119,465,149,289,179,601,209,85,239,275,269,519,299,430,
30,29,60,79,90,268,120,236,150,218,180,211,210,125,240,227,270,205,300,125,
Centre:,390368,SANSKAR,"SCHOOL,",117-121,VISHWAMITRA,MARG,SIRSI,RD,HANUMAN,NAGAR,EXTENSION,"JAIPUR,","JAIPUR,",RAJASTHAN,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,
301,452,331,516,361,568,391,623,421,371,451,182,481,639,511,195,,,,,
302,135,332,161,362,254,392,536,422,551,452,55,482,430,512,651,,,,,
303,182,333,116,363,279,393,112,423,109,453,221,483,419,513,400,,,,,
304,147,334,597,364,207,394,10,424,364,454,416,484,281,514,211,,,,,
305,273,335,9,365,293,395,308,425,685,455,91,485,245,,,,,,,
306,304,336,177,366,58,396,69,426,110,456,35,486,333,,,,,,,
307,133,337,80,367,78,397,145,427,105,457,235,487,55,,,,,,,
308,290,338,665,368,124,398,85,428,51,458,95,488,368,,,,,,,
309,341,339,541,369,155,399,638,429,532,459,193,489,562,,,,,,,
310,581,340,197,370,129,400,195,430,549,460,326,490,196,,,,,,,
311,670,341,393,371,54,401,123,431,6,461,33,491,53,,,,,,,
312,62,342,545,372,327,402,248,432,65,462,102,492,128,,,,,,,
313,391,343,531,373,276,403,338,433,100,463,333,493,380,,,,,,,
314,39,344,344,374,28,404,458,434,665,464,208,494,70,,,,,,,
315,75,345,332,375,119,405,230,435,87,465,192,495,488,,,,,,,
316,90,346,131,376,525,406,156,436,252,466,535,496,274,,,,,,,
317,381,347,263,377,488,407,510,437,86,467,60,497,383,,,,,,,
318,545,348,641,378,525,408,451,438,110,468,146,498,347,,,,,,,
319,90,349,364,379,629,409,23,439,404,469,23,499,570,,,,,,,
320,396,350,41,380,378,410,330,440,307,470,431,500,370,,,,,,,
321,410,351,163,381,655,411,121,441,400,471,591,501,424,,,,,,,
322,264,352,43,382,97,412,442,442,187,472,310,502,547,,,,,,,
323,289,353,372,383,275,413,274,443,225,473,543,503,279,,,,,,,
324,251,354,274,384,690,414,180,444,46,474,377,504,355,,,,,,,
325,57,355,107,385,129,415,533,445,438,475,253,505,239,,,,,,,
326,127,356,537,386,45,416,360,446,147,476,697,506,373,,,,,,,
327,144,357,665,387,374,417,375,447,118,477,425,507,602,,,,,,,
328,325,358,517,388,360,418,240,448,176,478,106,508,57,,,,,,,
329,180,359,315,389,303,419,391,449,272,479,283,509,178,,,,,,,
330,86,360,448,390,409,420,255,450,438,480,521,510,131,,,,,,,
