0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,136,31,288,61,298,91,244,121,160,151,246,181,652,211,85,241,201,271,140
2,140,32,401,62,60,92,197,122,381,152,2,182,680,212,154,242,326,272,415
3,304,33,290,63,-10,93,141,123,291,153,68,183,178,213,572,243,504,273,118
4,70,34,393,64,422,94,74,124,190,154,631,184,247,214,67,244,493,274,399
5,396,35,71,65,675,95,145,125,75,155,45,185,44,215,200,245,355,275,119
6,61,36,348,66,49,96,376,126,456,156,619,186,129,216,583,246,379,276,37
7,69,37,199,67,175,97,82,127,116,157,76,187,67,217,357,247,130,277,55
8,60,38,277,68,423,98,61,128,529,158,433,188,232,218,613,248,437,278,147
9,300,39,90,69,332,99,372,129,129,159,494,189,355,219,98,249,458,279,45
10,206,40,487,70,209,100,266,130,235,160,338,190,300,220,627,250,226,280,290
11,593,41,555,71,602,101,529,131,638,161,87,191,99,221,486,251,276,281,219
12,515,42,288,72,157,102,406,132,331,162,27,192,446,222,609,252,610,282,104
13,103,43,493,73,155,103,476,133,317,163,458,193,213,223,219,253,209,283,608
14,323,44,47,74,459,104,234,134,569,164,405,194,326,224,93,254,151,284,275
15,180,45,230,75,255,105,530,135,35,165,172,195,627,225,102,255,69,285,82
16,258,46,276,76,229,106,206,136,52,166,435,196,571,226,369,256,131,286,172
17,88,47,44,77,514,107,244,137,260,167,505,197,242,227,315,257,245,287,214
18,537,48,123,78,42,108,26,138,42,168,68,198,108,228,187,258,236,288,193
19,124,49,539,79,162,109,97,139,85,169,437,199,91,229,590,259,343,289,160
20,45,50,175,80,414,110,177,140,72,170,652,200,208,230,232,260,185,290,171
21,159,51,146,81,349,111,289,141,209,171,538,201,80,231,136,261,155,291,50
22,132,52,368,82,81,112,499,142,199,172,233,202,177,232,127,262,182,292,185
23,554,53,289,83,606,113,457,143,99,173,167,203,45,233,22,263,130,293,91
24,136,54,199,84,259,114,591,144,33,174,370,204,637,234,70,264,500,294,172
25,245,55,121,85,182,115,591,145,197,175,96,205,663,235,20,265,440,295,143
26,57,56,272,86,651,116,200,146,228,176,247,206,573,236,626,266,618,296,232
27,117,57,251,87,-2,117,378,147,168,177,153,207,60,237,654,267,70,297,116
28,695,58,101,88,446,118,246,148,522,178,48,208,118,238,165,268,68,298,288
29,278,59,100,89,456,119,675,149,75,179,222,209,144,239,76,269,110,299,521
30,620,60,187,90,390,120,284,150,211,180,424,210,24,240,104,270,666,300,192
Centre:,392201,RADHAKRISHNAN,PUBLIC,"SCHOOL,",OPPOSITE,KENDRIYA,"VIDHYALAYA,",THINGLA,SAWAI,"MADHOPUR,",SAWAI,"MADHOPUR,",RAJASTHAN,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
301,205,331,515,361,171,391,324,421,250,451,147,481,501,511,16,541,132,571,45
302,480,332,517,362,153,392,122,422,319,452,382,482,257,512,28,542,602,572,477
303,415,333,48,363,180,393,254,423,452,453,187,483,646,513,657,543,199,573,603
304,248,334,653,364,242,394,181,424,258,454,59,484,35,514,568,544,106,574,40
305,302,335,356,365,250,395,625,425,161,455,275,485,181,515,135,545,358,575,321
306,116,336,99,366,154,396,95,426,113,456,452,486,195,516,100,546,52,576,48
307,190,337,273,367,222,397,132,427,382,457,335,487,280,517,355,547,558,577,70
308,188,338,620,368,370,398,459,428,636,458,147,488,60,518,63,548,286,578,282
309,109,339,545,369,644,399,315,429,188,459,51,489,409,519,532,549,268,579,397
310,582,340,610,370,18,400,380,430,68,460,126,490,247,520,342,550,424,580,353
311,559,341,173,371,516,401,177,431,299,461,130,491,170,521,100,551,148,581,114
312,350,342,360,372,114,402,277,432,72,462,176,492,250,522,434,552,665,582,97
313,132,343,471,373,254,403,125,433,516,463,119,493,539,523,444,553,65,583,465
314,84,344,393,374,522,404,600,434,474,464,367,494,63,524,451,554,665,584,418
315,347,345,646,375,494,405,73,435,422,465,620,495,246,525,650,555,181,585,131
316,251,346,513,376,446,406,600,436,358,466,61,496,643,526,503,556,411,586,269
317,84,347,191,377,56,407,183,437,329,467,26,497,212,527,22,557,115,587,358
318,40,348,115,378,429,408,340,438,288,468,396,498,192,528,474,558,48,588,676
319,118,349,390,379,348,409,198,439,402,469,20,499,133,529,133,559,67,589,345
320,604,350,561,380,102,410,64,440,427,470,149,500,192,530,98,560,394,,
321,117,351,396,381,548,411,230,441,30,471,266,501,132,531,182,561,407,,
322,104,352,420,382,433,412,539,442,178,472,46,502,286,532,474,562,101,,
323,97,353,219,383,389,413,400,443,560,473,88,503,261,533,228,563,149,,
324,225,354,69,384,91,414,417,444,112,474,292,504,33,534,676,564,1,,
325,501,355,231,385,134,415,478,445,81,475,152,505,87,535,158,565,89,,
326,312,356,171,386,448,416,78,446,108,476,167,506,149,536,489,566,160,,
327,109,357,270,387,120,417,190,447,415,477,434,507,155,537,394,567,123,,
328,411,358,148,388,98,418,346,448,156,478,90,508,146,538,549,568,661,,
329,132,359,88,389,310,419,131,449,229,479,105,509,50,539,189,569,211,,
330,312,360,193,390,196,420,75,450,226,480,600,510,582,540,150,570,650,,
