0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
TAMIL,NADU,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,
1,99,31,65,61,316,91,114,121,529,151,148,181,24,211,375,241,593,271,25,,,,,,
2,328,32,445,62,84,92,288,122,82,152,100,182,531,212,248,242,118,272,259,,,,,,
3,342,33,211,63,523,93,120,123,612,153,297,183,105,213,410,243,170,273,110,,,,,,
4,80,34,269,64,174,94,31,124,475,154,584,184,155,214,152,244,315,274,268,,,,,,
5,185,35,371,65,203,95,348,125,178,155,511,185,645,215,145,245,123,275,66,,,,,,
6,344,36,259,66,234,96,180,126,12,156,96,186,75,216,55,246,28,276,630,,,,,,
7,497,37,323,67,145,97,110,127,479,157,440,187,105,217,197,247,633,277,404,,,,,,
8,315,38,568,68,180,98,117,128,330,158,60,188,287,218,145,248,141,278,98,,,,,,
9,277,39,100,69,388,99,130,129,129,159,104,189,161,219,493,249,192,279,248,,,,,,
10,213,40,429,70,289,100,85,130,140,160,146,190,60,220,78,250,632,280,229,,,,,,
11,408,41,373,71,545,101,116,131,505,161,16,191,178,221,412,251,15,281,105,,,,,,
12,66,42,468,72,460,102,258,132,302,162,494,192,115,222,96,252,230,282,431,,,,,,
13,409,43,414,73,500,103,185,133,443,163,366,193,195,223,495,253,49,283,115,,,,,,
14,595,44,92,74,246,104,679,134,293,164,348,194,441,224,182,254,205,284,133,,,,,,
15,347,45,74,75,640,105,53,135,67,165,76,195,161,225,93,255,111,285,106,,,,,,
16,468,46,523,76,536,106,171,136,124,166,710,196,391,226,302,256,79,286,637,,,,,,
17,91,47,72,77,60,107,145,137,70,167,95,197,195,227,412,257,143,287,64,,,,,,
18,109,48,68,78,120,108,656,138,68,168,591,198,217,228,253,258,553,288,265,,,,,,
19,472,49,100,79,445,109,59,139,549,169,511,199,399,229,528,259,443,289,710,,,,,,
20,105,50,529,80,111,110,190,140,99,170,561,200,482,230,116,260,259,290,503,,,,,,
21,156,51,155,81,264,111,129,141,312,171,186,201,24,231,613,261,486,291,125,,,,,,
22,145,52,116,82,389,112,398,142,70,172,94,202,311,232,170,262,414,292,219,,,,,,
23,352,53,95,83,173,113,37,143,212,173,55,203,176,233,231,263,231,293,111,,,,,,
24,351,54,326,84,120,114,53,144,115,174,110,204,217,234,255,264,22,294,71,,,,,,
25,386,55,186,85,430,115,179,145,268,175,535,205,563,235,115,265,470,295,361,,,,,,
26,200,56,65,86,367,116,528,146,80,176,129,206,242,236,66,266,542,296,498,,,,,,
27,460,57,345,87,340,117,120,147,244,177,155,207,218,237,60,267,503,297,388,,,,,,
28,70,58,130,88,537,118,80,148,457,178,107,208,86,238,110,268,290,298,55,,,,,,
