0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,76,31,232,61,481,91,100,121,75,151,18,181,75,211,50,241,106
2,90,32,392,62,100,92,65,122,36,152,25,182,67,212,80,242,46
3,61,33,55,63,181,93,135,123,85,153,78,183,100,213,87,243,165
4,95,34,76,64,23,94,108,124,60,154,115,184,182,214,125,244,72
5,44,35,56,65,48,95,5,125,61,155,154,185,76,215,90,245,87
6,169,36,282,66,20,96,554,126,96,156,48,186,24,216,46,246,68
7,5,37,160,67,85,97,45,127,211,157,247,187,57,217,31,247,44
8,286,38,60,68,26,98,68,128,93,158,167,188,50,218,25,248,33
9,30,39,148,69,14,99,86,129,293,159,71,189,81,219,247,249,105
10,133,40,175,70,79,100,65,130,89,160,63,190,28,220,135,,
11,109,41,110,71,152,101,304,131,60,161,44,191,90,221,115,,
12,72,42,538,72,531,102,75,132,65,162,202,192,99,222,188,,
13,74,43,428,73,378,103,203,133,323,163,94,193,64,223,235,,
14,58,44,130,74,78,104,165,134,93,164,540,194,97,224,120,,
15,45,45,98,75,125,105,77,135,134,165,56,195,298,225,260,,
16,110,46,131,76,128,106,125,136,166,166,89,196,35,226,167,,
17,379,47,75,77,159,107,75,137,131,167,95,197,60,227,10,,
18,326,48,46,78,197,108,41,138,75,168,129,198,136,228,166,,
19,50,49,63,79,541,109,294,139,84,169,110,199,123,229,128,,
20,57,50,159,80,50,110,63,140,208,170,55,200,385,230,123,,
21,161,51,30,81,120,111,91,141,42,171,86,201,43,231,104,,
22,265,52,45,82,346,112,79,142,59,172,124,202,172,232,44,,
23,241,53,150,83,61,113,409,143,72,173,128,203,272,233,126,,
24,550,54,130,84,40,114,100,144,91,174,461,204,86,234,291,,
25,75,55,329,85,98,115,106,145,99,175,387,205,53,235,150,,
26,70,56,50,86,165,116,-13,146,70,176,41,206,57,236,35,,
27,59,57,33,87,311,117,87,147,339,177,64,207,140,237,70,,
28,174,58,173,88,74,118,70,148,198,178,254,208,140,238,81,,
29,10,59,274,89,70,119,32,149,83,179,49,209,184,239,87,,
30,100,60,36,90,145,120,25,150,70,180,16,210,344,240,77,,
