0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
DISTRICT,TELANGANA,STATE,"PIN502295,","SANGAREDDY,",TELANGANA,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,
1,153,31,357,61,69,91,80,121,22,151,212,181,64,211,396,241,104,271,342,,,,,,
2,489,32,95,62,547,92,367,122,104,152,342,182,155,212,340,242,46,272,70,,,,,,
3,148,33,84,63,58,93,95,123,92,153,153,183,61,213,40,243,99,273,131,,,,,,
4,93,34,129,64,44,94,638,124,123,154,110,184,89,214,97,244,104,274,245,,,,,,
5,370,35,89,65,180,95,144,125,166,155,345,185,288,215,257,245,158,275,165,,,,,,
6,380,36,40,66,567,96,366,126,137,156,104,186,44,216,567,246,518,276,107,,,,,,
7,145,37,91,67,73,97,425,127,467,157,360,187,134,217,306,247,63,277,170,,,,,,
8,289,38,119,68,424,98,72,128,167,158,64,188,455,218,291,248,398,278,410,,,,,,
9,228,39,99,69,324,99,43,129,322,159,127,189,221,219,212,249,53,279,308,,,,,,
10,28,40,230,70,328,100,427,130,457,160,406,190,458,220,511,250,90,280,24,,,,,,
11,500,41,529,71,317,101,57,131,270,161,25,191,35,221,40,251,275,281,379,,,,,,
12,443,42,359,72,422,102,410,132,404,162,126,192,391,222,243,252,60,282,5,,,,,,
13,557,43,127,73,419,103,101,133,87,163,128,193,149,223,510,253,231,283,123,,,,,,
14,423,44,159,74,350,104,160,134,140,164,113,194,287,224,272,254,241,284,273,,,,,,
15,71,45,435,75,474,105,110,135,263,165,182,195,169,225,600,255,144,285,201,,,,,,
16,413,46,61,76,238,106,241,136,27,166,270,196,342,226,0,256,378,286,92,,,,,,
17,290,47,136,77,441,107,185,137,244,167,529,197,23,227,281,257,35,287,495,,,,,,
18,400,48,310,78,103,108,239,138,140,168,311,198,83,228,71,258,112,288,233,,,,,,
19,564,49,57,79,626,109,125,139,104,169,243,199,51,229,405,259,466,289,503,,,,,,
20,174,50,379,80,21,110,216,140,134,170,334,200,444,230,87,260,133,290,211,,,,,,
21,211,51,139,81,55,111,223,141,279,171,130,201,402,231,85,261,144,291,191,,,,,,
22,70,52,115,82,459,112,70,142,530,172,261,202,329,232,380,262,399,292,36,,,,,,
23,177,53,297,83,31,113,70,143,98,173,72,203,48,233,136,263,56,293,42,,,,,,
24,489,54,113,84,371,114,71,144,364,174,42,204,500,234,244,264,256,294,30,,,,,,
25,120,55,127,85,35,115,406,145,274,175,364,205,408,235,75,265,36,295,220,,,,,,
26,174,56,22,86,134,116,415,146,62,176,111,206,134,236,360,266,107,296,186,,,,,,
27,137,57,185,87,302,117,159,147,21,177,152,207,106,237,292,267,221,297,240,,,,,,
28,96,58,25,88,309,118,50,148,90,178,435,208,97,238,84,268,142,298,51,,,,,,
29,315,59,205,89,341,119,164,149,501,179,631,209,396,239,25,269,607,299,20,,,,,,
30,267,60,207,90,276,120,182,150,33,180,158,210,75,240,286,270,493,300,27,,,,,,
Centre:,420605,ST.,ANTHONYS,HIGH,"SCHOOL,",ST.,ANTHONYS,HIGH,SCHOOL,VIDYANAGAR,ROAD,NO.07,BESIDE,INTEGRATED,COLLECTRATE,P.,R.,PALLY,SANGAREDDY,NEET,(UG),2024,Page,No.,2
DISTRICT,TELANGANA,STATE,"PIN502295,","SANGAREDDY,",TELANGANA,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,,
301,133,331,433,,,,,,,,,,,,,,,,,,,,,,
302,429,332,50,,,,,,,,,,,,,,,,,,,,,,
303,294,333,5,,,,,,,,,,,,,,,,,,,,,,
304,255,334,96,,,,,,,,,,,,,,,,,,,,,,
305,190,335,168,,,,,,,,,,,,,,,,,,,,,,
306,343,336,165,,,,,,,,,,,,,,,,,,,,,,
307,95,337,331,,,,,,,,,,,,,,,,,,,,,,
308,125,338,55,,,,,,,,,,,,,,,,,,,,,,
309,153,339,172,,,,,,,,,,,,,,,,,,,,,,
310,77,340,304,,,,,,,,,,,,,,,,,,,,,,
311,26,341,70,,,,,,,,,,,,,,,,,,,,,,
312,434,342,267,,,,,,,,,,,,,,,,,,,,,,
313,325,343,79,,,,,,,,,,,,,,,,,,,,,,
314,242,344,112,,,,,,,,,,,,,,,,,,,,,,
315,553,345,123,,,,,,,,,,,,,,,,,,,,,,
316,81,346,195,,,,,,,,,,,,,,,,,,,,,,
317,124,347,175,,,,,,,,,,,,,,,,,,,,,,
318,456,348,434,,,,,,,,,,,,,,,,,,,,,,
319,302,349,97,,,,,,,,,,,,,,,,,,,,,,
320,147,350,-20,,,,,,,,,,,,,,,,,,,,,,
321,325,351,126,,,,,,,,,,,,,,,,,,,,,,
322,234,352,346,,,,,,,,,,,,,,,,,,,,,,
323,61,353,322,,,,,,,,,,,,,,,,,,,,,,
324,502,354,84,,,,,,,,,,,,,,,,,,,,,,
325,256,355,369,,,,,,,,,,,,,,,,,,,,,,
326,413,356,235,,,,,,,,,,,,,,,,,,,,,,
327,443,357,25,,,,,,,,,,,,,,,,,,,,,,
328,286,,,,,,,,,,,,,,,,,,,,,,,,
329,89,,,,,,,,,,,,,,,,,,,,,,,,
330,84,,,,,,,,,,,,,,,,,,,,,,,,
