0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
CANTT,ROAD,PATNA,"BIHAR,","PATNA,",BIHAR,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,
1,60,31,122,61,16,91,263,121,211,151,20,181,150,211,47,241,88,271,354,,,,,,,
2,407,32,115,62,53,92,57,122,474,152,64,182,106,212,114,242,65,272,428,,,,,,,
3,172,33,96,63,485,93,255,123,47,153,61,183,115,213,284,243,263,273,116,,,,,,,
4,78,34,651,64,51,94,132,124,230,154,25,184,47,214,210,244,171,274,161,,,,,,,
5,16,35,486,65,565,95,20,125,305,155,288,185,68,215,142,245,516,275,71,,,,,,,
6,30,36,481,66,630,96,365,126,215,156,70,186,23,216,126,246,537,276,114,,,,,,,
7,426,37,417,67,105,97,54,127,10,157,192,187,160,217,70,247,90,277,120,,,,,,,
8,296,38,453,68,423,98,212,128,206,158,242,188,681,218,105,248,269,278,260,,,,,,,
9,312,39,251,69,91,99,125,129,70,159,463,189,41,219,145,249,218,279,153,,,,,,,
10,363,40,83,70,116,100,109,130,301,160,289,190,175,220,39,250,50,280,151,,,,,,,
11,284,41,666,71,81,101,61,131,4,161,236,191,579,221,107,251,186,281,152,,,,,,,
12,80,42,79,72,400,102,537,132,80,162,219,192,67,222,120,252,209,282,149,,,,,,,
13,69,43,110,73,179,103,246,133,55,163,147,193,75,223,39,253,144,283,90,,,,,,,
14,477,44,96,74,118,104,484,134,624,164,613,194,261,224,293,254,444,284,128,,,,,,,
15,203,45,582,75,111,105,110,135,211,165,377,195,218,225,340,255,398,285,71,,,,,,,
16,143,46,63,76,465,106,120,136,186,166,401,196,84,226,22,256,205,286,54,,,,,,,
17,583,47,235,77,49,107,440,137,332,167,91,197,651,227,206,257,-3,287,21,,,,,,,
18,183,48,401,78,120,108,382,138,575,168,252,198,61,228,130,258,62,288,19,,,,,,,
19,483,49,588,79,90,109,125,139,93,169,96,199,329,229,-16,259,230,289,85,,,,,,,
20,243,50,224,80,123,110,215,140,120,170,431,200,248,230,161,260,102,290,377,,,,,,,
21,70,51,343,81,316,111,60,141,96,171,143,201,38,231,309,261,338,291,444,,,,,,,
22,575,52,37,82,109,112,60,142,611,172,274,202,340,232,84,262,87,292,357,,,,,,,
23,129,53,50,83,92,113,618,143,465,173,301,203,685,233,205,263,288,293,88,,,,,,,
24,80,54,485,84,447,114,26,144,89,174,571,204,137,234,236,264,300,294,142,,,,,,,
25,91,55,29,85,289,115,635,145,40,175,661,205,265,235,315,265,214,295,365,,,,,,,
26,391,56,125,86,28,116,380,146,70,176,127,206,151,236,88,266,545,296,47,,,,,,,
27,235,57,508,87,96,117,582,147,64,177,234,207,24,237,466,267,53,297,100,,,,,,,
28,235,58,413,88,76,118,662,148,199,178,45,208,139,238,512,268,88,298,227,,,,,,,
29,6,59,411,89,457,119,83,149,112,179,147,209,60,239,211,269,87,299,319,,,,,,,
30,99,60,179,90,61,120,126,150,42,180,55,210,266,240,477,270,94,300,152,,,,,,,
Centre:,150234,HOLY,CROSS,INTNL,SCHL,ASHOPUR,DANAPUR,PATNA,"BR,",HOLY,CROSS,INTERNATIONAL,SCHOOL,LEKHA,NAGAR,ASHOPUR,DANAPUR,NEAR,DAV,SCHOOL,NEET,(UG),2024,Page,No.,2
CANTT,ROAD,PATNA,"BIHAR,","PATNA,",BIHAR,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,
301,98,331,239,361,321,391,86,421,119,451,17,481,105,511,209,541,424,571,100,,,,,,,
302,206,332,251,362,467,392,270,422,95,452,130,482,51,512,167,542,132,572,437,,,,,,,
303,516,333,270,363,110,393,85,423,186,453,83,483,279,513,184,543,70,573,516,,,,,,,
304,420,334,116,364,34,394,216,424,120,454,226,484,377,514,60,544,505,574,386,,,,,,,
305,12,335,299,365,157,395,349,425,501,455,352,485,233,515,59,545,203,575,70,,,,,,,
306,255,336,148,366,27,396,25,426,190,456,148,486,248,516,559,546,45,576,247,,,,,,,
