0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,
1,105,31,58,61,52,91,3,121,498,151,188,181,181,211,70,241,101,271,200,
2,251,32,369,62,47,92,112,122,451,152,273,182,102,212,158,242,294,272,568,
3,195,33,338,63,115,93,168,123,62,153,153,183,64,213,115,243,147,273,382,
4,81,34,230,64,255,94,77,124,78,154,361,184,216,214,132,244,158,274,123,
5,180,35,60,65,58,95,365,125,346,155,132,185,163,215,518,245,382,275,101,
6,265,36,31,66,670,96,511,126,307,156,90,186,132,216,174,246,134,276,65,
7,149,37,145,67,183,97,227,127,124,157,65,187,88,217,92,247,676,277,519,
8,138,38,154,68,235,98,341,128,109,158,177,188,110,218,390,248,121,278,146,
9,570,39,137,69,129,99,78,129,281,159,116,189,135,219,275,249,298,279,325,
10,71,40,325,70,519,100,104,130,275,160,22,190,332,220,252,250,157,280,62,
11,437,41,146,71,238,101,87,131,219,161,125,191,69,221,328,251,140,281,64,
12,204,42,522,72,561,102,172,132,27,162,149,192,568,222,117,252,511,282,31,
13,300,43,137,73,465,103,121,133,173,163,54,193,265,223,330,253,49,283,242,
14,146,44,173,74,85,104,189,134,26,164,177,194,34,224,10,254,354,284,155,
15,555,45,86,75,60,105,306,135,280,165,149,195,449,225,235,255,89,285,208,
16,67,46,67,76,115,106,303,136,53,166,86,196,371,226,480,256,77,286,211,
17,101,47,378,77,73,107,122,137,121,167,103,197,78,227,167,257,318,287,108,
18,118,48,140,78,106,108,486,138,502,168,119,198,60,228,53,258,109,288,131,
19,105,49,362,79,20,109,3,139,255,169,261,199,497,229,241,259,369,289,95,
20,547,50,179,80,571,110,59,140,65,170,362,200,560,230,89,260,224,290,102,
21,102,51,192,81,82,111,323,141,407,171,83,201,55,231,41,261,227,291,250,
22,311,52,372,82,143,112,340,142,126,172,125,202,407,232,204,262,204,292,404,
23,44,53,121,83,97,113,75,143,87,173,163,203,221,233,105,263,376,293,114,
24,282,54,72,84,50,114,131,144,200,174,695,204,436,234,29,264,126,294,70,
25,315,55,65,85,79,115,247,145,56,175,148,205,247,235,74,265,451,295,309,
26,368,56,338,86,198,116,639,146,3,176,381,206,140,236,239,266,96,296,80,
27,32,57,179,87,491,117,95,147,416,177,70,207,236,237,99,267,230,297,402,
28,169,58,613,88,200,118,116,148,35,178,164,208,106,238,83,268,127,298,190,
29,75,59,150,89,111,119,332,149,154,179,537,209,390,239,440,269,25,299,50,
30,85,60,514,90,50,120,111,150,141,180,38,210,58,240,243,270,211,300,150,
Centre:,441501,UDAYA,PUBLIC,"SCHOOL,",UDAYA,PUBLIC,SCHOOL,PANCHKOSI,PARIKRAMA,MARG,"AYODHYA-224001,","AYODHYA,",UTTAR,PRADESH,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,
301,137,331,237,361,32,391,340,421,81,451,155,481,306,511,294,541,264,,,
302,643,332,201,362,218,392,61,422,459,452,398,482,101,512,60,542,147,,,
303,142,333,288,363,303,393,78,423,164,453,410,483,175,513,77,543,145,,,
304,296,334,468,364,69,394,95,424,18,454,61,484,169,514,294,544,114,,,
305,85,335,425,365,81,395,90,425,428,455,65,485,291,515,80,545,512,,,
306,86,336,69,366,200,396,274,426,4,456,438,486,363,516,75,546,83,,,
307,75,337,102,367,82,397,75,427,116,457,5,487,549,517,177,547,120,,,
308,637,338,167,368,284,398,76,428,686,458,275,488,78,518,289,548,151,,,
309,126,339,114,369,536,399,64,429,155,459,189,489,450,519,402,549,134,,,
310,480,340,368,370,250,400,106,430,36,460,70,490,234,520,342,550,113,,,
311,170,341,68,371,19,401,51,431,147,461,81,491,173,521,122,551,379,,,
312,554,342,240,372,90,402,260,432,116,462,163,492,131,522,35,552,39,,,
313,209,343,125,373,251,403,45,433,260,463,26,493,44,523,250,553,331,,,
314,69,344,48,374,215,404,173,434,430,464,537,494,338,524,53,554,193,,,
315,166,345,270,375,70,405,171,435,6,465,401,495,48,525,46,555,82,,,
316,700,346,59,376,125,406,70,436,97,466,171,496,604,526,211,556,153,,,
317,84,347,211,377,122,407,70,437,146,467,131,497,174,527,197,557,616,,,
318,31,348,74,378,234,408,60,438,245,468,415,498,198,528,259,558,126,,,
319,97,349,19,379,9,409,572,439,45,469,26,499,642,529,270,559,305,,,
320,67,350,228,380,534,410,75,440,200,470,396,500,91,530,282,560,211,,,
321,59,351,586,381,632,411,201,441,271,471,174,501,59,531,63,561,167,,,
322,127,352,75,382,70,412,52,442,94,472,237,502,72,532,180,562,244,,,
323,399,353,287,383,88,413,50,443,175,473,219,503,263,533,494,563,168,,,
324,657,354,184,384,20,414,529,444,209,474,95,504,161,534,313,564,56,,,
325,55,355,261,385,61,415,191,445,246,475,586,505,546,535,98,565,216,,,
326,113,356,219,386,105,416,541,446,264,476,202,506,65,536,341,566,91,,,
327,479,357,161,387,100,417,610,447,74,477,50,507,49,537,70,567,171,,,
328,273,358,34,388,42,418,136,448,119,478,252,508,205,538,158,568,115,,,
329,189,359,241,389,478,419,351,449,229,479,283,509,450,539,104,,,,,
330,74,360,66,390,145,420,110,450,148,480,112,510,33,540,238,,,,,
