0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,326,31,99,61,117,91,119,121,51,151,81,181,197,211,596,241,119,271,578
2,240,32,46,62,116,92,56,122,67,152,65,182,75,212,209,242,352,272,105
3,16,33,27,63,60,93,106,123,172,153,206,183,70,213,234,243,-5,273,313
4,440,34,211,64,114,94,52,124,109,154,157,184,251,214,117,244,108,274,83
5,492,35,154,65,120,95,110,125,90,155,324,185,87,215,107,245,116,275,139
6,98,36,362,66,103,96,74,126,497,156,141,186,239,216,157,246,124,276,166
7,251,37,71,67,65,97,454,127,270,157,599,187,53,217,76,247,126,277,618
8,65,38,205,68,58,98,188,128,284,158,262,188,1,218,100,248,107,278,73
9,87,39,2,69,15,99,330,129,-3,159,170,189,112,219,91,249,327,279,4
10,494,40,54,70,173,100,223,130,32,160,127,190,362,220,27,250,11,280,486
11,125,41,48,71,138,101,64,131,25,161,71,191,99,221,18,251,136,281,145
12,565,42,155,72,45,102,158,132,629,162,325,192,211,222,20,252,543,282,70
13,90,43,68,73,46,103,31,133,87,163,217,193,149,223,191,253,279,283,30
14,77,44,85,74,92,104,202,134,71,164,642,194,290,224,137,254,91,284,196
15,34,45,171,75,74,105,45,135,97,165,233,195,135,225,60,255,124,285,43
16,220,46,226,76,182,106,439,136,448,166,157,196,428,226,183,256,-5,286,192
17,68,47,17,77,22,107,87,137,150,167,87,197,89,227,309,257,420,287,489
18,319,48,40,78,170,108,287,138,96,168,60,198,179,228,85,258,369,288,70
19,24,49,91,79,32,109,111,139,471,169,46,199,493,229,102,259,25,289,60
20,195,50,335,80,80,110,234,140,304,170,138,200,-5,230,576,260,62,290,75
21,87,51,101,81,116,111,-2,141,60,171,131,201,250,231,80,261,206,291,235
22,195,52,9,82,45,112,70,142,233,172,428,202,124,232,161,262,407,292,61
23,201,53,90,83,26,113,18,143,35,173,398,203,65,233,342,263,351,293,82
24,60,54,394,84,122,114,296,144,51,174,236,204,79,234,285,264,114,294,436
25,529,55,108,85,470,115,101,145,50,175,5,205,47,235,145,265,377,295,271
26,26,56,73,86,134,116,83,146,155,176,53,206,96,236,171,266,135,296,63
27,332,57,157,87,256,117,87,147,65,177,20,207,241,237,93,267,174,297,319
28,10,58,212,88,106,118,259,148,87,178,425,208,220,238,50,268,46,298,57
29,176,59,31,89,522,119,20,149,204,179,152,209,182,239,62,269,30,299,86
30,76,60,106,90,528,120,132,150,44,180,137,210,128,240,70,270,146,300,152
Centre:,312903,CHINMAYA,"VIDYALAYA,","P-201,",MIDC,"AREA,","VIDYANAGAR,","SARAVALI,",BOISAR,"401501,","PALGHAR,",MAHARASHTRA,NEET,(UG),2024,Page,No.,2,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,
301,16,331,192,361,58,391,127,421,36,451,40,481,52,,,,,,
302,101,332,145,362,120,392,537,422,291,452,75,482,165,,,,,,
303,70,333,183,363,84,393,103,423,428,453,90,483,154,,,,,,
304,60,334,318,364,217,394,232,424,113,454,230,484,123,,,,,,
305,32,335,144,365,158,395,276,425,168,455,193,485,289,,,,,,
306,54,336,88,366,-2,396,55,426,284,456,122,486,88,,,,,,
307,1,337,225,367,122,397,436,427,32,457,180,487,54,,,,,,
308,105,338,179,368,62,398,95,428,435,458,40,488,547,,,,,,
309,18,339,324,369,135,399,95,429,327,459,108,489,81,,,,,,
310,90,340,128,370,423,400,106,430,411,460,176,490,403,,,,,,
311,267,341,40,371,147,401,210,431,142,461,26,491,20,,,,,,
312,51,342,633,372,195,402,46,432,300,462,95,492,220,,,,,,
313,124,343,131,373,83,403,71,433,38,463,150,493,68,,,,,,
314,40,344,232,374,76,404,155,434,38,464,63,494,65,,,,,,
315,236,345,51,375,165,405,32,435,95,465,284,495,85,,,,,,
316,60,346,36,376,184,406,185,436,229,466,115,496,120,,,,,,
317,228,347,421,377,132,407,78,437,111,467,87,497,99,,,,,,
318,65,348,140,378,5,408,100,438,391,468,288,498,150,,,,,,
319,436,349,360,379,30,409,626,439,40,469,146,499,706,,,,,,
320,222,350,214,380,20,410,70,440,16,470,62,500,21,,,,,,
321,68,351,158,381,22,411,75,441,351,471,152,501,475,,,,,,
322,45,352,132,382,361,412,36,442,97,472,32,502,3,,,,,,
323,80,353,106,383,47,413,30,443,18,473,74,503,199,,,,,,
324,126,354,140,384,94,414,334,444,46,474,167,504,66,,,,,,
325,73,355,35,385,75,415,65,445,56,475,91,505,110,,,,,,
326,97,356,115,386,137,416,211,446,60,476,102,506,43,,,,,,
327,259,357,35,387,145,417,233,447,168,477,374,507,93,,,,,,
328,40,358,115,388,170,418,22,448,34,478,164,508,127,,,,,,
329,101,359,43,389,96,419,78,449,180,479,502,509,87,,,,,,
330,-10,360,159,390,102,420,98,450,82,480,325,,,,,,,,
