0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,
1,55,31,220,61,155,91,154,121,40,151,402,181,50,211,115,241,168,271,59,,,,,,,
2,158,32,120,62,37,92,528,122,623,152,120,182,131,212,326,242,75,272,187,,,,,,,
3,327,33,299,63,341,93,128,123,70,153,39,183,182,213,40,243,70,273,71,,,,,,,
4,109,34,30,64,264,94,81,124,516,154,242,184,60,214,20,244,65,274,381,,,,,,,
5,169,35,60,65,96,95,8,125,109,155,134,185,120,215,96,245,207,275,77,,,,,,,
6,77,36,106,66,232,96,65,126,247,156,47,186,28,216,21,246,418,276,21,,,,,,,
7,37,37,20,67,404,97,151,127,382,157,57,187,68,217,442,247,580,277,221,,,,,,,
8,41,38,175,68,62,98,18,128,426,158,528,188,63,218,65,248,87,278,472,,,,,,,
9,422,39,70,69,307,99,171,129,306,159,308,189,168,219,76,249,162,279,74,,,,,,,
10,74,40,45,70,91,100,175,130,44,160,39,190,199,220,102,250,281,280,41,,,,,,,
11,29,41,584,71,223,101,327,131,132,161,31,191,327,221,188,251,70,281,81,,,,,,,
12,51,42,425,72,254,102,276,132,65,162,150,192,66,222,367,252,73,282,656,,,,,,,
13,186,43,46,73,26,103,146,133,137,163,52,193,177,223,86,253,76,283,191,,,,,,,
14,97,44,295,74,55,104,79,134,175,164,318,194,191,224,371,254,173,284,236,,,,,,,
15,145,45,180,75,1,105,428,135,214,165,144,195,390,225,362,255,297,285,236,,,,,,,
16,60,46,161,76,73,106,26,136,47,166,225,196,195,226,103,256,133,286,189,,,,,,,
17,55,47,494,77,148,107,36,137,127,167,172,197,205,227,315,257,60,287,141,,,,,,,
18,48,48,410,78,467,108,331,138,56,168,127,198,408,228,136,258,80,288,86,,,,,,,
19,267,49,154,79,172,109,104,139,102,169,138,199,33,229,46,259,467,289,72,,,,,,,
20,57,50,238,80,95,110,109,140,36,170,109,200,239,230,616,260,85,290,113,,,,,,,
21,73,51,57,81,45,111,51,141,46,171,96,201,61,231,185,261,171,291,208,,,,,,,
22,53,52,41,82,-13,112,25,142,61,172,108,202,129,232,336,262,100,292,36,,,,,,,
23,109,53,91,83,112,113,88,143,56,173,253,203,220,233,52,263,280,293,512,,,,,,,
24,5,54,5,84,-20,114,314,144,144,174,100,204,127,234,335,264,233,294,606,,,,,,,
25,438,55,401,85,85,115,49,145,235,175,31,205,178,235,182,265,289,295,73,,,,,,,
26,121,56,35,86,211,116,229,146,254,176,194,206,52,236,26,266,24,296,134,,,,,,,
27,69,57,329,87,412,117,134,147,385,177,207,207,98,237,493,267,114,297,185,,,,,,,
28,477,58,124,88,38,118,72,148,141,178,79,208,105,238,413,268,57,298,114,,,,,,,
29,263,59,101,89,30,119,157,149,75,179,40,209,39,239,226,269,118,299,129,,,,,,,
30,63,60,12,90,109,120,125,150,589,180,22,210,82,240,119,270,97,300,98,,,,,,,
Centre:,311318,SYMBIOSIS,SCHOOL,"NASHIK,",PLOT,NO,"53,SSA",NH,SHRAVAN,ASHWIN,"NAGAR,",NEAR,NAMRATA,PETROL,"PUMP,",PATHARDI,"PHATA,","CIDCO,","NASHIK,","NASHIK,",NEET,(UG),2024,Page,No.,2
MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,
301,151,331,44,361,96,391,105,421,68,451,33,,,,,,,,,,,,,,,
302,158,332,582,362,30,392,538,422,37,452,38,,,,,,,,,,,,,,,
303,100,333,569,363,71,393,85,423,93,453,89,,,,,,,,,,,,,,,
304,58,334,130,364,102,394,76,424,41,454,60,,,,,,,,,,,,,,,
305,187,335,74,365,71,395,125,425,72,455,432,,,,,,,,,,,,,,,
306,40,336,236,366,305,396,85,426,319,456,490,,,,,,,,,,,,,,,
307,388,337,27,367,77,397,149,427,52,457,57,,,,,,,,,,,,,,,
308,84,338,410,368,151,398,110,428,88,458,661,,,,,,,,,,,,,,,
309,60,339,74,369,402,399,108,429,94,459,110,,,,,,,,,,,,,,,
310,158,340,43,370,237,400,240,430,88,460,119,,,,,,,,,,,,,,,
311,35,341,246,371,98,401,240,431,288,461,96,,,,,,,,,,,,,,,
312,145,342,57,372,-1,402,143,432,195,,,,,,,,,,,,,,,,,
313,34,343,373,373,45,403,55,433,134,,,,,,,,,,,,,,,,,
314,132,344,78,374,183,404,77,434,563,,,,,,,,,,,,,,,,,
315,263,345,65,375,124,405,29,435,524,,,,,,,,,,,,,,,,,
316,85,346,105,376,100,406,549,436,193,,,,,,,,,,,,,,,,,
317,50,347,58,377,225,407,229,437,132,,,,,,,,,,,,,,,,,
318,88,348,135,378,154,408,217,438,28,,,,,,,,,,,,,,,,,
319,598,349,603,379,67,409,215,439,213,,,,,,,,,,,,,,,,,
320,119,350,78,380,155,410,160,440,7,,,,,,,,,,,,,,,,,
321,480,351,187,381,135,411,52,441,32,,,,,,,,,,,,,,,,,
322,30,352,27,382,65,412,15,442,286,,,,,,,,,,,,,,,,,
323,568,353,148,383,90,413,132,443,372,,,,,,,,,,,,,,,,,
324,86,354,199,384,161,414,61,444,415,,,,,,,,,,,,,,,,,
325,103,355,220,385,126,415,133,445,30,,,,,,,,,,,,,,,,,
326,96,356,61,386,70,416,335,446,85,,,,,,,,,,,,,,,,,
327,88,357,512,387,111,417,137,447,7,,,,,,,,,,,,,,,,,
328,59,358,40,388,358,418,63,448,82,,,,,,,,,,,,,,,,,
329,132,359,202,389,11,419,65,449,651,,,,,,,,,,,,,,,,,
330,76,360,68,390,227,420,345,450,90,,,,,,,,,,,,,,,,,
