0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,
1,165,31,131,61,150,91,254,121,84,151,70,181,371,211,130,241,-19,271,84,,
2,48,32,602,62,273,92,83,122,353,152,145,182,104,212,345,242,396,272,59,,
3,385,33,156,63,76,93,181,123,63,153,362,183,328,213,88,243,170,273,150,,
4,314,34,121,64,196,94,104,124,245,154,120,184,321,214,64,244,485,274,171,,
5,124,35,183,65,91,95,56,125,105,155,153,185,130,215,255,245,89,275,279,,
6,75,36,110,66,335,96,65,126,210,156,120,186,60,216,109,246,84,276,337,,
7,195,37,157,67,185,97,203,127,69,157,41,187,426,217,234,247,85,277,563,,
8,40,38,465,68,120,98,176,128,157,158,35,188,68,218,37,248,189,278,193,,
9,153,39,490,69,110,99,42,129,158,159,202,189,510,219,55,249,75,279,440,,
10,142,40,153,70,173,100,44,130,131,160,88,190,70,220,175,250,247,280,99,,
11,72,41,84,71,219,101,95,131,246,161,453,191,343,221,58,251,205,281,396,,
12,199,42,35,72,155,102,182,132,239,162,253,192,241,222,188,252,28,282,227,,
13,81,43,76,73,99,103,352,133,105,163,138,193,195,223,103,253,170,283,147,,
14,179,44,245,74,219,104,283,134,74,164,140,194,58,224,281,254,78,284,141,,
15,180,45,89,75,556,105,285,135,177,165,140,195,152,225,193,255,641,285,83,,
16,198,46,86,76,30,106,518,136,476,166,208,196,36,226,201,256,104,286,246,,
17,291,47,418,77,118,107,330,137,75,167,264,197,45,227,140,257,81,287,339,,
18,90,48,70,78,206,108,63,138,318,168,182,198,173,228,102,258,321,288,76,,
19,95,49,542,79,106,109,525,139,336,169,421,199,261,229,74,259,360,289,75,,
20,200,50,70,80,38,110,45,140,296,170,167,200,97,230,256,260,102,290,105,,
21,124,51,135,81,103,111,177,141,185,171,209,201,71,231,180,261,142,291,138,,
22,373,52,214,82,121,112,178,142,120,172,94,202,109,232,458,262,341,292,227,,
23,411,53,65,83,333,113,315,143,45,173,164,203,187,233,60,263,208,293,145,,
24,560,54,230,84,115,114,211,144,82,174,177,204,174,234,70,264,29,294,145,,
25,49,55,78,85,206,115,180,145,277,175,233,205,598,235,116,265,85,295,482,,
26,64,56,319,86,124,116,80,146,245,176,548,206,270,236,403,266,169,296,378,,
27,225,57,617,87,115,117,84,147,71,177,133,207,447,237,384,267,5,297,72,,
28,323,58,161,88,143,118,305,148,17,178,426,208,351,238,74,268,116,298,210,,
29,213,59,553,89,162,119,471,149,100,179,76,209,238,239,129,269,94,299,76,,
30,25,60,106,90,290,120,460,150,192,180,318,210,666,240,198,270,130,300,175,,
Centre:,272801,JAWAHARLAL,NEHRU,NEW,COLLEGE,OF,"ENGINEERING,",JNN,COLLEGE,OF,"ENGINEERING,","NAVULE,",SHIVAMOGA,"(SHIMOGA),",KARNATAKA,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,
301,352,331,151,361,254,391,60,421,42,451,110,,,,,,,,,,
302,120,332,143,362,144,392,130,422,84,452,495,,,,,,,,,,
303,244,333,408,363,559,393,-10,423,75,453,247,,,,,,,,,,
304,180,334,236,364,100,394,65,424,129,454,50,,,,,,,,,,
305,171,335,212,365,45,395,345,425,174,455,37,,,,,,,,,,
306,233,336,178,366,75,396,115,426,234,456,449,,,,,,,,,,
307,60,337,324,367,115,397,298,427,106,457,80,,,,,,,,,,
308,145,338,156,368,97,398,67,428,100,458,298,,,,,,,,,,
309,168,339,100,369,120,399,204,429,262,,,,,,,,,,,,
310,55,340,105,370,187,400,-20,430,107,,,,,,,,,,,,
311,145,341,210,371,119,401,70,431,203,,,,,,,,,,,,
312,135,342,225,372,322,402,144,432,615,,,,,,,,,,,,
313,133,343,211,373,72,403,201,433,176,,,,,,,,,,,,
314,103,344,85,374,297,404,458,434,4,,,,,,,,,,,,
315,125,345,75,375,150,405,142,435,96,,,,,,,,,,,,
316,108,346,323,376,150,406,133,436,113,,,,,,,,,,,,
317,78,347,94,377,206,407,37,437,220,,,,,,,,,,,,
318,240,348,253,378,125,408,163,438,55,,,,,,,,,,,,
319,103,349,100,379,215,409,105,439,235,,,,,,,,,,,,
320,135,350,50,380,96,410,90,440,161,,,,,,,,,,,,
321,139,351,141,381,91,411,67,441,106,,,,,,,,,,,,
322,149,352,103,382,95,412,50,442,105,,,,,,,,,,,,
323,152,353,41,383,78,413,65,443,95,,,,,,,,,,,,
324,491,354,332,384,127,414,170,444,213,,,,,,,,,,,,
325,51,355,245,385,484,415,233,445,191,,,,,,,,,,,,
326,491,356,353,386,128,416,261,446,112,,,,,,,,,,,,
327,66,357,99,387,294,417,83,447,86,,,,,,,,,,,,
328,161,358,155,388,145,418,469,448,55,,,,,,,,,,,,
329,77,359,94,389,175,419,125,449,131,,,,,,,,,,,,
330,309,360,210,390,99,420,390,450,201,,,,,,,,,,,,
