0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"VARANASI,",UTTAR,PRADESH,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
1,292,31,212,61,373,91,60,121,163,151,23,181,303,211,116,241,380,271,92,,,,,,,,
2,627,32,178,62,99,92,97,122,304,152,135,182,36,212,269,242,495,272,353,,,,,,,,
3,89,33,263,63,140,93,326,123,50,153,40,183,59,213,518,243,123,273,321,,,,,,,,
4,275,34,441,64,122,94,358,124,82,154,66,184,189,214,33,244,347,274,2,,,,,,,,
5,205,35,130,65,658,95,102,125,46,155,341,185,37,215,569,245,411,275,264,,,,,,,,
6,72,36,560,66,41,96,100,126,277,156,188,186,422,216,371,246,241,276,332,,,,,,,,
7,88,37,418,67,69,97,123,127,225,157,67,187,130,217,386,247,260,277,110,,,,,,,,
8,287,38,500,68,6,98,143,128,545,158,353,188,478,218,227,248,175,278,195,,,,,,,,
9,496,39,208,69,601,99,399,129,1,159,118,189,105,219,570,249,232,279,290,,,,,,,,
10,145,40,259,70,546,100,307,130,66,160,672,190,220,220,126,250,36,280,74,,,,,,,,
11,99,41,248,71,58,101,157,131,391,161,368,191,171,221,69,251,59,281,45,,,,,,,,
12,544,42,66,72,281,102,88,132,226,162,585,192,87,222,482,252,303,282,96,,,,,,,,
13,192,43,413,73,363,103,292,133,209,163,364,193,228,223,64,253,118,283,38,,,,,,,,
14,272,44,89,74,345,104,247,134,72,164,88,194,84,224,25,254,675,284,680,,,,,,,,
15,285,45,170,75,194,105,117,135,481,165,156,195,136,225,254,255,105,285,51,,,,,,,,
16,190,46,262,76,261,106,294,136,35,166,131,196,299,226,404,256,207,286,92,,,,,,,,
17,15,47,387,77,70,107,469,137,67,167,439,197,85,227,418,257,163,287,542,,,,,,,,
18,51,48,374,78,356,108,301,138,67,168,315,198,526,228,68,258,79,288,195,,,,,,,,
19,167,49,221,79,396,109,109,139,180,169,80,199,224,229,106,259,265,289,349,,,,,,,,
20,148,50,563,80,555,110,282,140,133,170,282,200,296,230,25,260,448,290,128,,,,,,,,
21,250,51,647,81,75,111,393,141,151,171,321,201,651,231,291,261,198,291,65,,,,,,,,
22,371,52,162,82,91,112,117,142,336,172,198,202,89,232,46,262,84,292,154,,,,,,,,
23,76,53,173,83,106,113,107,143,31,173,44,203,86,233,121,263,174,293,200,,,,,,,,
24,29,54,457,84,53,114,77,144,549,174,106,204,256,234,100,264,491,294,316,,,,,,,,
25,178,55,187,85,80,115,186,145,143,175,181,205,160,235,637,265,537,295,274,,,,,,,,
26,87,56,260,86,460,116,85,146,128,176,64,206,374,236,547,266,260,296,484,,,,,,,,
27,411,57,16,87,612,117,499,147,87,177,81,207,289,237,138,267,184,297,177,,,,,,,,
28,120,58,374,88,277,118,348,148,490,178,137,208,109,238,344,268,139,298,407,,,,,,,,
29,125,59,41,89,33,119,306,149,632,179,98,209,103,239,120,269,246,299,140,,,,,,,,
30,50,60,501,90,102,120,67,150,386,180,381,210,365,240,495,270,402,300,138,,,,,,,,
Centre:,441113,R,S,CONV,SAINIK,SCH,ASHAPUR,SADAR,VARANASI,"UP,",R,S,CONVENT,SAINIK,SCHOOL,LEDHUPUR,ASHAPUR,SADAR,VARANASI,UTTAR,"PRADESH,",NEET,(UG),2024,Page,No.,2
"VARANASI,",UTTAR,PRADESH,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
301,230,331,480,361,238,391,218,421,624,451,112,481,272,511,256,541,424,571,244,,,,,,,,
302,148,332,110,362,107,392,282,422,517,452,87,482,249,512,76,542,271,572,445,,,,,,,,
303,14,333,488,363,533,393,118,423,491,453,540,483,104,513,161,543,287,573,557,,,,,,,,
304,461,334,132,364,90,394,277,424,213,454,662,484,76,514,48,544,369,574,555,,,,,,,,
305,402,335,260,365,115,395,190,425,210,455,90,485,98,515,120,545,112,575,115,,,,,,,,
306,485,336,72,366,236,396,55,426,355,456,190,486,460,516,29,546,334,576,100,,,,,,,,
307,241,337,229,367,184,397,641,427,132,457,275,487,100,517,211,547,158,577,519,,,,,,,,
308,203,338,65,368,174,398,87,428,106,458,108,488,231,518,112,548,375,578,327,,,,,,,,
309,118,339,68,369,90,399,340,429,128,459,492,489,261,519,342,549,35,579,129,,,,,,,,
310,188,340,201,370,80,400,505,430,180,460,596,490,412,520,57,550,82,580,210,,,,,,,,
311,309,341,66,371,8,401,235,431,78,461,472,491,132,521,295,551,29,581,20,,,,,,,,
