0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
PRADESH,,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
1,292,31,466,61,505,91,346,121,166,151,69,181,310,211,621,241,367,271,189,,,,,,,,
2,107,32,171,62,249,92,312,122,194,152,29,182,36,212,225,242,516,272,421,,,,,,,,
3,195,33,85,63,77,93,594,123,285,153,100,183,38,213,97,243,520,273,105,,,,,,,,
4,148,34,637,64,498,94,319,124,374,154,570,184,40,214,182,244,218,274,154,,,,,,,,
5,327,35,40,65,127,95,231,125,158,155,186,185,134,215,155,245,207,275,135,,,,,,,,
6,47,36,487,66,378,96,86,126,350,156,470,186,280,216,195,246,160,276,296,,,,,,,,
7,216,37,75,67,166,97,75,127,161,157,91,187,476,217,302,247,238,277,336,,,,,,,,
8,595,38,377,68,332,98,179,128,55,158,310,188,233,218,644,248,630,278,42,,,,,,,,
9,101,39,96,69,205,99,132,129,261,159,261,189,429,219,115,249,64,279,80,,,,,,,,
10,80,40,98,70,371,100,135,130,241,160,162,190,136,220,86,250,95,280,187,,,,,,,,
11,499,41,330,71,32,101,36,131,58,161,355,191,69,221,127,251,255,281,36,,,,,,,,
12,62,42,380,72,105,102,285,132,6,162,98,192,285,222,474,252,86,282,115,,,,,,,,
13,260,43,125,73,633,103,149,133,124,163,169,193,333,223,91,253,108,283,375,,,,,,,,
14,468,44,69,74,311,104,134,134,125,164,121,194,456,224,157,254,453,284,171,,,,,,,,
15,137,45,243,75,125,105,121,135,658,165,295,195,615,225,388,255,126,285,33,,,,,,,,
16,143,46,72,76,360,106,13,136,305,166,155,196,477,226,183,256,70,286,90,,,,,,,,
17,99,47,37,77,490,107,192,137,159,167,71,197,342,227,41,257,114,287,65,,,,,,,,
18,218,48,118,78,258,108,620,138,156,168,210,198,173,228,65,258,137,288,165,,,,,,,,
19,211,49,531,79,51,109,181,139,296,169,498,199,184,229,243,259,532,289,572,,,,,,,,
20,72,50,376,80,384,110,130,140,343,170,69,200,77,230,52,260,106,290,238,,,,,,,,
21,100,51,178,81,304,111,62,141,543,171,474,201,215,231,53,261,171,291,349,,,,,,,,
22,317,52,229,82,218,112,83,142,551,172,480,202,477,232,246,262,627,292,221,,,,,,,,
