0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
1,75,31,186,61,269,91,74,121,170,151,83,181,47,211,400,241,85,271,113,,,,,,,,
2,255,32,94,62,12,92,45,122,210,152,86,182,108,212,165,242,102,272,292,,,,,,,,
3,59,33,646,63,112,93,69,123,14,153,135,183,114,213,270,243,19,273,25,,,,,,,,
4,19,34,597,64,59,94,128,124,70,154,336,184,209,214,64,244,129,274,60,,,,,,,,
5,29,35,53,65,169,95,107,125,61,155,409,185,45,215,272,245,91,275,0,,,,,,,,
6,93,36,71,66,41,96,630,126,136,156,244,186,61,216,105,246,119,276,113,,,,,,,,
7,62,37,138,67,102,97,480,127,200,157,37,187,130,217,94,247,207,277,111,,,,,,,,
8,309,38,58,68,232,98,510,128,92,158,37,188,47,218,92,248,115,278,14,,,,,,,,
9,50,39,28,69,492,99,85,129,632,159,48,189,37,219,395,249,471,279,259,,,,,,,,
10,70,40,50,70,70,100,50,130,178,160,130,190,295,220,162,250,214,280,351,,,,,,,,
11,303,41,81,71,129,101,102,131,90,161,196,191,114,221,243,251,56,281,103,,,,,,,,
12,73,42,140,72,129,102,50,132,313,162,93,192,64,222,87,252,377,282,72,,,,,,,,
13,498,43,247,73,84,103,15,133,111,163,49,193,65,223,238,253,51,283,290,,,,,,,,
14,74,44,27,74,231,104,151,134,51,164,84,194,5,224,91,254,55,284,44,,,,,,,,
15,240,45,102,75,30,105,30,135,73,165,121,195,95,225,162,255,85,285,73,,,,,,,,
16,112,46,260,76,322,106,259,136,225,166,275,196,262,226,102,256,41,286,209,,,,,,,,
17,671,47,52,77,164,107,7,137,163,167,156,197,162,227,451,257,94,287,97,,,,,,,,
18,57,48,172,78,171,108,7,138,124,168,55,198,81,228,106,258,133,288,164,,,,,,,,
19,90,49,254,79,57,109,125,139,427,169,20,199,39,229,447,259,145,289,35,,,,,,,,
20,129,50,41,80,34,110,65,140,163,170,179,200,60,230,12,260,102,290,148,,,,,,,,
21,80,51,288,81,2,111,542,141,145,171,78,201,507,231,96,261,92,291,232,,,,,,,,
22,120,52,22,82,34,112,430,142,143,172,49,202,61,232,54,262,107,292,37,,,,,,,,
23,112,53,245,83,81,113,112,143,71,173,257,203,245,233,45,263,119,293,84,,,,,,,,
24,169,54,209,84,103,114,286,144,103,174,329,204,60,234,35,264,83,294,471,,,,,,,,
25,280,55,26,85,80,115,114,145,359,175,45,205,110,235,275,265,111,295,504,,,,,,,,
26,1,56,32,86,46,116,23,146,76,176,497,206,54,236,71,266,50,296,71,,,,,,,,
27,24,57,109,87,690,117,34,147,682,177,41,207,205,237,55,267,577,297,113,,,,,,,,
28,256,58,72,88,115,118,66,148,38,178,60,208,244,238,140,268,36,298,274,,,,,,,,
29,70,59,453,89,166,119,84,149,117,179,316,209,528,239,97,269,54,299,80,,,,,,,,
30,35,60,61,90,112,120,50,150,108,180,88,210,215,240,370,270,266,300,352,,,,,,,,
Centre:,150904,D.K.,CARMEL,RES.,HIGH,"SCHOOL,",01,KM,WEST,FROM,ZERO,MILE,N.H.,30,P.O.-,BHELAI,(CHANDWA),ARA,"BHOJPUR,","ARRAH,",BIHAR,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,,
301,357,331,106,361,106,,,,,,,,,,,,,,,,,,,,,,
302,99,332,253,362,80,,,,,,,,,,,,,,,,,,,,,,
303,133,333,80,363,87,,,,,,,,,,,,,,,,,,,,,,
304,7,334,186,364,130,,,,,,,,,,,,,,,,,,,,,,
305,325,335,52,365,103,,,,,,,,,,,,,,,,,,,,,,
306,172,336,114,366,362,,,,,,,,,,,,,,,,,,,,,,
307,102,337,140,367,67,,,,,,,,,,,,,,,,,,,,,,
308,52,338,183,368,79,,,,,,,,,,,,,,,,,,,,,,
309,367,339,136,369,107,,,,,,,,,,,,,,,,,,,,,,
310,68,340,38,370,22,,,,,,,,,,,,,,,,,,,,,,
311,47,341,84,371,190,,,,,,,,,,,,,,,,,,,,,,
312,115,342,10,372,26,,,,,,,,,,,,,,,,,,,,,,
313,70,343,30,373,4,,,,,,,,,,,,,,,,,,,,,,
314,85,344,370,374,102,,,,,,,,,,,,,,,,,,,,,,
315,455,345,4,375,7,,,,,,,,,,,,,,,,,,,,,,
316,42,346,80,376,501,,,,,,,,,,,,,,,,,,,,,,
317,140,347,139,377,107,,,,,,,,,,,,,,,,,,,,,,
318,28,348,264,378,370,,,,,,,,,,,,,,,,,,,,,,
319,277,349,93,379,93,,,,,,,,,,,,,,,,,,,,,,
320,3,350,39,380,224,,,,,,,,,,,,,,,,,,,,,,
321,375,351,68,381,85,,,,,,,,,,,,,,,,,,,,,,
322,33,352,68,382,169,,,,,,,,,,,,,,,,,,,,,,
323,110,353,33,383,112,,,,,,,,,,,,,,,,,,,,,,
324,204,354,40,384,465,,,,,,,,,,,,,,,,,,,,,,
325,35,355,90,385,120,,,,,,,,,,,,,,,,,,,,,,
326,68,356,91,386,47,,,,,,,,,,,,,,,,,,,,,,
327,95,357,41,387,103,,,,,,,,,,,,,,,,,,,,,,
328,65,358,152,388,152,,,,,,,,,,,,,,,,,,,,,,
329,184,359,139,,,,,,,,,,,,,,,,,,,,,,,,
330,434,360,288,,,,,,,,,,,,,,,,,,,,,,,,
