0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"RAJASTHAN-322241,","KARAULI,",RAJASTHAN,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,221,31,418,61,115,91,92,121,28,151,28,181,203,211,120
2,101,32,80,62,164,92,183,122,377,152,145,182,19,212,443
3,236,33,122,63,77,93,320,123,118,153,73,183,123,213,291
4,350,34,194,64,55,94,70,124,210,154,83,184,92,214,225
5,80,35,180,65,345,95,110,125,519,155,445,185,237,215,255
6,350,36,363,66,361,96,512,126,631,156,138,186,120,216,245
7,171,37,306,67,23,97,245,127,181,157,245,187,645,217,168
8,120,38,443,68,257,98,636,128,235,158,476,188,384,218,116
9,403,39,113,69,83,99,608,129,388,159,92,189,115,219,151
10,468,40,256,70,294,100,47,130,115,160,106,190,338,220,69
11,515,41,234,71,119,101,412,131,189,161,550,191,190,221,140
12,40,42,100,72,93,102,342,132,118,162,87,192,99,222,179
13,95,43,135,73,118,103,651,133,196,163,470,193,95,223,244
14,630,44,70,74,511,104,240,134,55,164,489,194,316,224,174
15,145,45,111,75,61,105,198,135,97,165,106,195,428,225,421
16,657,46,261,76,114,106,100,136,121,166,234,196,101,226,378
17,374,47,313,77,50,107,359,137,125,167,75,197,36,227,89
18,290,48,401,78,450,108,244,138,79,168,67,198,127,228,260
19,243,49,281,79,123,109,123,139,443,169,190,199,121,229,598
20,28,50,67,80,161,110,105,140,336,170,285,200,57,230,136
21,180,51,62,81,75,111,346,141,409,171,44,201,317,231,281
22,105,52,356,82,95,112,196,142,659,172,32,202,222,232,416
23,403,53,66,83,239,113,69,143,358,173,100,203,96,233,61
24,126,54,454,84,171,114,145,144,158,174,292,204,125,234,85
25,56,55,55,85,95,115,589,145,652,175,293,205,400,235,595
26,670,56,345,86,565,116,66,146,363,176,156,206,71,236,162
27,179,57,139,87,172,117,132,147,235,177,117,207,145,237,636
28,383,58,198,88,57,118,182,148,26,178,330,208,434,238,63
29,43,59,199,89,93,119,200,149,52,179,100,209,389,,
30,66,60,340,90,44,120,130,150,180,180,62,210,95,,
