0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,299,31,543,61,160,91,415,121,20,151,184,181,538,211,418
2,234,32,146,62,446,92,577,122,33,152,355,182,507,212,544
3,543,33,217,63,463,93,60,123,83,153,117,183,113,213,650
4,281,34,308,64,372,94,298,124,250,154,409,184,96,214,575
5,535,35,383,65,192,95,351,125,118,155,274,185,228,215,135
6,184,36,443,66,234,96,451,126,120,156,216,186,329,216,41
7,627,37,135,67,119,97,87,127,448,157,505,187,71,217,467
8,183,38,123,68,643,98,291,128,660,158,276,188,349,218,435
9,99,39,208,69,476,99,263,129,472,159,190,189,92,219,316
10,193,40,130,70,508,100,389,130,366,160,241,190,503,220,548
11,257,41,419,71,174,101,155,131,298,161,208,191,109,221,214
12,29,42,275,72,137,102,207,132,56,162,569,192,541,222,110
13,42,43,183,73,64,103,242,133,278,163,350,193,135,223,428
14,198,44,465,74,64,104,281,134,63,164,318,194,614,224,95
15,298,45,384,75,356,105,353,135,499,165,204,195,188,225,457
16,370,46,90,76,103,106,636,136,266,166,400,196,265,226,212
17,81,47,317,77,540,107,470,137,617,167,89,197,332,227,153
18,100,48,478,78,73,108,673,138,339,168,329,198,237,228,145
19,144,49,64,79,252,109,95,139,181,169,449,199,366,229,530
20,119,50,148,80,246,110,701,140,43,170,167,200,481,230,329
21,700,51,580,81,509,111,277,141,258,171,128,201,517,231,178
22,617,52,600,82,367,112,207,142,243,172,95,202,60,232,648
23,148,53,675,83,118,113,115,143,184,173,425,203,456,233,229
24,171,54,129,84,114,114,155,144,624,174,39,204,528,234,367
25,164,55,379,85,595,115,163,145,124,175,336,205,371,235,116
26,384,56,105,86,562,116,215,146,632,176,328,206,447,236,620
27,214,57,376,87,179,117,82,147,70,177,386,207,402,237,275
28,542,58,625,88,393,118,598,148,32,178,419,208,189,,
29,648,59,660,89,663,119,30,149,419,179,188,209,257,,
30,270,60,589,90,236,120,407,150,389,180,83,210,211,,
