0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
17,443,47,128,77,445,107,327,137,409,167,443,197,233,227,319,257,213,287,252,,,,,,,,,,
18,202,48,145,78,431,108,64,138,352,168,124,198,203,228,98,258,328,288,321,,,,,,,,,,
19,380,49,351,79,182,109,40,139,29,169,440,199,227,229,155,259,50,289,280,,,,,,,,,,
20,495,50,487,80,237,110,128,140,37,170,36,200,70,230,169,260,65,290,85,,,,,,,,,,
21,289,51,132,81,26,111,72,141,118,171,67,201,615,231,298,261,199,291,354,,,,,,,,,,
22,300,52,524,82,432,112,54,142,416,172,481,202,203,232,126,262,365,292,437,,,,,,,,,,
23,502,53,254,83,513,113,403,143,124,173,156,203,302,233,170,263,110,293,233,,,,,,,,,,
24,85,54,400,84,40,114,165,144,217,174,288,204,369,234,44,264,106,294,196,,,,,,,,,,
25,265,55,435,85,468,115,58,145,325,175,321,205,274,235,281,265,104,295,194,,,,,,,,,,
26,391,56,82,86,230,116,327,146,345,176,331,206,60,236,225,266,283,296,114,,,,,,,,,,
27,303,57,221,87,194,117,331,147,443,177,55,207,49,237,234,267,343,297,347,,,,,,,,,,
28,257,58,470,88,356,118,89,148,446,178,67,208,76,238,205,268,299,298,229,,,,,,,,,,
29,180,59,76,89,468,119,51,149,296,179,367,209,537,239,251,269,519,299,224,,,,,,,,,,
30,93,60,482,90,95,120,278,150,513,180,210,210,149,240,176,270,310,300,324,,,,,,,,,,
Centre:,420122,P,OBUL,REDDY,PUB,SCH,JUBILEE,HILLS,HYDERABAD,"TL,",P,OBUL,REDDY,PUBLIC,SCHOOL,-,ANDHRA,MAHILA,SABHA,ROAD,NO.25,JUBILEE,HILLS,NEET,(UG),2024,Page,No.,2
HYDERABAD-500033,"TELANGANA,","HYDERABAD/SECUNDERABAD,",TELANGANA,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,,,,
301,210,331,67,361,82,,,,,,,,,,,,,,,,,,,,,,,,
302,251,332,137,362,38,,,,,,,,,,,,,,,,,,,,,,,,
303,264,333,367,363,368,,,,,,,,,,,,,,,,,,,,,,,,
304,184,334,512,364,122,,,,,,,,,,,,,,,,,,,,,,,,
305,385,335,242,365,313,,,,,,,,,,,,,,,,,,,,,,,,
306,537,336,446,366,125,,,,,,,,,,,,,,,,,,,,,,,,
307,86,337,235,367,314,,,,,,,,,,,,,,,,,,,,,,,,
308,199,338,70,368,172,,,,,,,,,,,,,,,,,,,,,,,,
309,535,339,5,369,383,,,,,,,,,,,,,,,,,,,,,,,,
310,105,340,463,370,178,,,,,,,,,,,,,,,,,,,,,,,,
311,208,341,387,,,,,,,,,,,,,,,,,,,,,,,,,,
312,168,342,164,,,,,,,,,,,,,,,,,,,,,,,,,,
313,115,343,317,,,,,,,,,,,,,,,,,,,,,,,,,,
314,211,344,64,,,,,,,,,,,,,,,,,,,,,,,,,,
315,27,345,96,,,,,,,,,,,,,,,,,,,,,,,,,,
316,51,346,98,,,,,,,,,,,,,,,,,,,,,,,,,,
317,236,347,191,,,,,,,,,,,,,,,,,,,,,,,,,,
318,120,348,282,,,,,,,,,,,,,,,,,,,,,,,,,,
319,137,349,327,,,,,,,,,,,,,,,,,,,,,,,,,,
320,227,350,62,,,,,,,,,,,,,,,,,,,,,,,,,,
321,206,351,188,,,,,,,,,,,,,,,,,,,,,,,,,,
322,101,352,170,,,,,,,,,,,,,,,,,,,,,,,,,,
323,530,353,208,,,,,,,,,,,,,,,,,,,,,,,,,,
324,118,354,87,,,,,,,,,,,,,,,,,,,,,,,,,,
325,177,355,275,,,,,,,,,,,,,,,,,,,,,,,,,,
326,568,356,398,,,,,,,,,,,,,,,,,,,,,,,,,,
327,432,357,524,,,,,,,,,,,,,,,,,,,,,,,,,,
328,80,358,130,,,,,,,,,,,,,,,,,,,,,,,,,,
329,89,359,54,,,,,,,,,,,,,,,,,,,,,,,,,,
330,37,360,235,,,,,,,,,,,,,,,,,,,,,,,,,,
