0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,
1,66,31,77,61,612,91,126,121,649,151,561,181,224,211,600,241,189,271,93,,,,,
2,150,32,63,62,129,92,362,122,610,152,128,182,476,212,49,242,330,272,90,,,,,
3,229,33,149,63,105,93,498,123,75,153,405,183,299,213,95,243,167,273,0,,,,,
4,76,34,49,64,118,94,74,124,155,154,284,184,105,214,31,244,521,274,441,,,,,
5,125,35,44,65,178,95,64,125,179,155,180,185,275,215,229,245,296,275,35,,,,,
6,63,36,588,66,136,96,242,126,17,156,216,186,244,216,40,246,221,276,70,,,,,
7,37,37,226,67,209,97,317,127,257,157,26,187,516,217,209,247,165,277,192,,,,,
8,140,38,156,68,273,98,344,128,361,158,131,188,123,218,373,248,49,278,145,,,,,
9,206,39,637,69,93,99,75,129,87,159,209,189,447,219,183,249,31,279,202,,,,,
10,50,40,91,70,84,100,34,130,165,160,86,190,133,220,384,250,91,280,79,,,,,
11,280,41,100,71,88,101,86,131,554,161,86,191,170,221,91,251,265,281,406,,,,,
12,186,42,345,72,139,102,177,132,503,162,106,192,332,222,218,252,115,282,53,,,,,
13,65,43,133,73,138,103,112,133,217,163,274,193,256,223,475,253,76,283,582,,,,,
14,66,44,170,74,359,104,251,134,25,164,30,194,30,224,233,254,387,284,177,,,,,
15,128,45,183,75,420,105,118,135,455,165,270,195,254,225,217,255,421,285,215,,,,,
16,276,46,322,76,53,106,243,136,337,166,528,196,81,226,102,256,290,286,110,,,,,
17,127,47,203,77,148,107,159,137,122,167,592,197,132,227,55,257,664,287,270,,,,,
18,120,48,70,78,262,108,464,138,126,168,458,198,496,228,137,258,185,288,368,,,,,
19,220,49,109,79,117,109,172,139,138,169,161,199,276,229,163,259,381,289,83,,,,,
20,10,50,69,80,171,110,182,140,82,170,26,200,215,230,330,260,131,290,138,,,,,
21,178,51,150,81,65,111,665,141,375,171,238,201,101,231,193,261,57,291,152,,,,,
22,35,52,351,82,125,112,66,142,109,172,36,202,83,232,136,262,329,292,616,,,,,
23,146,53,63,83,227,113,22,143,72,173,349,203,529,233,426,263,227,293,51,,,,,
24,95,54,33,84,197,114,35,144,199,174,193,204,406,234,53,264,142,294,43,,,,,
25,113,55,108,85,375,115,358,145,132,175,30,205,234,235,126,265,86,295,254,,,,,
26,131,56,77,86,392,116,340,146,387,176,274,206,109,236,72,266,97,296,324,,,,,
27,105,57,52,87,135,117,64,147,70,177,74,207,111,237,52,267,56,297,518,,,,,
28,165,58,25,88,442,118,105,148,151,178,75,208,83,238,79,268,180,298,155,,,,,
29,14,59,334,89,71,119,133,149,61,179,193,209,103,239,407,269,409,299,62,,,,,
30,151,60,65,90,38,120,451,150,131,180,55,210,152,240,65,270,-13,300,100,,,,,
Centre:,441703,GRIFFIN,PUBLIC,"SCHOOL,",NEAR,RAJESH,PANDEY,LAW,COLLEGE,ILTIFATGANJ,ROAD,AKBARPUR,AMBEDKAR,"NAGAR,",AMBEDKAR,"NAGAR,",UTTAR,PRADESH,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,
301,97,331,92,361,21,391,41,421,157,451,84,481,365,511,143,,,,,,,,,
302,473,332,85,362,120,392,85,422,143,452,29,482,515,512,411,,,,,,,,,
303,74,333,143,363,52,393,51,423,50,453,245,483,182,513,108,,,,,,,,,
304,435,334,27,364,56,394,106,424,78,454,324,484,128,514,102,,,,,,,,,
305,131,335,171,365,93,395,210,425,500,455,138,485,194,515,38,,,,,,,,,
306,67,336,111,366,120,396,136,426,398,456,349,486,145,516,166,,,,,,,,,
307,602,337,140,367,126,397,297,427,561,457,306,487,150,517,476,,,,,,,,,
308,112,338,382,368,260,398,560,428,494,458,136,488,242,518,407,,,,,,,,,
309,180,339,164,369,80,399,309,429,202,459,496,489,300,519,182,,,,,,,,,
310,408,340,47,370,216,400,105,430,254,460,648,490,79,,,,,,,,,,,
311,88,341,105,371,36,401,217,431,52,461,179,491,213,,,,,,,,,,,
312,120,342,330,372,60,402,200,432,257,462,169,492,164,,,,,,,,,,,
313,211,343,46,373,354,403,269,433,196,463,598,493,189,,,,,,,,,,,
314,193,344,131,374,220,404,96,434,511,464,169,494,78,,,,,,,,,,,
315,130,345,69,375,618,405,242,435,34,465,85,495,198,,,,,,,,,,,
