0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,
1,40,31,80,61,562,91,86,121,271,151,81,181,61,211,167,241,153,271,140,,,,
2,122,32,359,62,201,92,519,122,629,152,397,182,132,212,96,242,403,272,81,,,,
3,119,33,300,63,347,93,181,123,152,153,558,183,49,213,197,243,140,273,180,,,,
4,53,34,48,64,463,94,86,124,400,154,95,184,0,214,139,244,555,274,263,,,,
5,308,35,130,65,90,95,264,125,152,155,390,185,38,215,140,245,183,275,539,,,,
6,226,36,172,66,174,96,207,126,202,156,478,186,122,216,343,246,193,276,528,,,,
7,41,37,113,67,685,97,268,127,541,157,45,187,180,217,86,247,210,277,52,,,,
8,20,38,67,68,65,98,30,128,470,158,69,188,159,218,567,248,391,278,79,,,,
9,318,39,115,69,156,99,352,129,37,159,398,189,308,219,57,249,354,279,247,,,,
10,192,40,147,70,123,100,46,130,104,160,141,190,157,220,95,250,341,280,30,,,,
11,44,41,37,71,340,101,11,131,125,161,211,191,143,221,157,251,365,281,67,,,,
12,25,42,41,72,95,102,334,132,586,162,248,192,554,222,196,252,101,282,39,,,,
13,89,43,645,73,456,103,11,133,68,163,82,193,514,223,375,253,57,283,428,,,,
14,378,44,68,74,90,104,557,134,114,164,72,194,191,224,286,254,600,284,90,,,,
15,271,45,560,75,356,105,99,135,626,165,55,195,55,225,216,255,100,285,135,,,,
16,404,46,280,76,69,106,36,136,197,166,601,196,196,226,85,256,77,286,314,,,,
17,182,47,144,77,237,107,256,137,177,167,35,197,41,227,415,257,495,287,147,,,,
18,231,48,87,78,472,108,2,138,6,168,49,198,94,228,600,258,371,288,87,,,,
19,479,49,471,79,471,109,301,139,104,169,84,199,152,229,218,259,45,289,70,,,,
20,566,50,161,80,76,110,72,140,35,170,536,200,40,230,183,260,607,290,169,,,,
21,275,51,386,81,685,111,110,141,177,171,118,201,676,231,297,261,125,291,343,,,,
22,305,52,133,82,288,112,469,142,420,172,639,202,252,232,75,262,35,292,452,,,,
23,76,53,344,83,96,113,387,143,473,173,211,203,233,233,647,263,297,293,134,,,,
24,580,54,258,84,166,114,242,144,370,174,80,204,80,234,40,264,209,294,309,,,,
25,143,55,109,85,43,115,22,145,340,175,23,205,286,235,253,265,61,295,710,,,,
26,117,56,50,86,258,116,122,146,150,176,650,206,435,236,78,266,65,296,95,,,,
27,161,57,328,87,604,117,123,147,362,177,133,207,35,237,220,267,313,297,171,,,,
28,117,58,78,88,116,118,132,148,106,178,155,208,405,238,69,268,411,298,215,,,,
29,357,59,394,89,226,119,386,149,288,179,235,209,122,239,112,269,448,299,44,,,,
30,46,60,437,90,293,120,190,150,123,180,153,210,62,240,496,270,69,300,195,,,,
Centre:,140204,GURUKUL,GRAMMAR,"SCHOOL,",PUB,GITA,NAGAR.,MOTHER,TERESA,ROAD.,P.O.,NOONMATI,.,PIN,"781020.GUWAHATI.ASSAM,","GUWAHATI,",ASSAM,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,
301,187,331,500,361,124,391,23,421,119,451,63,481,158,511,259,541,-10,571,66,,,,
302,105,332,94,362,300,392,68,422,160,452,45,482,224,512,65,542,79,572,75,,,,
303,77,333,97,363,60,393,176,423,164,453,197,483,290,513,8,543,65,573,538,,,,
304,132,334,132,364,318,394,479,424,175,454,532,484,284,514,134,544,69,574,442,,,,
305,15,335,440,365,230,395,253,425,45,455,636,485,73,515,163,545,150,575,210,,,,
306,204,336,300,366,134,396,150,426,67,456,359,486,141,516,179,546,536,576,326,,,,
307,84,337,104,367,374,397,75,427,50,457,422,487,467,517,182,547,108,577,21,,,,
308,77,338,94,368,234,398,194,428,339,458,76,488,479,518,260,548,95,578,489,,,,
309,30,339,434,369,36,399,281,429,185,459,262,489,623,519,313,549,314,579,100,,,,
310,370,340,209,370,236,400,299,430,128,460,98,490,83,520,52,550,79,580,33,,,,
311,78,341,295,371,465,401,61,431,57,461,471,491,109,521,47,551,35,581,134,,,,
312,524,342,114,372,50,402,99,432,219,462,150,492,245,522,101,552,172,582,283,,,,
313,83,343,504,373,353,403,148,433,26,463,35,493,282,523,318,553,565,583,135,,,,
314,95,344,547,374,142,404,65,434,15,464,365,494,96,524,55,554,280,584,138,,,,
315,264,345,388,375,72,405,224,435,50,465,411,495,169,525,437,555,171,585,138,,,,
316,105,346,304,376,134,406,80,436,109,466,240,496,115,526,636,556,116,586,88,,,,
317,145,347,105,377,94,407,182,437,391,467,480,497,45,527,497,557,466,587,52,,,,
318,57,348,346,378,453,408,35,438,557,468,25,498,85,528,84,558,205,588,120,,,,
319,292,349,109,379,196,409,525,439,103,469,412,499,197,529,133,559,166,589,52,,,,
320,208,350,265,380,44,410,329,440,370,470,364,500,284,530,62,560,186,590,84,,,,
321,136,351,66,381,34,411,26,441,125,471,109,501,70,531,78,561,369,,,,,,
322,359,352,40,382,441,412,95,442,92,472,100,502,36,532,47,562,552,,,,,,
323,210,353,618,383,549,413,181,443,158,473,80,503,26,533,184,563,165,,,,,,
324,653,354,265,384,265,414,50,444,651,474,254,504,272,534,33,564,88,,,,,,
325,78,355,81,385,267,415,183,445,85,475,244,505,125,535,293,565,510,,,,,,
326,30,356,280,386,118,416,195,446,19,476,48,506,93,536,189,566,246,,,,,,
327,346,357,367,387,188,417,129,447,26,477,125,507,466,537,177,567,324,,,,,,
328,230,358,159,388,126,418,363,448,40,478,74,508,89,538,536,568,135,,,,,,
329,236,359,195,389,50,419,146,449,70,479,78,509,363,539,85,569,405,,,,,,
330,195,360,31,390,206,420,181,450,276,480,170,510,37,540,442,570,215,,,,,,
