0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,
1,516,31,0,61,76,91,469,121,655,151,66,181,92,211,65,241,46,271,148,,
2,628,32,567,62,364,92,337,122,321,152,190,182,417,212,206,242,177,272,272,,
3,121,33,214,63,233,93,364,123,606,153,220,183,109,213,130,243,155,273,120,,
4,318,34,321,64,55,94,255,124,470,154,344,184,159,214,382,244,30,274,66,,
5,171,35,359,65,247,95,593,125,403,155,20,185,211,215,186,245,355,275,20,,
6,152,36,263,66,130,96,561,126,234,156,99,186,361,216,377,246,206,276,393,,
7,457,37,150,67,132,97,616,127,109,157,180,187,265,217,377,247,481,277,183,,
8,620,38,312,68,72,98,212,128,673,158,304,188,635,218,467,248,309,278,69,,
9,301,39,158,69,129,99,140,129,111,159,65,189,299,219,65,249,267,279,260,,
10,287,40,184,70,348,100,79,130,89,160,461,190,59,220,284,250,230,280,648,,
11,65,41,591,71,530,101,166,131,607,161,155,191,340,221,374,251,551,281,446,,
12,216,42,311,72,481,102,226,132,149,162,155,192,438,222,471,252,268,282,159,,
13,202,43,182,73,39,103,374,133,326,163,325,193,665,223,127,253,442,283,100,,
14,272,44,84,74,228,104,330,134,107,164,188,194,182,224,517,254,138,284,537,,
15,488,45,46,75,122,105,453,135,601,165,554,195,350,225,209,255,480,285,153,,
16,234,46,423,76,48,106,218,136,100,166,103,196,446,226,184,256,239,286,95,,
17,60,47,198,77,94,107,207,137,169,167,180,197,561,227,67,257,90,287,241,,
18,110,48,364,78,180,108,496,138,383,168,149,198,135,228,296,258,445,288,275,,
19,206,49,77,79,74,109,565,139,308,169,424,199,203,229,272,259,223,289,116,,
20,331,50,362,80,358,110,82,140,481,170,95,200,432,230,268,260,300,290,372,,
21,155,51,462,81,424,111,248,141,168,171,93,201,245,231,92,261,120,291,178,,
22,212,52,126,82,167,112,152,142,122,172,190,202,381,232,497,262,389,292,135,,
23,167,53,625,83,318,113,402,143,75,173,105,203,414,233,135,263,67,293,77,,
24,331,54,74,84,145,114,413,144,63,174,195,204,361,234,422,264,305,294,431,,
25,242,55,267,85,125,115,529,145,233,175,265,205,398,235,300,265,307,295,82,,
26,564,56,223,86,574,116,152,146,428,176,120,206,343,236,100,266,135,296,255,,
27,75,57,60,87,472,117,556,147,347,177,83,207,421,237,520,267,68,297,111,,
28,94,58,375,88,671,118,676,148,155,178,404,208,313,238,174,268,369,298,381,,
29,57,59,443,89,628,119,384,149,225,179,234,209,125,239,123,269,459,299,99,,
30,485,60,333,90,159,120,106,150,267,180,47,210,416,240,560,270,145,300,434,,
Centre:,270907,S,M,S,ENGLISH,MEDIUM,"SCHOOL,",AMBEDKAR,ROAD,BRAHMAVAR,NEAR,CITY,"CENTRE,","UDUPI/MANIPAL,",KARNATAKA,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,
301,65,331,505,,,,,,,,,,,,,,,,,,
302,583,332,143,,,,,,,,,,,,,,,,,,
303,375,333,347,,,,,,,,,,,,,,,,,,
304,611,334,156,,,,,,,,,,,,,,,,,,
305,150,335,238,,,,,,,,,,,,,,,,,,
306,207,336,360,,,,,,,,,,,,,,,,,,
307,301,337,308,,,,,,,,,,,,,,,,,,
308,78,338,133,,,,,,,,,,,,,,,,,,
309,296,339,157,,,,,,,,,,,,,,,,,,
310,197,340,397,,,,,,,,,,,,,,,,,,
311,156,341,314,,,,,,,,,,,,,,,,,,
312,243,342,165,,,,,,,,,,,,,,,,,,
313,121,,,,,,,,,,,,,,,,,,,,
314,110,,,,,,,,,,,,,,,,,,,,
315,105,,,,,,,,,,,,,,,,,,,,
316,110,,,,,,,,,,,,,,,,,,,,
317,537,,,,,,,,,,,,,,,,,,,,
318,555,,,,,,,,,,,,,,,,,,,,
319,400,,,,,,,,,,,,,,,,,,,,
320,103,,,,,,,,,,,,,,,,,,,,
321,172,,,,,,,,,,,,,,,,,,,,
322,635,,,,,,,,,,,,,,,,,,,,
323,225,,,,,,,,,,,,,,,,,,,,
324,602,,,,,,,,,,,,,,,,,,,,
325,406,,,,,,,,,,,,,,,,,,,,
326,600,,,,,,,,,,,,,,,,,,,,
327,97,,,,,,,,,,,,,,,,,,,,
328,60,,,,,,,,,,,,,,,,,,,,
329,40,,,,,,,,,,,,,,,,,,,,
330,387,,,,,,,,,,,,,,,,,,,,
