0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,364,31,352,61,49,91,99,121,76,151,98,181,241,211,389,241,376,271,220
2,587,32,163,62,319,92,272,122,661,152,237,182,85,212,140,242,94,272,679
3,211,33,120,63,144,93,451,123,135,153,-1,183,75,213,631,243,86,273,603
4,420,34,65,64,367,94,100,124,95,154,695,184,105,214,52,244,145,274,48
5,486,35,80,65,654,95,81,125,120,155,599,185,114,215,168,245,119,275,181
6,188,36,649,66,44,96,266,126,435,156,90,186,246,216,34,246,34,276,129
7,667,37,177,67,320,97,-24,127,433,157,221,187,253,217,294,247,277,277,356
8,164,38,172,68,90,98,62,128,17,158,70,188,59,218,488,248,166,278,30
9,47,39,320,69,115,99,224,129,60,159,136,189,139,219,85,249,27,279,50
10,124,40,187,70,101,100,69,130,281,160,62,190,13,220,14,250,309,280,60
11,211,41,652,71,231,101,125,131,65,161,31,191,76,221,133,251,309,281,198
12,291,42,85,72,49,102,304,132,168,162,660,192,157,222,222,252,185,282,610
13,32,43,35,73,76,103,134,133,93,163,189,193,191,223,213,253,640,283,382
14,675,44,247,74,149,104,135,134,227,164,62,194,83,224,419,254,25,284,54
15,208,45,41,75,56,105,111,135,140,165,447,195,115,225,126,255,24,285,251
16,169,46,87,76,105,106,143,136,72,166,200,196,59,226,254,256,191,286,87
17,188,47,88,77,101,107,124,137,170,167,223,197,55,227,106,257,118,287,214
18,329,48,78,78,276,108,491,138,253,168,267,198,5,228,80,258,289,288,327
19,73,49,183,79,59,109,53,139,132,169,652,199,351,229,110,259,50,289,125
20,686,50,100,80,65,110,152,140,76,170,218,200,458,230,90,260,72,290,581
21,88,51,159,81,192,111,475,141,322,171,600,201,130,231,675,261,391,291,-5
22,68,52,403,82,91,112,127,142,99,172,364,202,222,232,105,262,385,292,70
23,564,53,202,83,71,113,75,143,130,173,127,203,369,233,369,263,159,293,46
24,64,54,55,84,120,114,46,144,225,174,66,204,60,234,105,264,423,294,504
25,25,55,105,85,195,115,296,145,36,175,608,205,106,235,-8,265,520,295,187
26,497,56,398,86,109,116,211,146,75,176,30,206,81,236,74,266,81,296,35
27,57,57,110,87,37,117,413,147,26,177,70,207,72,237,47,267,603,297,217
28,105,58,299,88,72,118,76,148,217,178,134,208,153,238,22,268,6,298,156
29,654,59,84,89,201,119,105,149,112,179,48,209,238,239,102,269,173,299,91
30,180,60,96,90,167,120,233,150,59,180,90,210,243,240,178,270,110,300,27
Centre:,362205,DEV,INTERNATION,"SCHOOL,","KUSUNPUR,DANAGADI,JAJPUR","ROAD,","JAJPUR,",ODISHA,NEET,(UG),2024,Page,No.,2,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,
301,58,331,203,361,30,391,67,,,,,,,,,,,,
302,150,332,331,362,50,392,30,,,,,,,,,,,,
303,96,333,222,363,24,393,55,,,,,,,,,,,,
304,292,334,230,364,167,394,154,,,,,,,,,,,,
305,46,335,26,365,611,395,52,,,,,,,,,,,,
306,316,336,137,366,276,396,120,,,,,,,,,,,,
307,49,337,75,367,276,397,107,,,,,,,,,,,,
308,672,338,241,368,657,,,,,,,,,,,,,,
309,223,339,242,369,335,,,,,,,,,,,,,,
310,119,340,172,370,26,,,,,,,,,,,,,,
311,254,341,44,371,299,,,,,,,,,,,,,,
312,80,342,440,372,111,,,,,,,,,,,,,,
313,332,343,11,373,28,,,,,,,,,,,,,,
314,135,344,665,374,174,,,,,,,,,,,,,,
315,73,345,311,375,18,,,,,,,,,,,,,,
316,674,346,92,376,106,,,,,,,,,,,,,,
317,131,347,242,377,105,,,,,,,,,,,,,,
318,455,348,116,378,165,,,,,,,,,,,,,,
319,49,349,245,379,53,,,,,,,,,,,,,,
320,518,350,47,380,547,,,,,,,,,,,,,,
321,63,351,629,381,403,,,,,,,,,,,,,,
322,241,352,46,382,121,,,,,,,,,,,,,,
323,65,353,94,383,406,,,,,,,,,,,,,,
324,293,354,350,384,634,,,,,,,,,,,,,,
325,572,355,110,385,127,,,,,,,,,,,,,,
326,78,356,50,386,135,,,,,,,,,,,,,,
327,330,357,98,387,25,,,,,,,,,,,,,,
328,45,358,413,388,241,,,,,,,,,,,,,,
329,165,359,695,389,273,,,,,,,,,,,,,,
330,46,360,58,390,41,,,,,,,,,,,,,,
