0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
BELAGAVI,"(BELGAUM),",KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,
1,77,31,211,61,155,91,161,121,116,151,147,181,77,211,114,241,559,271,129,,,,,,,,,
2,61,32,26,62,78,92,600,122,14,152,77,182,71,212,39,242,164,272,42,,,,,,,,,
3,250,33,204,63,118,93,141,123,107,153,88,183,117,213,96,243,52,273,92,,,,,,,,,
4,52,34,185,64,113,94,140,124,70,154,560,184,38,214,253,244,58,274,197,,,,,,,,,
5,47,35,150,65,194,95,111,125,67,155,97,185,212,215,68,245,201,275,18,,,,,,,,,
6,381,36,210,66,87,96,298,126,130,156,76,186,170,216,126,246,62,276,157,,,,,,,,,
7,249,37,128,67,55,97,669,127,108,157,141,187,147,217,319,247,130,277,48,,,,,,,,,
8,55,38,297,68,106,98,113,128,322,158,189,188,163,218,50,248,55,278,85,,,,,,,,,
9,49,39,35,69,40,99,427,129,136,159,123,189,70,219,342,249,426,279,123,,,,,,,,,
10,146,40,79,70,103,100,148,130,169,160,90,190,103,220,352,250,368,280,446,,,,,,,,,
11,146,41,20,71,80,101,65,131,38,161,151,191,533,221,248,251,66,281,123,,,,,,,,,
12,116,42,231,72,133,102,119,132,441,162,410,192,42,222,145,252,95,282,130,,,,,,,,,
13,174,43,402,73,325,103,229,133,95,163,583,193,577,223,75,253,168,283,93,,,,,,,,,
14,48,44,105,74,87,104,238,134,55,164,468,194,55,224,27,254,86,284,90,,,,,,,,,
15,106,45,79,75,543,105,147,135,473,165,522,195,356,225,45,255,109,285,4,,,,,,,,,
16,210,46,70,76,450,106,109,136,467,166,90,196,312,226,65,256,227,286,28,,,,,,,,,
17,50,47,95,77,201,107,152,137,60,167,70,197,171,227,82,257,166,287,132,,,,,,,,,
18,60,48,241,78,358,108,125,138,47,168,97,198,195,228,93,258,224,288,332,,,,,,,,,
19,331,49,225,79,25,109,391,139,-5,169,312,199,64,229,215,259,59,289,160,,,,,,,,,
20,122,50,256,80,21,110,80,140,106,170,49,200,232,230,108,260,69,290,14,,,,,,,,,
21,90,51,42,81,95,111,146,141,146,171,350,201,70,231,90,261,60,291,567,,,,,,,,,
22,-10,52,150,82,222,112,76,142,372,172,57,202,59,232,150,262,62,292,319,,,,,,,,,
23,95,53,48,83,62,113,236,143,176,173,22,203,138,233,254,263,58,293,124,,,,,,,,,
24,156,54,88,84,410,114,399,144,182,174,205,204,344,234,205,264,341,294,34,,,,,,,,,
25,301,55,78,85,84,115,110,145,24,175,97,205,74,235,47,265,112,295,259,,,,,,,,,
26,292,56,138,86,259,116,192,146,51,176,107,206,264,236,21,266,24,296,186,,,,,,,,,
27,75,57,49,87,161,117,77,147,292,177,14,207,500,237,79,267,59,297,417,,,,,,,,,
28,329,58,261,88,56,118,211,148,244,178,306,208,253,238,59,268,90,298,114,,,,,,,,,
29,295,59,217,89,130,119,188,149,228,179,390,209,185,239,125,269,64,299,105,,,,,,,,,
30,245,60,390,90,55,120,152,150,130,180,29,210,189,240,199,270,119,300,400,,,,,,,,,
Centre:,270104,S,B,DARUR,MEM,ENG,MED,SCHOOL,RAIBAG,BELGAUM,"KK,",S,B,DARUR,MEMORIAL,ENG,MEDIUM,SCHL,HARUGERI,RAIBAG,BELGAUM,"KARNATAKA,",NEET,(UG),2024,Page,No.,2
BELAGAVI,"(BELGAUM),",KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,
301,160,331,130,361,11,391,109,421,76,451,222,,,,,,,,,,,,,,,,,
302,128,332,372,362,293,392,272,422,229,452,130,,,,,,,,,,,,,,,,,
303,127,333,206,363,101,393,95,423,36,453,162,,,,,,,,,,,,,,,,,
304,55,334,80,364,40,394,123,424,85,454,63,,,,,,,,,,,,,,,,,
305,204,335,475,365,166,395,175,425,150,455,49,,,,,,,,,,,,,,,,,
306,379,336,65,366,55,396,105,426,33,456,51,,,,,,,,,,,,,,,,,
307,61,337,238,367,130,397,394,427,164,457,283,,,,,,,,,,,,,,,,,
308,127,338,225,368,20,398,259,428,40,458,55,,,,,,,,,,,,,,,,,
309,194,339,240,369,325,399,159,429,46,459,155,,,,,,,,,,,,,,,,,
310,63,340,40,370,50,400,168,430,426,460,47,,,,,,,,,,,,,,,,,
311,103,341,317,371,477,401,54,431,127,461,320,,,,,,,,,,,,,,,,,
312,289,342,109,372,56,402,121,432,505,462,106,,,,,,,,,,,,,,,,,
313,260,343,440,373,46,403,59,433,73,463,48,,,,,,,,,,,,,,,,,
314,369,344,110,374,115,404,213,434,225,464,81,,,,,,,,,,,,,,,,,
315,107,345,89,375,61,405,83,435,157,465,596,,,,,,,,,,,,,,,,,
316,31,346,253,376,190,406,80,436,157,466,151,,,,,,,,,,,,,,,,,
317,187,347,155,377,370,407,93,437,270,467,104,,,,,,,,,,,,,,,,,
318,352,348,442,378,122,408,84,438,101,468,80,,,,,,,,,,,,,,,,,
319,44,349,56,379,70,409,122,439,379,469,254,,,,,,,,,,,,,,,,,
320,295,350,429,380,420,410,33,440,146,470,474,,,,,,,,,,,,,,,,,
321,73,351,75,381,299,411,169,441,39,471,170,,,,,,,,,,,,,,,,,
322,102,352,68,382,20,412,120,442,74,472,269,,,,,,,,,,,,,,,,,
323,20,353,407,383,217,413,85,443,675,473,35,,,,,,,,,,,,,,,,,
324,392,354,490,384,112,414,10,444,242,474,75,,,,,,,,,,,,,,,,,
325,122,355,62,385,98,415,57,445,151,,,,,,,,,,,,,,,,,,,
326,110,356,61,386,234,416,-9,446,89,,,,,,,,,,,,,,,,,,,
327,327,357,663,387,236,417,69,447,445,,,,,,,,,,,,,,,,,,,
328,494,358,375,388,29,418,135,448,49,,,,,,,,,,,,,,,,,,,
329,135,359,138,389,143,419,185,449,394,,,,,,,,,,,,,,,,,,,
330,127,360,140,390,127,420,71,450,35,,,,,,,,,,,,,,,,,,,
