0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
"KERALA-678508,","PALAKKAD,",KERALA,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,
1,356,31,45,61,633,91,61,121,25,151,435,181,46,211,107,241,258,271,638,,,,
2,76,32,669,62,658,92,296,122,332,152,120,182,62,212,193,242,237,272,160,,,,
3,161,33,163,63,223,93,95,123,53,153,249,183,65,213,105,243,413,273,134,,,,
4,553,34,86,64,266,94,80,124,207,154,145,184,74,214,90,244,359,274,120,,,,
5,200,35,58,65,370,95,251,125,329,155,282,185,216,215,407,245,75,275,50,,,,
6,128,36,268,66,322,96,225,126,202,156,259,186,225,216,362,246,225,276,200,,,,
7,140,37,300,67,71,97,261,127,164,157,292,187,433,217,267,247,144,277,140,,,,
8,144,38,308,68,257,98,445,128,114,158,224,188,172,218,303,248,438,278,141,,,,
9,219,39,153,69,205,99,159,129,76,159,272,189,50,219,416,249,215,279,84,,,,
10,634,40,56,70,177,100,85,130,120,160,200,190,120,220,533,250,60,280,162,,,,
11,150,41,71,71,389,101,117,131,628,161,140,191,351,221,184,251,360,281,70,,,,
12,124,42,108,72,20,102,211,132,440,162,566,192,232,222,109,252,540,282,611,,,,
13,111,43,158,73,89,103,138,133,364,163,140,193,178,223,110,253,80,283,161,,,,
14,269,44,60,74,160,104,648,134,468,164,90,194,282,224,220,254,404,284,147,,,,
15,170,45,166,75,136,105,213,135,116,165,418,195,280,225,552,255,607,285,417,,,,
16,101,46,99,76,192,106,297,136,129,166,97,196,199,226,207,256,87,286,116,,,,
17,247,47,220,77,314,107,657,137,100,167,75,197,367,227,255,257,545,287,336,,,,
18,85,48,612,78,138,108,283,138,127,168,332,198,122,228,100,258,58,288,80,,,,
19,117,49,86,79,253,109,51,139,661,169,486,199,160,229,153,259,137,289,400,,,,
20,247,50,606,80,241,110,159,140,135,170,254,200,384,230,129,260,387,290,141,,,,
21,114,51,154,81,265,111,338,141,122,171,71,201,383,231,131,261,234,291,134,,,,
22,187,52,527,82,364,112,122,142,37,172,230,202,190,232,144,262,147,292,666,,,,
23,98,53,603,83,593,113,136,143,129,173,98,203,117,233,103,263,28,293,104,,,,
24,580,54,130,84,136,114,165,144,287,174,226,204,151,234,113,264,583,294,102,,,,
25,217,55,60,85,408,115,456,145,404,175,406,205,242,235,501,265,233,295,589,,,,
26,72,56,202,86,194,116,603,146,149,176,642,206,615,236,98,266,269,296,503,,,,
27,180,57,371,87,259,117,183,147,80,177,289,207,442,237,103,267,421,297,142,,,,
28,123,58,139,88,169,118,70,148,124,178,89,208,420,238,162,268,582,298,124,,,,
29,493,59,407,89,259,119,185,149,370,179,307,209,264,239,345,269,151,299,322,,,,
30,157,60,94,90,133,120,188,150,210,180,129,210,69,240,86,270,346,300,406,,,,
Centre:,281011,NETHAJI,MEMORIAL,ARTS&,SCIENCE,COLLEGE,"NEMMARA,",NETHAJI,MEMORIAL,ARTS,AND,SCIENCE,COLLEGE,NEMMARA,NEMMARA,PO,PALAKKAD,NEET,(UG),2024,Page,No.,2
"KERALA-678508,","PALAKKAD,",KERALA,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,
301,141,331,82,361,179,391,122,421,308,,,,,,,,,,,,,,
302,335,332,179,362,98,392,152,422,55,,,,,,,,,,,,,,
303,126,333,88,363,120,393,208,423,144,,,,,,,,,,,,,,
304,46,334,328,364,175,394,250,424,630,,,,,,,,,,,,,,
305,154,335,224,365,80,395,173,425,631,,,,,,,,,,,,,,
306,140,336,84,366,100,396,132,426,395,,,,,,,,,,,,,,
307,241,337,364,367,65,397,88,427,386,,,,,,,,,,,,,,
308,469,338,97,368,141,398,52,428,107,,,,,,,,,,,,,,
309,141,339,676,369,60,399,191,429,106,,,,,,,,,,,,,,
310,225,340,427,370,305,400,326,430,244,,,,,,,,,,,,,,
311,600,341,246,371,237,401,139,431,74,,,,,,,,,,,,,,
312,103,342,165,372,37,402,94,432,75,,,,,,,,,,,,,,
313,291,343,373,373,288,403,444,433,598,,,,,,,,,,,,,,
314,309,344,267,374,422,404,140,,,,,,,,,,,,,,,,
315,549,345,525,375,115,405,410,,,,,,,,,,,,,,,,
316,46,346,149,376,251,406,64,,,,,,,,,,,,,,,,
317,141,347,497,377,172,407,75,,,,,,,,,,,,,,,,
318,274,348,381,378,312,408,313,,,,,,,,,,,,,,,,
319,238,349,38,379,146,409,200,,,,,,,,,,,,,,,,
320,145,350,174,380,653,410,120,,,,,,,,,,,,,,,,
321,229,351,109,381,128,411,260,,,,,,,,,,,,,,,,
322,650,352,172,382,142,412,294,,,,,,,,,,,,,,,,
323,191,353,121,383,626,413,101,,,,,,,,,,,,,,,,
324,64,354,561,384,369,414,392,,,,,,,,,,,,,,,,
325,500,355,272,385,174,415,15,,,,,,,,,,,,,,,,
326,72,356,95,386,276,416,409,,,,,,,,,,,,,,,,
327,225,357,97,387,184,417,401,,,,,,,,,,,,,,,,
328,313,358,42,388,677,418,0,,,,,,,,,,,,,,,,
329,170,359,470,389,175,419,471,,,,,,,,,,,,,,,,
330,101,360,60,390,186,420,58,,,,,,,,,,,,,,,,
