0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,
1,65,31,560,61,18,91,140,121,36,151,115,181,105,211,-15,241,94,271,42,,,,,,
2,144,32,337,62,122,92,321,122,108,152,200,182,111,212,155,242,64,272,131,,,,,,
3,46,33,109,63,73,93,125,123,56,153,115,183,33,213,92,243,147,273,45,,,,,,
4,40,34,310,64,107,94,74,124,118,154,156,184,60,214,25,244,459,274,106,,,,,,
5,113,35,60,65,71,95,66,125,113,155,138,185,60,215,100,245,96,275,166,,,,,,
6,32,36,10,66,141,96,145,126,309,156,95,186,417,216,90,246,83,276,85,,,,,,
7,69,37,356,67,75,97,19,127,44,157,58,187,85,217,57,247,97,277,172,,,,,,
8,68,38,217,68,44,98,78,128,197,158,77,188,269,218,29,248,43,278,-11,,,,,,
9,93,39,227,69,178,99,181,129,258,159,80,189,72,219,125,249,125,279,294,,,,,,
10,106,40,123,70,157,100,-38,130,328,160,136,190,254,220,135,250,103,280,276,,,,,,
11,88,41,101,71,118,101,225,131,95,161,176,191,90,221,164,251,270,281,45,,,,,,
12,114,42,496,72,147,102,156,132,230,162,70,192,54,222,648,252,322,282,102,,,,,,
13,129,43,146,73,158,103,46,133,70,163,214,193,107,223,70,253,44,283,110,,,,,,
14,55,44,67,74,214,104,51,134,161,164,10,194,44,224,70,254,178,284,6,,,,,,
15,15,45,149,75,33,105,104,135,30,165,64,195,81,225,323,255,106,285,65,,,,,,
16,326,46,131,76,85,106,364,136,56,166,40,196,151,226,61,256,155,286,165,,,,,,
17,112,47,90,77,131,107,150,137,100,167,155,197,67,227,329,257,418,287,190,,,,,,
18,55,48,117,78,55,108,106,138,144,168,98,198,205,228,114,258,192,288,524,,,,,,
19,131,49,180,79,128,109,350,139,96,169,24,199,392,229,469,259,626,289,145,,,,,,
20,138,50,26,80,122,110,290,140,458,170,187,200,75,230,80,260,83,290,60,,,,,,
21,143,51,242,81,44,111,30,141,141,171,70,201,30,231,80,261,35,291,72,,,,,,
22,75,52,37,82,150,112,114,142,399,172,100,202,102,232,347,262,46,292,53,,,,,,
23,68,53,137,83,161,113,67,143,64,173,279,203,152,233,35,263,48,293,129,,,,,,
24,45,54,30,84,115,114,65,144,130,174,93,204,35,234,61,264,17,294,66,,,,,,
25,176,55,101,85,112,115,507,145,22,175,84,205,64,235,47,265,497,295,48,,,,,,
26,115,56,78,86,78,116,381,146,65,176,349,206,145,236,149,266,99,296,321,,,,,,
27,447,57,140,87,35,117,480,147,368,177,26,207,419,237,67,267,41,297,105,,,,,,
28,104,58,5,88,145,118,154,148,64,178,106,208,311,238,80,268,109,298,98,,,,,,
29,111,59,63,89,83,119,243,149,169,179,124,209,54,239,65,269,72,299,103,,,,,,
30,114,60,293,90,526,120,36,150,44,180,59,210,173,240,220,270,72,300,111,,,,,,
Centre:,411412,SHRISHTI,VIDYASHRAM,SR.,SEC.,"SCHOOL,",KATPADI-RANIPET,ROAD,NEXT,TO,VIT,BRAMMAPURAM,BRAMMAPURAM,NEXT,TO,"VIT,","VELLORE,",TAMIL,NADU,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
301,104,331,75,361,110,391,97,421,44,451,38,481,106,511,115,541,182,,,,,,,,
302,30,332,140,362,103,392,17,422,63,452,18,482,79,512,42,542,106,,,,,,,,
303,23,333,121,363,101,393,97,423,382,453,64,483,403,513,63,543,58,,,,,,,,
304,114,334,34,364,73,394,26,424,88,454,86,484,624,514,60,544,87,,,,,,,,
305,232,335,67,365,123,395,91,425,136,455,70,485,41,515,108,545,81,,,,,,,,
306,126,336,45,366,67,396,74,426,46,456,155,486,196,516,108,546,35,,,,,,,,
307,115,337,97,367,67,397,59,427,158,457,70,487,85,517,188,547,53,,,,,,,,
308,70,338,71,368,211,398,181,428,65,458,109,488,32,518,157,548,133,,,,,,,,
309,455,339,82,369,50,399,63,429,71,459,112,489,132,519,28,549,434,,,,,,,,
310,20,340,110,370,24,400,42,430,90,460,59,490,50,520,49,550,138,,,,,,,,
311,350,341,45,371,39,401,120,431,156,461,106,491,433,521,105,551,57,,,,,,,,
312,99,342,93,372,37,402,90,432,108,462,108,492,50,522,60,552,42,,,,,,,,
313,83,343,55,373,121,403,55,433,83,463,76,493,105,523,55,553,39,,,,,,,,
314,113,344,42,374,94,404,287,434,219,464,47,494,65,524,22,,,,,,,,,,
315,213,345,139,375,65,405,45,435,296,465,96,495,242,525,102,,,,,,,,,,
316,96,346,56,376,49,406,90,436,330,466,306,496,70,526,137,,,,,,,,,,
317,143,347,125,377,64,407,97,437,61,467,68,497,74,527,132,,,,,,,,,,
318,98,348,336,378,135,408,232,438,120,468,65,498,92,528,130,,,,,,,,,,
319,54,349,105,379,111,409,40,439,165,469,265,499,95,529,115,,,,,,,,,,
320,95,350,125,380,52,410,126,440,41,470,178,500,80,530,84,,,,,,,,,,
321,279,351,195,381,55,411,64,441,75,471,76,501,99,531,22,,,,,,,,,,
322,70,352,218,382,194,412,68,442,59,472,92,502,70,532,93,,,,,,,,,,
323,120,353,101,383,286,413,85,443,81,473,64,503,146,533,135,,,,,,,,,,
324,146,354,238,384,202,414,123,444,72,474,62,504,104,534,42,,,,,,,,,,
325,70,355,59,385,254,415,166,445,127,475,86,505,162,535,167,,,,,,,,,,
326,137,356,62,386,78,416,514,446,225,476,41,506,55,536,89,,,,,,,,,,
327,119,357,65,387,231,417,125,447,51,477,17,507,104,537,360,,,,,,,,,,
328,61,358,52,388,140,418,71,448,96,478,69,508,14,538,27,,,,,,,,,,
329,24,359,99,389,31,419,45,449,272,479,106,509,138,539,402,,,,,,,,,,
330,299,360,124,390,46,420,178,450,66,480,14,510,95,540,95,,,,,,,,,,
