0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
"TELANGANA,","HYDERABAD/SECUNDERABAD,",TELANGANA,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,
1,232,31,524,61,66,91,354,121,180,151,356,181,284,211,499,241,178,271,625,,,,,,,
2,67,32,189,62,367,92,215,122,223,152,450,182,400,212,146,242,108,272,610,,,,,,,
3,282,33,168,63,332,93,90,123,136,153,228,183,169,213,7,243,104,273,587,,,,,,,
4,133,34,618,64,488,94,464,124,106,154,85,184,436,214,61,244,374,274,220,,,,,,,
5,144,35,74,65,55,95,502,125,156,155,184,185,27,215,377,245,32,275,524,,,,,,,
6,95,36,71,66,65,96,385,126,155,156,22,186,70,216,244,246,109,276,91,,,,,,,
7,245,37,8,67,24,97,276,127,225,157,119,187,157,217,-5,247,62,277,346,,,,,,,
8,360,38,300,68,352,98,405,128,512,158,69,188,95,218,185,248,294,278,268,,,,,,,
9,79,39,297,69,70,99,78,129,357,159,506,189,97,219,408,249,336,279,163,,,,,,,
10,138,40,128,70,79,100,247,130,201,160,299,190,291,220,124,250,222,280,256,,,,,,,
11,434,41,466,71,133,101,344,131,383,161,146,191,28,221,325,251,178,281,228,,,,,,,
12,82,42,141,72,62,102,21,132,134,162,345,192,40,222,537,252,138,282,168,,,,,,,
13,510,43,512,73,365,103,285,133,214,163,76,193,315,223,96,253,140,283,144,,,,,,,
14,158,44,231,74,403,104,242,134,402,164,201,194,172,224,205,254,201,284,367,,,,,,,
15,90,45,377,75,120,105,168,135,534,165,75,195,89,225,225,255,368,285,121,,,,,,,
16,158,46,172,76,190,106,186,136,277,166,124,196,353,226,457,256,127,286,418,,,,,,,
17,197,47,300,77,46,107,305,137,160,167,55,197,439,227,78,257,207,287,171,,,,,,,
18,172,48,347,78,55,108,293,138,374,168,226,198,265,228,65,258,457,288,376,,,,,,,
19,61,49,79,79,258,109,347,139,520,169,460,199,68,229,224,259,176,289,125,,,,,,,
20,263,50,332,80,299,110,365,140,619,170,205,200,76,230,65,260,52,290,76,,,,,,,
21,208,51,51,81,414,111,173,141,85,171,269,201,298,231,65,261,467,291,76,,,,,,,
22,271,52,202,82,125,112,14,142,64,172,79,202,283,232,327,262,258,292,44,,,,,,,
23,405,53,384,83,623,113,171,143,301,173,87,203,59,233,371,263,36,293,636,,,,,,,
24,389,54,172,84,103,114,297,144,508,174,166,204,679,234,149,264,81,294,449,,,,,,,
25,251,55,-10,85,88,115,55,145,113,175,305,205,359,235,340,265,208,295,363,,,,,,,
26,347,56,353,86,128,116,553,146,198,176,159,206,74,236,42,266,409,296,34,,,,,,,
27,103,57,591,87,129,117,131,147,374,177,199,207,505,237,176,267,75,297,146,,,,,,,
28,220,58,521,88,350,118,197,148,21,178,223,208,145,238,247,268,465,298,159,,,,,,,
29,92,59,130,89,192,119,80,149,261,179,141,209,455,239,419,269,345,299,126,,,,,,,
30,335,60,147,90,279,120,125,150,78,180,458,210,542,240,486,270,139,300,126,,,,,,,
Centre:,420123,DELHI,SCHOOL,OF,EXCELLENCE,BANJARA,HILLS,HYD,"TL,",DELHI,SCHOOL,OF,EXCELLENCE,8-2-404&404/1,ROAD,NO,6,BANJARA,HILLS,HYDERABAD,NEET,(UG),2024,Page,No.,2
"TELANGANA,","HYDERABAD/SECUNDERABAD,",TELANGANA,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,,,
301,311,331,372,,,,,,,,,,,,,,,,,,,,,,,
302,312,332,108,,,,,,,,,,,,,,,,,,,,,,,
303,339,333,517,,,,,,,,,,,,,,,,,,,,,,,
304,141,334,419,,,,,,,,,,,,,,,,,,,,,,,
305,211,335,76,,,,,,,,,,,,,,,,,,,,,,,
306,336,336,308,,,,,,,,,,,,,,,,,,,,,,,
307,142,337,159,,,,,,,,,,,,,,,,,,,,,,,
308,150,338,66,,,,,,,,,,,,,,,,,,,,,,,
309,125,339,94,,,,,,,,,,,,,,,,,,,,,,,
310,55,340,636,,,,,,,,,,,,,,,,,,,,,,,
311,107,341,240,,,,,,,,,,,,,,,,,,,,,,,
312,272,342,0,,,,,,,,,,,,,,,,,,,,,,,
313,110,343,329,,,,,,,,,,,,,,,,,,,,,,,
314,229,344,417,,,,,,,,,,,,,,,,,,,,,,,
315,50,345,221,,,,,,,,,,,,,,,,,,,,,,,
316,49,346,324,,,,,,,,,,,,,,,,,,,,,,,
317,191,347,583,,,,,,,,,,,,,,,,,,,,,,,
318,466,348,153,,,,,,,,,,,,,,,,,,,,,,,
319,307,349,55,,,,,,,,,,,,,,,,,,,,,,,
320,64,,,,,,,,,,,,,,,,,,,,,,,,,
321,307,,,,,,,,,,,,,,,,,,,,,,,,,
322,138,,,,,,,,,,,,,,,,,,,,,,,,,
323,52,,,,,,,,,,,,,,,,,,,,,,,,,
324,52,,,,,,,,,,,,,,,,,,,,,,,,,
325,105,,,,,,,,,,,,,,,,,,,,,,,,,
326,255,,,,,,,,,,,,,,,,,,,,,,,,,
327,152,,,,,,,,,,,,,,,,,,,,,,,,,
328,452,,,,,,,,,,,,,,,,,,,,,,,,,
329,91,,,,,,,,,,,,,,,,,,,,,,,,,
330,250,,,,,,,,,,,,,,,,,,,,,,,,,
