0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,
1,351,31,285,61,125,91,69,121,169,151,491,181,125,211,316,241,208,271,286,,,,,,,,,
2,240,32,240,62,163,92,164,122,221,152,388,182,431,212,54,242,70,272,133,,,,,,,,,
3,310,33,46,63,406,93,62,123,73,153,144,183,556,213,445,243,201,273,262,,,,,,,,,
4,259,34,288,64,110,94,135,124,91,154,56,184,80,214,113,244,162,274,182,,,,,,,,,
5,541,35,99,65,107,95,332,125,84,155,307,185,58,215,161,245,242,275,263,,,,,,,,,
6,213,36,160,66,209,96,75,126,255,156,235,186,148,216,252,246,85,276,240,,,,,,,,,
7,56,37,426,67,158,97,121,127,178,157,107,187,81,217,39,247,219,277,203,,,,,,,,,
8,339,38,45,68,58,98,164,128,36,158,95,188,78,218,112,248,115,278,75,,,,,,,,,
9,108,39,155,69,110,99,203,129,147,159,99,189,66,219,11,249,377,279,298,,,,,,,,,
10,155,40,94,70,95,100,120,130,229,160,129,190,169,220,248,250,46,280,74,,,,,,,,,
11,146,41,175,71,436,101,53,131,408,161,44,191,556,221,420,251,397,281,30,,,,,,,,,
12,108,42,75,72,100,102,130,132,376,162,80,192,131,222,148,252,426,282,145,,,,,,,,,
13,125,43,79,73,458,103,70,133,112,163,246,193,232,223,85,253,75,283,65,,,,,,,,,
14,111,44,159,74,309,104,33,134,146,164,514,194,155,224,134,254,98,284,393,,,,,,,,,
15,127,45,579,75,194,105,574,135,59,165,372,195,302,225,84,255,311,285,92,,,,,,,,,
16,381,46,146,76,129,106,217,136,416,166,116,196,400,226,104,256,382,286,192,,,,,,,,,
17,58,47,249,77,521,107,500,137,80,167,75,197,106,227,92,257,192,287,80,,,,,,,,,
18,116,48,83,78,71,108,16,138,224,168,85,198,75,228,86,258,60,288,137,,,,,,,,,
19,30,49,282,79,194,109,75,139,62,169,360,199,145,229,229,259,130,289,129,,,,,,,,,
20,238,50,106,80,124,110,341,140,424,170,180,200,255,230,116,260,217,290,85,,,,,,,,,
21,315,51,195,81,81,111,412,141,95,171,185,201,94,231,71,261,390,291,195,,,,,,,,,
22,289,52,245,82,192,112,140,142,122,172,181,202,178,232,297,262,40,292,84,,,,,,,,,
23,126,53,573,83,70,113,521,143,51,173,177,203,53,233,92,263,12,293,58,,,,,,,,,
24,286,54,146,84,60,114,97,144,233,174,125,204,53,234,49,264,186,294,117,,,,,,,,,
25,140,55,194,85,127,115,414,145,298,175,210,205,314,235,100,265,493,295,201,,,,,,,,,
26,350,56,108,86,132,116,30,146,170,176,89,206,90,236,73,266,248,296,121,,,,,,,,,
27,245,57,92,87,62,117,230,147,45,177,84,207,234,237,6,267,274,297,78,,,,,,,,,
28,351,58,65,88,64,118,116,148,72,178,306,208,112,238,161,268,130,298,94,,,,,,,,,
29,104,59,185,89,150,119,374,149,153,179,160,209,45,239,297,269,102,299,569,,,,,,,,,
30,152,60,206,90,130,120,209,150,72,180,81,210,110,240,198,270,79,300,440,,,,,,,,,
Centre:,412108,GEETHAANJALI,ALL,INDIA,SR,SEC,SCHOOL,THINDAL,"ERODE,",GEETHAANJALI,ALL,INDIA,SR,SEC,SCHOOL,THINDAL,ERODE,-,"638012,","ERODE,",TAMIL,NADU,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,
301,506,331,42,361,140,391,210,421,154,451,81,481,189,,,,,,,,,,,,,,,
302,71,332,130,362,290,392,145,422,153,452,120,,,,,,,,,,,,,,,,,
303,110,333,182,363,397,393,214,423,172,453,23,,,,,,,,,,,,,,,,,
304,377,334,415,364,216,394,109,424,137,454,298,,,,,,,,,,,,,,,,,
305,45,335,415,365,52,395,97,425,139,455,141,,,,,,,,,,,,,,,,,
306,119,336,171,366,207,396,125,426,70,456,156,,,,,,,,,,,,,,,,,
307,449,337,105,367,59,397,135,427,71,457,133,,,,,,,,,,,,,,,,,
308,10,338,397,368,80,398,94,428,104,458,158,,,,,,,,,,,,,,,,,
309,128,339,205,369,116,399,169,429,415,459,115,,,,,,,,,,,,,,,,,
310,273,340,154,370,95,400,92,430,171,460,117,,,,,,,,,,,,,,,,,
311,167,341,614,371,132,401,140,431,194,461,226,,,,,,,,,,,,,,,,,
312,160,342,558,372,199,402,90,432,130,462,67,,,,,,,,,,,,,,,,,
313,389,343,552,373,230,403,104,433,75,463,120,,,,,,,,,,,,,,,,,
314,380,344,220,374,82,404,91,434,105,464,214,,,,,,,,,,,,,,,,,
315,163,345,165,375,44,405,66,435,146,465,331,,,,,,,,,,,,,,,,,
316,94,346,205,376,47,406,139,436,111,466,227,,,,,,,,,,,,,,,,,
317,105,347,111,377,60,407,397,437,162,467,106,,,,,,,,,,,,,,,,,
318,35,348,364,378,279,408,170,438,101,468,135,,,,,,,,,,,,,,,,,
319,80,349,104,379,137,409,70,439,137,469,98,,,,,,,,,,,,,,,,,
320,55,350,119,380,123,410,83,440,94,470,110,,,,,,,,,,,,,,,,,
321,127,351,123,381,60,411,450,441,521,471,118,,,,,,,,,,,,,,,,,
322,168,352,414,382,476,412,395,442,429,472,244,,,,,,,,,,,,,,,,,
323,558,353,492,383,119,413,281,443,140,473,413,,,,,,,,,,,,,,,,,
324,402,354,118,384,73,414,83,444,127,474,91,,,,,,,,,,,,,,,,,
325,80,355,611,385,426,415,226,445,121,475,165,,,,,,,,,,,,,,,,,
326,256,356,357,386,94,416,103,446,514,476,78,,,,,,,,,,,,,,,,,
327,15,357,95,387,103,417,116,447,107,477,134,,,,,,,,,,,,,,,,,
328,86,358,57,388,85,418,35,448,390,478,173,,,,,,,,,,,,,,,,,
329,48,359,132,389,69,419,189,449,347,479,150,,,,,,,,,,,,,,,,,
330,186,360,136,390,38,420,411,450,164,480,172,,,,,,,,,,,,,,,,,
