0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,
1,117,31,106,61,33,91,91,121,24,151,358,181,75,211,94,241,4,271,50,,,
2,60,32,73,62,145,92,233,122,322,152,172,182,51,212,65,242,150,272,104,,,
3,80,33,20,63,125,93,101,123,32,153,41,183,41,213,69,243,113,273,58,,,
4,110,34,66,64,115,94,423,124,85,154,59,184,85,214,245,244,303,274,152,,,
5,12,35,75,65,85,95,93,125,69,155,70,185,33,215,133,245,38,275,210,,,
6,137,36,92,66,180,96,142,126,110,156,85,186,114,216,114,246,349,276,183,,,
7,154,37,152,67,266,97,144,127,47,157,193,187,118,217,90,247,20,277,364,,,
8,90,38,161,68,81,98,51,128,164,158,532,188,104,218,96,248,515,278,133,,,
9,264,39,145,69,243,99,213,129,229,159,176,189,124,219,107,249,681,279,93,,,
10,177,40,80,70,151,100,74,130,156,160,84,190,110,220,372,250,3,280,254,,,
11,380,41,78,71,245,101,92,131,36,161,322,191,109,221,37,251,163,281,60,,,
12,163,42,30,72,181,102,36,132,141,162,125,192,63,222,185,252,17,282,171,,,
13,91,43,493,73,86,103,89,133,61,163,111,193,464,223,308,253,466,283,155,,,
14,181,44,67,74,203,104,94,134,423,164,182,194,60,224,99,254,163,284,366,,,
15,45,45,66,75,100,105,69,135,373,165,84,195,106,225,115,255,160,285,286,,,
16,122,46,76,76,121,106,37,136,96,166,308,196,214,226,49,256,292,286,73,,,
17,572,47,204,77,132,107,89,137,481,167,15,197,60,227,75,257,68,287,67,,,
18,677,48,30,78,82,108,234,138,497,168,95,198,508,228,226,258,321,288,120,,,
19,53,49,117,79,114,109,136,139,110,169,665,199,81,229,94,259,223,289,72,,,
20,152,50,106,80,169,110,68,140,98,170,107,200,92,230,126,260,448,290,98,,,
21,193,51,51,81,260,111,78,141,490,171,446,201,146,231,131,261,100,291,76,,,
22,99,52,104,82,-20,112,347,142,61,172,176,202,327,232,133,262,83,292,220,,,
23,205,53,91,83,68,113,148,143,117,173,265,203,160,233,55,263,403,293,101,,,
24,86,54,83,84,184,114,90,144,152,174,112,204,244,234,330,264,87,294,100,,,
25,95,55,72,85,122,115,102,145,488,175,51,205,21,235,176,265,267,295,390,,,
26,48,56,79,86,123,116,71,146,508,176,25,206,120,236,96,266,118,296,68,,,
27,345,57,225,87,82,117,79,147,103,177,124,207,279,237,71,267,105,297,47,,,
28,688,58,157,88,127,118,141,148,83,178,105,208,220,238,152,268,24,298,103,,,
29,64,59,66,89,302,119,121,149,94,179,312,209,106,239,72,269,128,299,78,,,
30,54,60,33,90,123,120,56,150,139,180,78,210,142,240,126,270,70,300,256,,,
Centre:,412404,SHEIK,FATHIMA,GIRLS,MATRIC,HR,SEC,"SCHOOL,",KOVILVAYAL,ARANTHANGI,PUDUKKOTTAI,-,"DISTRICT,","PUDUKKOTTAI,",TAMIL,NADU,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,
301,65,331,111,361,79,391,86,421,203,451,138,481,115,,,,,,,,,
302,83,332,238,362,88,392,120,422,156,452,45,482,106,,,,,,,,,
303,105,333,55,363,313,393,409,423,36,453,215,483,431,,,,,,,,,
304,60,334,157,364,55,394,127,424,275,454,206,484,240,,,,,,,,,
305,139,335,49,365,62,395,149,425,201,455,400,485,117,,,,,,,,,
306,129,336,143,366,154,396,149,426,82,456,27,486,222,,,,,,,,,
307,45,337,137,367,66,397,176,427,65,457,91,487,89,,,,,,,,,
308,252,338,399,368,98,398,383,428,90,458,25,,,,,,,,,,,
309,269,339,50,369,96,399,135,429,333,459,92,,,,,,,,,,,
310,77,340,79,370,489,400,96,430,135,460,530,,,,,,,,,,,
311,115,341,131,371,182,401,404,431,71,461,130,,,,,,,,,,,
312,101,342,96,372,58,402,127,432,125,462,32,,,,,,,,,,,
313,106,343,37,373,119,403,108,433,76,463,104,,,,,,,,,,,
314,256,344,34,374,61,404,101,434,105,464,122,,,,,,,,,,,
315,34,345,213,375,60,405,310,435,110,465,21,,,,,,,,,,,
316,325,346,133,376,332,406,116,436,17,466,197,,,,,,,,,,,
317,120,347,160,377,271,407,53,437,30,467,52,,,,,,,,,,,
318,119,348,91,378,413,408,38,438,92,468,79,,,,,,,,,,,
319,62,349,92,379,145,409,95,439,447,469,75,,,,,,,,,,,
320,91,350,142,380,310,410,92,440,155,470,428,,,,,,,,,,,
321,82,351,156,381,106,411,89,441,36,471,615,,,,,,,,,,,
322,61,352,137,382,47,412,92,442,248,472,65,,,,,,,,,,,
323,23,353,110,383,105,413,81,443,122,473,162,,,,,,,,,,,
324,77,354,113,384,243,414,199,444,136,474,1,,,,,,,,,,,
325,70,355,135,385,147,415,32,445,221,475,80,,,,,,,,,,,
326,193,356,229,386,145,416,107,446,97,476,466,,,,,,,,,,,
327,77,357,149,387,238,417,101,447,64,477,62,,,,,,,,,,,
328,208,358,91,388,366,418,256,448,78,478,32,,,,,,,,,,,
329,145,359,16,389,83,419,60,449,281,479,117,,,,,,,,,,,
330,100,360,120,390,148,420,173,450,92,480,35,,,,,,,,,,,
