0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,
1,221,31,395,61,220,91,556,121,119,151,527,181,217,211,630,241,250,271,561,,
2,424,32,239,62,171,92,296,122,523,152,275,182,617,212,474,242,526,272,396,,
3,74,33,666,63,243,93,532,123,635,153,665,183,490,213,356,243,28,273,332,,
4,313,34,629,64,240,94,67,124,177,154,695,184,562,214,342,244,482,274,518,,
5,499,35,535,65,616,95,109,125,715,155,247,185,316,215,52,245,225,275,360,,
6,172,36,339,66,446,96,405,126,302,156,132,186,685,216,590,246,527,276,578,,
7,496,37,52,67,615,97,631,127,414,157,467,187,705,217,700,247,239,277,499,,
8,142,38,229,68,557,98,368,128,617,158,221,188,245,218,299,248,620,278,666,,
9,96,39,270,69,466,99,456,129,612,159,260,189,484,219,381,249,268,279,150,,
10,217,40,401,70,594,100,320,130,480,160,656,190,535,220,337,250,655,280,318,,
11,384,41,425,71,304,101,123,131,252,161,96,191,183,221,86,251,545,281,286,,
12,495,42,489,72,251,102,220,132,456,162,463,192,548,222,286,252,260,282,655,,
13,605,43,262,73,351,103,297,133,621,163,674,193,641,223,430,253,42,283,328,,
14,475,44,482,74,422,104,458,134,657,164,645,194,218,224,426,254,228,284,303,,
15,393,45,650,75,651,105,180,135,690,165,590,195,491,225,220,255,424,285,484,,
16,374,46,321,76,265,106,185,136,484,166,510,196,414,226,397,256,442,286,369,,
17,493,47,484,77,247,107,627,137,301,167,359,197,600,227,155,257,138,287,351,,
18,671,48,690,78,375,108,583,138,203,168,367,198,249,228,172,258,163,288,484,,
19,219,49,165,79,605,109,537,139,525,169,227,199,263,229,421,259,470,289,106,,
20,444,50,456,80,170,110,64,140,658,170,642,200,386,230,646,260,582,290,254,,
21,618,51,56,81,211,111,156,141,451,171,88,201,109,231,33,261,627,291,287,,
22,85,52,432,82,145,112,195,142,376,172,85,202,632,232,86,262,572,292,542,,
23,473,53,145,83,300,113,628,143,514,173,267,203,441,233,103,263,140,293,142,,
24,320,54,599,84,326,114,63,144,498,174,351,204,251,234,396,264,276,294,222,,
25,592,55,78,85,664,115,25,145,609,175,336,205,646,235,391,265,140,295,141,,
26,276,56,78,86,690,116,226,146,191,176,626,206,640,236,597,266,537,296,475,,
27,314,57,585,87,98,117,557,147,205,177,135,207,201,237,130,267,630,297,82,,
28,320,58,364,88,575,118,131,148,300,178,621,208,288,238,313,268,444,298,247,,
29,444,59,167,89,705,119,465,149,383,179,452,209,103,239,648,269,305,299,551,,
30,479,60,140,90,434,120,529,150,197,180,546,210,397,240,126,270,452,300,215,,
Centre:,392321,BHARTIYA,MAHILA,P.G.,"MAHAVIDYALAYA,",NEAR,SANWALI,"CIRCLE,",JAIPUR-BIKANER,"BYPASS,",CHANDPURA,"P.O.-BAJAJGRAM,","SIKAR,","SIKAR,",RAJASTHAN,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
301,524,331,640,361,326,391,71,421,199,451,255,481,489,,,,,,,,
302,179,332,458,362,396,392,222,422,432,452,550,482,25,,,,,,,,
303,370,333,324,363,203,393,321,423,157,453,600,483,582,,,,,,,,
304,420,334,676,364,171,394,596,424,74,454,482,484,80,,,,,,,,
305,353,335,189,365,165,395,637,425,260,455,217,485,690,,,,,,,,
306,633,336,695,366,444,396,626,426,620,456,320,486,493,,,,,,,,
307,217,337,280,367,102,397,503,427,216,457,520,487,219,,,,,,,,
308,553,338,521,368,55,398,279,428,290,458,17,488,-1,,,,,,,,
309,330,339,178,369,28,399,560,429,270,459,459,489,560,,,,,,,,
310,62,340,670,370,170,400,480,430,222,460,351,490,602,,,,,,,,
311,213,341,693,371,418,401,398,431,595,461,535,491,245,,,,,,,,
312,132,342,616,372,674,402,613,432,121,462,67,492,280,,,,,,,,
313,618,343,50,373,331,403,85,433,594,463,538,493,85,,,,,,,,
314,346,344,332,374,626,404,115,434,610,464,292,494,463,,,,,,,,
315,55,345,70,375,41,405,670,435,405,465,124,495,362,,,,,,,,
316,124,346,550,376,415,406,277,436,312,466,556,496,536,,,,,,,,
317,666,347,58,377,99,407,205,437,192,467,129,497,443,,,,,,,,
318,465,348,536,378,381,408,151,438,307,468,188,498,202,,,,,,,,
319,162,349,90,379,182,409,344,439,384,469,245,499,513,,,,,,,,
320,274,350,384,380,352,410,198,440,484,470,656,500,254,,,,,,,,
321,214,351,439,381,637,411,464,441,451,471,414,,,,,,,,,,
322,583,352,335,382,385,412,149,442,485,472,681,,,,,,,,,,
323,560,353,497,383,189,413,173,443,542,473,434,,,,,,,,,,
324,443,354,399,384,660,414,512,444,442,474,354,,,,,,,,,,
325,84,355,472,385,218,415,84,445,560,475,665,,,,,,,,,,
326,348,356,304,386,303,416,116,446,42,476,203,,,,,,,,,,
327,440,357,640,387,271,417,385,447,522,477,638,,,,,,,,,,
328,657,358,269,388,80,418,192,448,294,478,305,,,,,,,,,,
329,696,359,572,389,121,419,615,449,539,479,610,,,,,,,,,,
330,316,360,230,390,235,420,66,450,601,480,324,,,,,,,,,,
