0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
"MAHARASHTRA,","THANE,",MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,
1,85,31,543,61,74,91,-49,121,259,151,34,181,258,211,236,241,51,271,271,,,,,,,
2,99,32,56,62,193,92,326,122,229,152,129,182,439,212,355,242,627,272,197,,,,,,,
3,418,33,60,63,234,93,489,123,161,153,641,183,152,213,275,243,50,273,65,,,,,,,
4,328,34,292,64,194,94,206,124,102,154,101,184,164,214,99,244,287,274,288,,,,,,,
5,124,35,552,65,219,95,128,125,205,155,66,185,370,215,60,245,130,275,328,,,,,,,
6,153,36,249,66,451,96,429,126,121,156,174,186,70,216,222,246,378,276,551,,,,,,,
7,125,37,30,67,124,97,144,127,46,157,287,187,119,217,35,247,141,277,320,,,,,,,
8,401,38,13,68,223,98,391,128,80,158,74,188,306,218,397,248,152,278,39,,,,,,,
9,58,39,550,69,148,99,60,129,307,159,181,189,143,219,106,249,661,279,149,,,,,,,
10,146,40,520,70,102,100,172,130,51,160,256,190,145,220,140,250,97,280,76,,,,,,,
11,77,41,134,71,233,101,285,131,641,161,594,191,348,221,59,251,318,281,403,,,,,,,
12,354,42,83,72,129,102,2,132,118,162,66,192,70,222,234,252,128,282,203,,,,,,,
13,79,43,351,73,108,103,355,133,441,163,163,193,105,223,103,253,408,283,653,,,,,,,
14,169,44,-12,74,100,104,205,134,-10,164,78,194,194,224,411,254,170,284,527,,,,,,,
15,72,45,456,75,180,105,364,135,607,165,59,195,90,225,160,255,134,285,204,,,,,,,
16,85,46,67,76,335,106,112,136,568,166,239,196,414,226,385,256,51,286,145,,,,,,,
17,166,47,209,77,110,107,205,137,35,167,125,197,51,227,122,257,225,287,43,,,,,,,
18,57,48,83,78,79,108,128,138,162,168,358,198,72,228,171,258,89,288,45,,,,,,,
19,220,49,87,79,162,109,150,139,197,169,26,199,412,229,175,259,89,289,-17,,,,,,,
20,151,50,243,80,125,110,319,140,278,170,145,200,202,230,131,260,600,290,111,,,,,,,
21,149,51,150,81,88,111,93,141,416,171,324,201,81,231,626,261,78,291,47,,,,,,,
22,448,52,391,82,322,112,87,142,550,172,522,202,125,232,50,262,450,292,39,,,,,,,
23,248,53,285,83,210,113,91,143,98,173,291,203,130,233,124,263,363,293,345,,,,,,,
24,503,54,459,84,113,114,61,144,63,174,653,204,194,234,274,264,53,294,138,,,,,,,
25,109,55,160,85,414,115,135,145,341,175,86,205,162,235,166,265,87,295,41,,,,,,,
26,75,56,256,86,98,116,274,146,75,176,109,206,74,236,31,266,111,296,304,,,,,,,
27,278,57,146,87,120,117,78,147,206,177,506,207,55,237,456,267,94,297,64,,,,,,,
28,583,58,25,88,283,118,219,148,185,178,40,208,140,238,136,268,417,298,41,,,,,,,
29,72,59,92,89,88,119,505,149,32,179,85,209,50,239,86,269,324,299,76,,,,,,,
30,179,60,329,90,110,120,63,150,21,180,57,210,287,240,84,270,172,300,253,,,,,,,
Centre:,311817,SETH,HIRACHAND,MUTHA,SCHOOL,THANE,"MR,",SETH,HIRACHAND,MUTHA,SCHOOL,ADHARWADI,JAIL,ROAD,UMBARDE,GAON,KOLIVALI,KALYAN,(W),THANE,NEET,(UG),2024,Page,No.,2
"MAHARASHTRA,","THANE,",MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,
301,28,331,85,361,41,391,119,,,,,,,,,,,,,,,,,,,
302,145,332,341,362,309,392,383,,,,,,,,,,,,,,,,,,,
303,408,333,394,363,204,393,49,,,,,,,,,,,,,,,,,,,
304,80,334,214,364,481,394,51,,,,,,,,,,,,,,,,,,,
305,493,335,83,365,411,395,158,,,,,,,,,,,,,,,,,,,
306,138,336,47,366,161,396,264,,,,,,,,,,,,,,,,,,,
307,87,337,456,367,343,397,107,,,,,,,,,,,,,,,,,,,
308,122,338,28,368,60,398,95,,,,,,,,,,,,,,,,,,,
309,277,339,121,369,75,399,446,,,,,,,,,,,,,,,,,,,
310,385,340,219,370,90,400,217,,,,,,,,,,,,,,,,,,,
311,147,341,116,371,193,401,184,,,,,,,,,,,,,,,,,,,
312,450,342,55,372,273,402,226,,,,,,,,,,,,,,,,,,,
313,121,343,148,373,139,403,159,,,,,,,,,,,,,,,,,,,
314,146,344,87,374,54,404,318,,,,,,,,,,,,,,,,,,,
315,118,345,209,375,160,405,233,,,,,,,,,,,,,,,,,,,
316,-1,346,31,376,94,406,84,,,,,,,,,,,,,,,,,,,
317,421,347,59,377,66,407,84,,,,,,,,,,,,,,,,,,,
318,342,348,175,378,23,408,632,,,,,,,,,,,,,,,,,,,
319,66,349,413,379,46,409,20,,,,,,,,,,,,,,,,,,,
320,136,350,22,380,134,410,159,,,,,,,,,,,,,,,,,,,
321,129,351,604,381,160,411,109,,,,,,,,,,,,,,,,,,,
322,15,352,105,382,325,412,70,,,,,,,,,,,,,,,,,,,
323,136,353,275,383,341,413,106,,,,,,,,,,,,,,,,,,,
324,558,354,607,384,168,414,95,,,,,,,,,,,,,,,,,,,
325,69,355,155,385,143,415,81,,,,,,,,,,,,,,,,,,,
326,557,356,223,386,329,416,340,,,,,,,,,,,,,,,,,,,
327,249,357,203,387,366,417,127,,,,,,,,,,,,,,,,,,,
328,50,358,169,388,87,418,235,,,,,,,,,,,,,,,,,,,
329,395,359,399,389,349,,,,,,,,,,,,,,,,,,,,,
330,319,360,507,390,95,,,,,,,,,,,,,,,,,,,,,
