0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
"PRADESH,","BULANDSHAHR,",UTTAR,PRADESH,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,
1,113,31,227,61,346,91,244,121,79,151,192,181,52,211,155,241,111,271,180,,,,,
2,165,32,228,62,461,92,91,122,106,152,72,182,48,212,198,242,70,272,62,,,,,
3,195,33,50,63,170,93,319,123,22,153,399,183,157,213,85,243,140,273,98,,,,,
4,118,34,50,64,19,94,391,124,297,154,106,184,161,214,6,244,337,274,228,,,,,
5,55,35,240,65,325,95,72,125,101,155,43,185,40,215,127,245,474,275,105,,,,,
6,83,36,99,66,230,96,240,126,106,156,175,186,285,216,282,246,71,276,382,,,,,
7,273,37,273,67,23,97,130,127,105,157,66,187,142,217,225,247,70,277,101,,,,,
8,61,38,95,68,-5,98,67,128,344,158,186,188,674,218,398,248,240,278,90,,,,,
9,94,39,236,69,197,99,144,129,323,159,205,189,84,219,589,249,483,279,37,,,,,
10,15,40,35,70,283,100,85,130,149,160,20,190,195,220,390,250,31,280,241,,,,,
11,110,41,246,71,142,101,90,131,106,161,63,191,40,221,229,251,91,281,160,,,,,
12,138,42,132,72,149,102,230,132,622,162,147,192,150,222,70,252,235,282,95,,,,,
13,167,43,278,73,84,103,60,133,218,163,112,193,443,223,96,253,151,283,343,,,,,
14,363,44,183,74,234,104,215,134,70,164,45,194,80,224,14,254,61,284,75,,,,,
15,89,45,89,75,158,105,77,135,305,165,101,195,117,225,91,255,157,285,48,,,,,
16,60,46,232,76,95,106,100,136,99,166,663,196,367,226,62,256,524,286,195,,,,,
17,159,47,337,77,31,107,104,137,546,167,57,197,85,227,75,257,65,287,246,,,,,
18,55,48,169,78,501,108,230,138,75,168,215,198,-10,228,613,258,98,288,120,,,,,
19,181,49,236,79,136,109,359,139,117,169,80,199,69,229,11,259,107,289,125,,,,,
20,109,50,225,80,95,110,100,140,511,170,141,200,238,230,450,260,582,290,161,,,,,
21,414,51,110,81,35,111,616,141,79,171,132,201,139,231,141,261,123,291,542,,,,,
22,52,52,348,82,125,112,556,142,68,172,254,202,120,232,301,262,45,292,100,,,,,
23,46,53,56,83,85,113,236,143,80,173,106,203,185,233,267,263,55,293,127,,,,,
24,106,54,335,84,86,114,40,144,584,174,509,204,107,234,148,264,218,294,91,,,,,
25,81,55,358,85,86,115,591,145,243,175,547,205,237,235,372,265,233,295,197,,,,,
26,75,56,242,86,331,116,261,146,75,176,105,206,188,236,40,266,541,296,250,,,,,
27,140,57,109,87,215,117,81,147,408,177,175,207,187,237,423,267,357,297,194,,,,,
28,320,58,125,88,418,118,134,148,90,178,510,208,196,238,61,268,186,298,92,,,,,
29,70,59,85,89,78,119,54,149,62,179,318,209,484,239,73,269,489,299,302,,,,,
30,78,60,25,90,236,120,48,150,245,180,111,210,118,240,635,270,320,300,19,,,,,
Centre:,442901,NEW,LANCER`S,"CONVENT,",NEW,LANCER`S,CONVENT,G,T,ROAD,NEAR,SIKANDRABAD,FILLING,STATION,"SIKANDRABAD,",DISTT.,BULANDSHAHAR,UTTAR,NEET,(UG),2024,Page,No.,2
"PRADESH,","BULANDSHAHR,",UTTAR,PRADESH,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,
301,209,331,103,361,222,391,586,421,113,451,280,,,,,,,,,,,,,
302,120,332,195,362,100,392,249,422,90,452,24,,,,,,,,,,,,,
303,30,333,197,363,73,393,384,423,160,453,213,,,,,,,,,,,,,
304,555,334,100,364,94,394,575,424,182,454,205,,,,,,,,,,,,,
305,38,335,120,365,180,395,135,425,187,455,496,,,,,,,,,,,,,
306,208,336,170,366,333,396,332,426,120,456,45,,,,,,,,,,,,,
307,481,337,540,367,79,397,109,427,53,457,150,,,,,,,,,,,,,
308,38,338,238,368,96,398,187,428,169,458,97,,,,,,,,,,,,,
309,97,339,326,369,422,399,65,429,284,459,292,,,,,,,,,,,,,
310,183,340,100,370,175,400,98,430,105,460,210,,,,,,,,,,,,,
311,200,341,415,371,225,401,26,431,45,461,107,,,,,,,,,,,,,
312,110,342,487,372,373,402,228,432,55,462,526,,,,,,,,,,,,,
313,265,343,70,373,460,403,93,433,132,463,182,,,,,,,,,,,,,
314,315,344,71,374,108,404,290,434,25,464,494,,,,,,,,,,,,,
315,29,345,171,375,58,405,268,435,85,465,41,,,,,,,,,,,,,
316,151,346,572,376,121,406,99,436,61,,,,,,,,,,,,,,,
317,268,347,200,377,333,407,20,437,71,,,,,,,,,,,,,,,
318,558,348,607,378,510,408,415,438,91,,,,,,,,,,,,,,,
319,140,349,92,379,70,409,135,439,202,,,,,,,,,,,,,,,
320,32,350,47,380,156,410,215,440,456,,,,,,,,,,,,,,,
321,319,351,420,381,304,411,204,441,79,,,,,,,,,,,,,,,
322,278,352,116,382,371,412,160,442,278,,,,,,,,,,,,,,,
323,145,353,160,383,73,413,135,443,368,,,,,,,,,,,,,,,
324,215,354,470,384,93,414,169,444,227,,,,,,,,,,,,,,,
325,35,355,128,385,169,415,96,445,256,,,,,,,,,,,,,,,
326,60,356,225,386,106,416,35,446,290,,,,,,,,,,,,,,,
327,68,357,302,387,283,417,148,447,22,,,,,,,,,,,,,,,
328,356,358,170,388,254,418,76,448,187,,,,,,,,,,,,,,,
329,133,359,210,389,100,419,191,449,218,,,,,,,,,,,,,,,
330,154,360,120,390,259,420,531,450,401,,,,,,,,,,,,,,,
