0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,51,31,69,61,240,91,83,121,47,151,120,181,126,211,522
2,124,32,439,62,181,92,532,122,180,152,139,182,44,212,134
3,238,33,74,63,50,93,245,123,317,153,536,183,254,213,106
4,240,34,63,64,68,94,485,124,427,154,110,184,341,,
5,48,35,300,65,53,95,156,125,103,155,205,185,151,,
6,342,36,241,66,381,96,445,126,132,156,505,186,296,,
7,157,37,71,67,92,97,287,127,249,157,213,187,460,,
8,608,38,363,68,60,98,147,128,6,158,177,188,218,,
9,407,39,139,69,9,99,31,129,117,159,151,189,100,,
10,274,40,86,70,21,100,140,130,117,160,43,190,199,,
11,60,41,432,71,115,101,288,131,292,161,97,191,202,,
12,157,42,178,72,169,102,131,132,112,162,77,192,98,,
13,-30,43,74,73,65,103,19,133,279,163,362,193,107,,
14,240,44,55,74,80,104,32,134,83,164,74,194,528,,
15,83,45,29,75,62,105,81,135,176,165,171,195,421,,
16,73,46,545,76,140,106,61,136,142,166,71,196,186,,
17,98,47,376,77,141,107,259,137,279,167,165,197,110,,
18,61,48,55,78,346,108,75,138,280,168,310,198,29,,
19,48,49,91,79,58,109,121,139,148,169,21,199,156,,
20,103,50,191,80,146,110,485,140,371,170,121,200,238,,
21,105,51,340,81,41,111,105,141,550,171,55,201,65,,
22,538,52,376,82,283,112,364,142,137,172,511,202,142,,
23,102,53,71,83,53,113,315,143,169,173,129,203,439,,
24,92,54,120,84,356,114,48,144,131,174,207,204,459,,
25,419,55,220,85,51,115,231,145,60,175,548,205,30,,
26,27,56,44,86,315,116,35,146,-7,176,173,206,440,,
27,23,57,270,87,85,117,88,147,67,177,130,207,104,,
28,25,58,486,88,176,118,412,148,40,178,117,208,104,,
29,125,59,175,89,50,119,323,149,121,179,145,209,175,,
30,435,60,265,90,249,120,87,150,320,180,458,210,306,,
