0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,
1,55,31,538,61,387,91,38,121,40,151,100,181,393,211,388,241,383,271,309,,,,,
2,94,32,185,62,91,92,83,122,304,152,150,182,53,212,56,242,313,272,25,,,,,
3,682,33,354,63,141,93,57,123,65,153,317,183,118,213,149,243,193,273,176,,,,,
4,110,34,155,64,25,94,135,124,126,154,73,184,100,214,80,244,58,274,557,,,,,
5,80,35,102,65,476,95,52,125,62,155,420,185,58,215,47,245,474,275,38,,,,,
6,70,36,113,66,543,96,290,126,15,156,625,186,61,216,50,246,55,276,62,,,,,
7,191,37,485,67,116,97,82,127,527,157,85,187,469,217,8,247,229,277,37,,,,,
8,105,38,136,68,17,98,169,128,143,158,409,188,355,218,119,248,194,278,125,,,,,
9,26,39,360,69,169,99,58,129,201,159,185,189,224,219,337,249,558,279,92,,,,,
10,420,40,57,70,272,100,51,130,102,160,176,190,70,220,63,250,187,280,205,,,,,
11,116,41,61,71,297,101,96,131,218,161,106,191,222,221,485,251,36,281,326,,,,,
12,342,42,166,72,92,102,86,132,49,162,177,192,381,222,109,252,12,282,60,,,,,
13,282,43,58,73,582,103,18,133,360,163,416,193,18,223,378,253,83,283,294,,,,,
14,481,44,70,74,197,104,41,134,283,164,281,194,690,224,100,254,85,284,315,,,,,
15,86,45,0,75,112,105,72,135,371,165,199,195,16,225,152,255,460,285,234,,,,,
16,73,46,436,76,86,106,88,136,80,166,280,196,187,226,51,256,173,286,97,,,,,
17,327,47,99,77,154,107,70,137,258,167,269,197,297,227,206,257,19,287,341,,,,,
18,251,48,477,78,21,108,46,138,285,168,-3,198,145,228,249,258,-10,288,63,,,,,
19,267,49,260,79,61,109,187,139,124,169,190,199,161,229,424,259,15,289,62,,,,,
20,270,50,35,80,421,110,478,140,337,170,175,200,129,230,46,260,116,290,388,,,,,
21,74,51,108,81,142,111,150,141,130,171,230,201,139,231,362,261,636,291,633,,,,,
22,58,52,97,82,76,112,36,142,650,172,340,202,86,232,577,262,413,292,202,,,,,
23,351,53,148,83,157,113,14,143,313,173,38,203,56,233,468,263,558,293,30,,,,,
24,74,54,67,84,83,114,46,144,250,174,259,204,43,234,65,264,119,294,53,,,,,
25,50,55,128,85,65,115,610,145,51,175,186,205,16,235,605,265,393,295,145,,,,,
26,444,56,302,86,473,116,65,146,578,176,28,206,198,236,146,266,43,296,152,,,,,
27,60,57,400,87,40,117,122,147,173,177,210,207,352,237,398,267,592,297,38,,,,,
28,57,58,377,88,320,118,299,148,187,178,121,208,217,238,71,268,91,298,20,,,,,
29,107,59,134,89,407,119,253,149,44,179,177,209,162,239,63,269,77,299,32,,,,,
30,347,60,82,90,553,120,-12,150,498,180,30,210,330,240,245,270,316,300,353,,,,,
Centre:,310416,RIVERDALE,HIGH,"SCHOOL,",GUT.,NO.,"345,",BEHIND,BAJAJ,"HOSPITAL,",SATARA,"ROAD,",NEAR,SUDHAKAR,"NAGAR,",AURANGABAD,"(MR),",MAHARASHTRA,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,
301,92,331,76,361,47,391,137,421,86,451,164,,,,,,,,,,,,,
302,146,332,200,362,163,392,351,422,69,452,29,,,,,,,,,,,,,
303,225,333,264,363,62,393,254,423,228,453,105,,,,,,,,,,,,,
304,279,334,39,364,106,394,314,424,45,454,99,,,,,,,,,,,,,
305,59,335,378,365,154,395,51,425,10,455,219,,,,,,,,,,,,,
306,77,336,112,366,190,396,49,426,90,456,171,,,,,,,,,,,,,
307,221,337,159,367,368,397,60,427,339,457,358,,,,,,,,,,,,,
308,100,338,161,368,55,398,329,428,132,458,37,,,,,,,,,,,,,
309,310,339,254,369,47,399,7,429,70,459,22,,,,,,,,,,,,,
310,108,340,173,370,233,400,60,430,0,460,132,,,,,,,,,,,,,
311,120,341,367,371,21,401,700,431,16,461,23,,,,,,,,,,,,,
312,302,342,150,372,219,402,200,432,81,462,45,,,,,,,,,,,,,
313,-3,343,98,373,94,403,50,433,89,463,80,,,,,,,,,,,,,
314,136,344,169,374,140,404,440,434,178,464,68,,,,,,,,,,,,,
315,215,345,25,375,21,405,115,435,330,465,244,,,,,,,,,,,,,
316,9,346,301,376,467,406,129,436,361,466,100,,,,,,,,,,,,,
317,389,347,146,377,63,407,8,437,105,467,125,,,,,,,,,,,,,
318,48,348,19,378,143,408,69,438,141,468,74,,,,,,,,,,,,,
319,407,349,300,379,350,409,350,439,163,469,259,,,,,,,,,,,,,
320,51,350,35,380,169,410,294,440,76,470,448,,,,,,,,,,,,,
321,431,351,163,381,214,411,71,441,237,471,141,,,,,,,,,,,,,
322,169,352,592,382,70,412,66,442,406,472,301,,,,,,,,,,,,,
323,101,353,174,383,26,413,285,443,318,,,,,,,,,,,,,,,
324,291,354,455,384,130,414,83,444,1,,,,,,,,,,,,,,,
325,250,355,22,385,166,415,86,445,89,,,,,,,,,,,,,,,
326,548,356,172,386,46,416,487,446,51,,,,,,,,,,,,,,,
327,95,357,45,387,217,417,685,447,575,,,,,,,,,,,,,,,
328,40,358,-6,388,128,418,680,448,528,,,,,,,,,,,,,,,
329,170,359,97,389,58,419,268,449,86,,,,,,,,,,,,,,,
330,142,360,100,390,215,420,55,450,39,,,,,,,,,,,,,,,
