0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
UTTARAKHAND,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,
1,94,31,45,61,109,91,302,121,533,151,137,181,72,211,245,241,156,271,211,,,,,,,
2,337,32,387,62,269,92,93,122,475,152,6,182,169,212,445,242,76,272,130,,,,,,,
3,407,33,104,63,257,93,77,123,304,153,199,183,296,213,445,243,79,273,22,,,,,,,
4,553,34,73,64,357,94,124,124,493,154,152,184,301,214,98,244,82,274,168,,,,,,,
5,53,35,57,65,280,95,142,125,321,155,462,185,111,215,105,245,47,275,41,,,,,,,
6,203,36,182,66,180,96,358,126,306,156,110,186,12,216,115,246,283,276,202,,,,,,,
7,536,37,46,67,35,97,95,127,382,157,646,187,196,217,338,247,83,277,397,,,,,,,
8,428,38,57,68,374,98,126,128,655,158,602,188,102,218,206,248,100,278,145,,,,,,,
9,122,39,390,69,406,99,200,129,269,159,17,189,67,219,186,249,100,279,109,,,,,,,
10,149,40,413,70,149,100,297,130,77,160,350,190,234,220,196,250,254,280,117,,,,,,,
11,420,41,110,71,654,101,178,131,96,161,240,191,70,221,65,251,636,281,140,,,,,,,
12,59,42,121,72,172,102,70,132,286,162,310,192,132,222,172,252,404,282,575,,,,,,,
13,91,43,235,73,84,103,188,133,215,163,121,193,627,223,143,253,226,283,658,,,,,,,
14,92,44,326,74,49,104,246,134,223,164,172,194,208,224,136,254,299,284,64,,,,,,,
15,108,45,93,75,146,105,26,135,173,165,161,195,137,225,69,255,397,285,186,,,,,,,
16,137,46,122,76,37,106,78,136,531,166,90,196,257,226,55,256,72,286,205,,,,,,,
17,255,47,186,77,170,107,373,137,135,167,429,197,348,227,149,257,310,287,51,,,,,,,
18,47,48,413,78,244,108,37,138,170,168,105,198,57,228,242,258,77,288,409,,,,,,,
19,72,49,65,79,90,109,90,139,288,169,279,199,217,229,185,259,106,289,71,,,,,,,
20,114,50,91,80,155,110,443,140,268,170,358,200,115,230,135,260,99,290,279,,,,,,,
21,424,51,144,81,35,111,16,141,145,171,511,201,122,231,186,261,220,291,95,,,,,,,
22,465,52,175,82,22,112,98,142,441,172,310,202,158,232,164,262,112,292,304,,,,,,,
23,19,53,332,83,291,113,112,143,118,173,351,203,41,233,72,263,318,293,237,,,,,,,
24,80,54,227,84,100,114,213,144,483,174,49,204,89,234,212,264,37,294,201,,,,,,,
25,278,55,542,85,94,115,123,145,338,175,153,205,41,235,64,265,58,295,204,,,,,,,
26,116,56,266,86,97,116,91,146,72,176,61,206,117,236,565,266,574,296,211,,,,,,,
27,122,57,344,87,305,117,100,147,235,177,85,207,90,237,535,267,417,297,633,,,,,,,
28,135,58,177,88,120,118,463,148,95,178,130,208,436,238,104,268,108,298,295,,,,,,,
29,115,59,172,89,180,119,215,149,77,179,530,209,60,239,315,269,123,299,249,,,,,,,
30,314,60,189,90,493,120,184,150,122,180,303,210,486,240,138,270,42,300,196,,,,,,,
Centre:,451002,ARMY,PUBLIC,SCHOOL,"HEMPUR,",RTS,&,DEPOT,HEMPUR,PO,HEMPUR.,DISTT,UDHAM,SINGH,NAGAR,UTTRAKHAND,"244716,",UDHAM,SINGH,"NAGAR,",NEET,(UG),2024,Page,No.,2
UTTARAKHAND,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,
301,140,331,592,361,91,391,53,421,436,,,,,,,,,,,,,,,,,
302,82,332,446,362,14,392,79,422,204,,,,,,,,,,,,,,,,,
