0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
UTTARAKHAND,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,101,31,76,61,171,91,160,121,342,151,121,181,95,211,90
2,60,32,141,62,140,92,614,122,92,152,203,182,101,212,244
3,172,33,62,63,75,93,63,123,99,153,110,183,372,213,141
4,105,34,72,64,18,94,91,124,253,154,448,184,114,214,381
5,55,35,145,65,248,95,75,125,153,155,105,185,34,215,121
6,115,36,340,66,306,96,109,126,429,156,143,186,68,216,50
7,89,37,42,67,391,97,150,127,149,157,237,187,134,217,57
8,258,38,132,68,523,98,274,128,64,158,37,188,75,218,210
9,120,39,0,69,133,99,306,129,90,159,52,189,40,219,311
10,137,40,112,70,144,100,156,130,20,160,162,190,110,220,251
11,307,41,95,71,115,101,49,131,20,161,178,191,315,221,174
12,67,42,61,72,197,102,500,132,153,162,532,192,195,222,140
13,37,43,63,73,183,103,89,133,171,163,97,193,71,223,83
14,219,44,108,74,202,104,391,134,16,164,203,194,95,224,54
15,150,45,314,75,74,105,67,135,211,165,48,195,54,225,103
16,232,46,33,76,247,106,201,136,57,166,100,196,247,226,262
17,177,47,215,77,193,107,610,137,266,167,67,197,53,227,57
18,68,48,170,78,256,108,111,138,75,168,48,198,47,228,338
19,74,49,272,79,62,109,547,139,78,169,74,199,152,229,180
20,78,50,67,80,236,110,64,140,98,170,369,200,15,230,75
21,196,51,56,81,203,111,80,141,196,171,66,201,43,231,99
22,96,52,75,82,82,112,44,142,399,172,157,202,204,232,153
23,35,53,160,83,151,113,29,143,72,173,173,203,146,,
24,48,54,130,84,487,114,83,144,396,174,82,204,185,,
25,172,55,131,85,117,115,523,145,97,175,31,205,107,,
26,63,56,207,86,39,116,118,146,99,176,76,206,366,,
27,146,57,155,87,348,117,93,147,84,177,71,207,119,,
28,166,58,258,88,241,118,80,148,-4,178,35,208,226,,
29,258,59,48,89,44,119,56,149,294,179,319,209,65,,
30,152,60,196,90,118,120,227,150,84,180,55,210,34,,
