0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,
1,171,31,488,61,43,91,43,121,444,151,464,181,95,211,94,241,21,271,73,
2,92,32,57,62,289,92,44,122,79,152,110,182,348,212,188,242,122,272,83,
3,312,33,530,63,194,93,244,123,75,153,577,183,136,213,98,243,80,273,184,
4,219,34,68,64,548,94,112,124,173,154,563,184,122,214,710,244,23,274,230,
5,212,35,90,65,231,95,126,125,308,155,228,185,301,215,112,245,286,275,165,
6,253,36,85,66,177,96,645,126,156,156,25,186,513,216,75,246,87,276,68,
7,661,37,280,67,424,97,235,127,333,157,151,187,277,217,303,247,160,277,317,
8,400,38,221,68,23,98,357,128,31,158,318,188,38,218,8,248,130,278,66,
9,92,39,46,69,229,99,144,129,80,159,99,189,326,219,174,249,84,279,76,
10,425,40,57,70,353,100,97,130,208,160,46,190,296,220,261,250,119,280,120,
11,114,41,246,71,161,101,2,131,550,161,37,191,100,221,257,251,370,281,246,
12,422,42,318,72,11,102,105,132,340,162,47,192,46,222,184,252,246,282,121,
13,653,43,41,73,39,103,79,133,46,163,65,193,81,223,71,253,405,283,137,
14,137,44,274,74,424,104,165,134,591,164,52,194,558,224,170,254,164,284,498,
15,585,45,604,75,-10,105,-3,135,138,165,282,195,100,225,36,255,330,285,336,
16,21,46,0,76,81,106,27,136,142,166,168,196,378,226,78,256,319,286,222,
17,201,47,23,77,121,107,473,137,348,167,60,197,76,227,177,257,352,287,652,
18,220,48,479,78,400,108,239,138,602,168,241,198,204,228,47,258,310,288,500,
19,160,49,46,79,155,109,66,139,330,169,446,199,536,229,91,259,155,289,164,
20,251,50,128,80,25,110,204,140,44,170,163,200,199,230,88,260,342,290,270,
21,406,51,301,81,109,111,108,141,280,171,596,201,265,231,358,261,263,291,393,
22,152,52,710,82,72,112,155,142,276,172,55,202,170,232,146,262,132,292,526,
23,25,53,280,83,83,113,142,143,655,173,430,203,8,233,590,263,555,293,62,
24,156,54,451,84,320,114,17,144,474,174,15,204,554,234,102,264,560,294,115,
25,322,55,45,85,165,115,370,145,420,175,252,205,30,235,300,265,106,295,209,
26,70,56,136,86,274,116,385,146,295,176,67,206,74,236,277,266,50,296,237,
27,620,57,31,87,501,117,46,147,626,177,395,207,276,237,76,267,437,297,15,
28,95,58,154,88,226,118,16,148,336,178,5,208,51,238,94,268,21,298,0,
29,9,59,345,89,135,119,56,149,157,179,73,209,266,239,278,269,427,299,187,
30,340,60,288,90,490,120,195,150,452,180,291,210,393,240,465,270,221,300,269,
Centre:,311204,SHAKUNTAL,SCHOOL,FOR,"EXCELLENCE,",PASADGAON,MALEGAON,ROAD,BEHIND,TIRUMALA,PETROL,"PUMP,","NANDED,",MAHARASHTRA,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,
301,45,331,276,361,101,391,52,421,120,451,411,481,391,511,50,541,55,571,70,
302,185,332,256,362,350,392,64,422,51,452,132,482,117,512,153,542,232,572,99,
303,111,333,338,363,97,393,72,423,230,453,167,483,102,513,154,543,42,573,374,
304,55,334,60,364,241,394,130,424,408,454,317,484,174,514,481,544,106,574,100,
305,512,335,197,365,34,395,336,425,271,455,33,485,131,515,63,545,147,575,43,
306,123,336,219,366,147,396,217,426,302,456,40,486,572,516,38,546,118,576,161,
307,97,337,166,367,65,397,146,427,237,457,601,487,639,517,214,547,71,577,499,
308,141,338,177,368,627,398,461,428,214,458,658,488,362,518,47,548,264,578,277,
309,502,339,53,369,15,399,280,429,110,459,100,489,13,519,199,549,515,579,15,
310,105,340,78,370,86,400,347,430,436,460,632,490,176,520,169,550,95,580,184,
311,95,341,265,371,299,401,678,431,65,461,366,491,-4,521,538,551,104,581,58,
312,137,342,386,372,192,402,237,432,55,462,508,492,163,522,123,552,83,582,452,
313,39,343,257,373,231,403,495,433,86,463,404,493,592,523,35,553,364,583,60,
314,311,344,17,374,193,404,315,434,491,464,81,494,40,524,236,554,75,584,187,
315,266,345,221,375,266,405,573,435,447,465,115,495,403,525,371,555,103,585,95,
316,382,346,84,376,326,406,233,436,306,466,151,496,72,526,80,556,67,586,54,
317,213,347,596,377,378,407,29,437,28,467,261,497,239,527,8,557,212,587,531,
318,426,348,15,378,540,408,597,438,625,468,77,498,-2,528,142,558,6,588,46,
319,261,349,45,379,310,409,144,439,267,469,130,499,32,529,324,559,511,589,122,
320,6,350,207,380,90,410,85,440,2,470,508,500,248,530,89,560,88,590,568,
321,413,351,46,381,467,411,336,441,675,471,612,501,298,531,45,561,174,591,181,
322,142,352,144,382,409,412,367,442,302,472,586,502,582,532,363,562,203,592,69,
323,45,353,396,383,273,413,27,443,117,473,279,503,242,533,641,563,61,593,75,
324,390,354,-4,384,199,414,137,444,430,474,290,504,42,534,513,564,200,594,240,
325,56,355,383,385,142,415,572,445,77,475,598,505,369,535,393,565,216,595,240,
326,418,356,142,386,290,416,65,446,417,476,304,506,35,536,179,566,225,596,650,
327,30,357,342,387,35,417,297,447,231,477,535,507,44,537,108,567,349,597,76,
328,74,358,72,388,223,418,122,448,38,478,362,508,79,538,414,568,580,598,291,
329,51,359,116,389,60,419,340,449,140,479,173,509,208,539,60,569,56,599,90,
330,530,360,95,390,96,420,116,450,302,480,109,510,330,540,204,570,73,600,634,
Centre:,311204,SHAKUNTAL,SCHOOL,FOR,"EXCELLENCE,",PASADGAON,MALEGAON,ROAD,BEHIND,TIRUMALA,PETROL,"PUMP,","NANDED,",MAHARASHTRA,NEET,(UG),2024,Page,No.,3
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,
601,171,631,90,661,33,,,,,,,,,,,,,,,
602,68,632,233,662,201,,,,,,,,,,,,,,,
603,120,633,331,663,25,,,,,,,,,,,,,,,
604,239,634,-5,664,338,,,,,,,,,,,,,,,
605,109,635,255,665,195,,,,,,,,,,,,,,,
606,381,636,110,666,591,,,,,,,,,,,,,,,
607,73,637,183,667,203,,,,,,,,,,,,,,,
608,118,638,367,668,234,,,,,,,,,,,,,,,
