0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
INDORE,-,"453111,","INDORE,",MADHYA,PRADESH,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,
1,124,31,294,61,71,91,291,121,62,151,15,181,466,211,48,241,253,271,81,,,
2,149,32,159,62,468,92,142,122,357,152,76,182,589,212,67,242,378,272,41,,,
3,106,33,20,63,212,93,111,123,101,153,47,183,341,213,157,243,184,273,184,,,
4,27,34,666,64,20,94,55,124,118,154,399,184,316,214,256,244,275,274,107,,,
5,91,35,55,65,190,95,116,125,55,155,170,185,560,215,247,245,49,275,146,,,
6,364,36,399,66,89,96,70,126,675,156,174,186,320,216,45,246,309,276,246,,,
7,61,37,217,67,514,97,53,127,186,157,69,187,76,217,102,247,357,277,13,,,
8,93,38,307,68,95,98,52,128,51,158,77,188,88,218,107,248,22,278,319,,,
9,116,39,586,69,160,99,228,129,48,159,195,189,141,219,52,249,596,279,481,,,
10,582,40,55,70,466,100,100,130,313,160,190,190,384,220,255,250,201,280,134,,,
11,40,41,272,71,96,101,343,131,123,161,181,191,80,221,167,251,382,281,53,,,
12,104,42,82,72,334,102,429,132,70,162,116,192,143,222,176,252,491,282,337,,,
13,43,43,114,73,547,103,328,133,88,163,55,193,606,223,587,253,81,283,142,,,
14,150,44,588,74,162,104,176,134,130,164,74,194,90,224,266,254,25,284,84,,,
15,479,45,253,75,296,105,625,135,329,165,136,195,61,225,101,255,85,285,392,,,
16,15,46,173,76,572,106,79,136,65,166,133,196,229,226,314,256,251,286,228,,,
17,315,47,320,77,336,107,255,137,265,167,317,197,273,227,307,257,190,287,100,,,
18,35,48,322,78,149,108,10,138,672,168,30,198,67,228,50,258,60,288,501,,,
19,375,49,298,79,605,109,448,139,210,169,200,199,196,229,317,259,84,289,338,,,
20,268,50,298,80,120,110,273,140,395,170,394,200,30,230,49,260,429,290,255,,,
21,86,51,205,81,313,111,210,141,474,171,84,201,92,231,181,261,48,291,140,,,
22,197,52,140,82,126,112,48,142,105,172,21,202,548,232,97,262,218,292,137,,,
23,345,53,39,83,346,113,57,143,80,173,108,203,179,233,205,263,419,293,40,,,
24,103,54,449,84,139,114,295,144,117,174,57,204,401,234,332,264,208,294,447,,,
25,294,55,80,85,273,115,554,145,206,175,251,205,107,235,176,265,56,295,553,,,
26,559,56,74,86,221,116,429,146,107,176,46,206,86,236,183,266,70,296,288,,,
27,168,57,35,87,559,117,85,147,304,177,458,207,238,237,284,267,59,297,372,,,
28,125,58,352,88,76,118,457,148,153,178,561,208,27,238,273,268,161,298,160,,,
29,247,59,394,89,231,119,124,149,203,179,43,209,73,239,56,269,272,299,391,,,
30,417,60,293,90,6,120,340,150,40,180,404,210,421,240,283,270,282,300,146,,,
Centre:,300303,SHRI,VAISHNAV,INSTITUTE,OF,INFORMATION,"TECHNOLOGY,",SHRI,VAISHNAV,VIDYAPEETH,VISHWAVIDYALAYA,GRAM,"BAROLI,",INDORE-,UJJAIN,"ROAD,",NEET,(UG),2024,Page,No.,2
INDORE,-,"453111,","INDORE,",MADHYA,PRADESH,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,
301,125,331,197,361,90,391,93,421,439,451,66,481,548,511,145,541,286,571,135,,,
302,353,332,213,362,33,392,47,422,70,452,298,482,109,512,113,542,130,572,81,,,
303,412,333,-1,363,312,393,174,423,165,453,198,483,222,513,67,543,95,573,188,,,
304,449,334,427,364,259,394,35,424,125,454,43,484,385,514,271,544,101,574,86,,,
305,42,335,434,365,416,395,404,425,70,455,90,485,180,515,501,545,446,575,323,,,
306,31,336,10,366,268,396,36,426,545,456,179,486,41,516,225,546,65,576,255,,,
307,134,337,51,367,186,397,214,427,46,457,112,487,110,517,81,547,71,577,313,,,
308,226,338,271,368,495,398,112,428,402,458,94,488,115,518,177,548,246,578,201,,,
309,-5,339,411,369,298,399,580,429,-7,459,89,489,409,519,422,549,143,579,55,,,
310,152,340,49,370,135,400,539,430,259,460,76,490,166,520,65,550,286,580,302,,,
311,240,341,35,371,45,401,262,431,289,461,283,491,232,521,283,551,162,581,114,,,
312,51,342,126,372,33,402,626,432,93,462,182,492,59,522,240,552,292,582,160,,,
313,577,343,266,373,416,403,45,433,14,463,396,493,153,523,548,553,205,583,547,,,
314,126,344,312,374,13,404,105,434,307,464,680,494,80,524,85,554,247,584,602,,,
315,5,345,15,375,162,405,108,435,20,465,115,495,115,525,31,555,8,585,70,,,
316,650,346,163,376,276,406,179,436,196,466,100,496,220,526,74,556,114,586,190,,,
317,76,347,156,377,469,407,329,437,228,467,72,497,248,527,355,557,41,587,239,,,
318,50,348,494,378,506,408,119,438,77,468,97,498,660,528,320,558,686,588,207,,,
319,342,349,135,379,152,409,463,439,156,469,369,499,212,529,184,559,598,589,83,,,
320,273,350,158,380,80,410,118,440,229,470,453,500,72,530,239,560,82,590,312,,,
321,30,351,75,381,169,411,362,441,177,471,27,501,426,531,322,561,96,591,95,,,
322,27,352,336,382,247,412,105,442,48,472,169,502,60,532,89,562,210,592,168,,,
323,373,353,148,383,565,413,122,443,47,473,86,503,195,533,127,563,136,593,163,,,
324,353,354,153,384,647,414,367,444,123,474,51,504,437,534,365,564,492,594,341,,,
325,121,355,128,385,256,415,120,445,351,475,60,505,272,535,110,565,453,595,72,,,
326,98,356,130,386,304,416,379,446,475,476,121,506,314,536,21,566,375,596,128,,,
327,42,357,112,387,507,417,286,447,36,477,129,507,388,537,354,567,124,597,499,,,
328,207,358,332,388,154,418,186,448,80,478,197,508,560,538,208,568,297,598,516,,,
329,125,359,419,389,554,419,241,449,448,479,173,509,90,539,344,569,143,599,147,,,
330,89,360,371,390,247,420,105,450,94,480,66,510,181,540,234,570,49,600,514,,,
Centre:,300303,SHRI,VAISHNAV,INSTITUTE,OF,INFORMATION,"TECHNOLOGY,",SHRI,VAISHNAV,VIDYAPEETH,VISHWAVIDYALAYA,GRAM,"BAROLI,",INDORE-,UJJAIN,"ROAD,",NEET,(UG),2024,Page,No.,3
INDORE,-,"453111,","INDORE,",MADHYA,PRADESH,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,
601,270,631,219,661,78,691,253,721,54,751,162,781,30,811,52,841,134,871,518,,,
602,170,632,560,662,74,692,115,722,451,752,164,782,659,812,171,842,80,872,65,,,
603,43,633,178,663,360,693,238,723,73,753,449,783,72,813,84,843,381,873,256,,,
604,512,634,393,664,58,694,130,724,17,754,67,784,321,814,462,844,328,874,33,,,
605,203,635,228,665,106,695,102,725,459,755,174,785,205,815,472,845,232,875,199,,,
606,104,636,230,666,101,696,192,726,379,756,138,786,261,816,110,846,256,876,427,,,
607,86,637,74,667,112,697,235,727,471,757,0,787,108,817,646,847,90,877,140,,,
608,498,638,92,668,329,698,415,728,65,758,414,788,205,818,301,848,114,878,131,,,
609,136,639,324,669,49,699,291,729,467,759,158,789,69,819,30,849,338,879,152,,,
610,457,640,617,670,502,700,595,730,391,760,92,790,135,820,344,850,195,880,569,,,
611,301,641,134,671,96,701,89,731,104,761,169,791,577,821,115,851,145,881,260,,,
612,62,642,80,672,98,702,30,732,279,762,10,792,67,822,46,852,96,882,154,,,
613,230,643,65,673,65,703,382,733,113,763,55,793,397,823,49,853,120,883,168,,,
614,269,644,286,674,311,704,461,734,226,764,285,794,100,824,410,854,159,884,293,,,
615,302,645,70,675,245,705,86,735,52,765,310,795,80,825,9,855,299,885,120,,,
616,438,646,122,676,62,706,82,736,258,766,502,796,347,826,120,856,304,886,113,,,
617,48,647,308,677,101,707,489,737,356,767,237,797,22,827,92,857,296,887,45,,,
618,406,648,128,678,67,708,103,738,56,768,158,798,110,828,156,858,309,888,315,,,
619,28,649,70,679,9,709,65,739,511,769,70,799,286,829,231,859,426,889,313,,,
620,310,650,45,680,36,710,558,740,259,770,248,800,240,830,96,860,70,890,45,,,
621,65,651,657,681,596,711,156,741,64,771,50,801,32,831,606,861,155,891,175,,,
622,430,652,147,682,33,712,176,742,59,772,297,802,62,832,187,862,132,892,26,,,
623,93,653,84,683,275,713,124,743,428,773,328,803,134,833,75,863,40,893,300,,,
624,260,654,379,684,79,714,460,744,16,774,480,804,121,834,63,864,135,894,307,,,
625,373,655,356,685,90,715,190,745,128,775,131,805,114,835,76,865,128,895,193,,,
626,448,656,251,686,122,716,330,746,92,776,154,806,129,836,255,866,398,896,40,,,
627,375,657,506,687,46,717,177,747,155,777,74,807,222,837,46,867,124,897,63,,,
628,230,658,136,688,225,718,340,748,123,778,55,808,71,838,348,868,257,898,221,,,
629,99,659,132,689,534,719,84,749,275,779,321,809,244,839,413,869,116,899,105,,,
630,304,660,135,690,151,720,386,750,123,780,599,810,117,840,277,870,111,900,62,,,
Centre:,300303,SHRI,VAISHNAV,INSTITUTE,OF,INFORMATION,"TECHNOLOGY,",SHRI,VAISHNAV,VIDYAPEETH,VISHWAVIDYALAYA,GRAM,"BAROLI,",INDORE-,UJJAIN,"ROAD,",NEET,(UG),2024,Page,No.,4
INDORE,-,"453111,","INDORE,",MADHYA,PRADESH,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,
901,156,931,134,961,317,,,,,,,,,,,,,,,,,
902,486,932,426,962,312,,,,,,,,,,,,,,,,,
903,117,933,208,963,322,,,,,,,,,,,,,,,,,
904,485,934,113,964,267,,,,,,,,,,,,,,,,,
905,250,935,375,965,340,,,,,,,,,,,,,,,,,
906,2,936,115,966,45,,,,,,,,,,,,,,,,,
907,309,937,262,967,139,,,,,,,,,,,,,,,,,
908,406,938,215,968,512,,,,,,,,,,,,,,,,,
909,278,939,139,969,70,,,,,,,,,,,,,,,,,
910,242,940,438,970,205,,,,,,,,,,,,,,,,,
911,97,941,166,971,40,,,,,,,,,,,,,,,,,
912,200,942,380,972,263,,,,,,,,,,,,,,,,,
913,234,943,117,973,231,,,,,,,,,,,,,,,,,
914,101,944,30,974,40,,,,,,,,,,,,,,,,,
915,93,945,119,975,437,,,,,,,,,,,,,,,,,
916,235,946,92,976,646,,,,,,,,,,,,,,,,,
917,323,947,450,977,511,,,,,,,,,,,,,,,,,
918,28,948,119,978,23,,,,,,,,,,,,,,,,,
919,594,949,178,979,292,,,,,,,,,,,,,,,,,
920,52,950,50,,,,,,,,,,,,,,,,,,,
921,64,951,479,,,,,,,,,,,,,,,,,,,
922,246,952,48,,,,,,,,,,,,,,,,,,,
923,72,953,242,,,,,,,,,,,,,,,,,,,
924,647,954,273,,,,,,,,,,,,,,,,,,,
925,49,955,618,,,,,,,,,,,,,,,,,,,
926,296,956,52,,,,,,,,,,,,,,,,,,,
927,409,957,222,,,,,,,,,,,,,,,,,,,
928,261,958,75,,,,,,,,,,,,,,,,,,,
929,75,959,120,,,,,,,,,,,,,,,,,,,
930,136,960,146,,,,,,,,,,,,,,,,,,,
