0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
"MUMBAI,","MUMBAI,",MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,
1,586,31,69,61,79,91,94,121,71,151,21,181,146,211,111,241,89,271,178,,,,,,,,,
2,70,32,57,62,97,92,397,122,141,152,117,182,175,212,151,242,11,272,286,,,,,,,,,
3,320,33,90,63,68,93,142,123,88,153,323,183,52,213,57,243,180,273,215,,,,,,,,,
4,345,34,133,64,224,94,76,124,449,154,162,184,368,214,90,244,676,274,178,,,,,,,,,
5,318,35,62,65,79,95,76,125,91,155,139,185,161,215,122,245,38,275,53,,,,,,,,,
6,108,36,57,66,187,96,268,126,155,156,88,186,214,216,583,246,491,276,142,,,,,,,,,
7,352,37,55,67,182,97,104,127,127,157,479,187,471,217,363,247,646,277,105,,,,,,,,,
8,81,38,206,68,229,98,621,128,46,158,147,188,193,218,77,248,48,278,31,,,,,,,,,
9,172,39,225,69,236,99,297,129,267,159,124,189,289,219,254,249,29,279,396,,,,,,,,,
10,145,40,132,70,327,100,610,130,195,160,101,190,134,220,545,250,258,280,82,,,,,,,,,
11,138,41,95,71,306,101,187,131,100,161,202,191,383,221,163,251,209,281,35,,,,,,,,,
12,35,42,560,72,105,102,168,132,156,162,494,192,86,222,416,252,176,282,241,,,,,,,,,
13,122,43,49,73,151,103,395,133,289,163,229,193,192,223,104,253,90,283,251,,,,,,,,,
14,61,44,522,74,116,104,47,134,656,164,105,194,122,224,109,254,568,284,226,,,,,,,,,
15,152,45,73,75,155,105,500,135,135,165,138,195,147,225,71,255,105,285,188,,,,,,,,,
16,104,46,154,76,224,106,269,136,182,166,78,196,83,226,38,256,219,286,23,,,,,,,,,
17,447,47,272,77,67,107,515,137,442,167,186,197,506,227,354,257,67,287,5,,,,,,,,,
18,221,48,101,78,68,108,294,138,306,168,48,198,371,228,125,258,400,288,438,,,,,,,,,
19,292,49,125,79,265,109,137,139,47,169,530,199,280,229,174,259,310,289,102,,,,,,,,,
20,517,50,370,80,601,110,107,140,435,170,262,200,87,230,66,260,18,290,46,,,,,,,,,
21,108,51,285,81,132,111,569,141,64,171,451,201,169,231,100,261,691,291,313,,,,,,,,,
22,362,52,246,82,179,112,98,142,63,172,384,202,55,232,47,262,304,292,631,,,,,,,,,
23,142,53,368,83,220,113,141,143,368,173,126,203,503,233,85,263,99,293,489,,,,,,,,,
24,25,54,46,84,581,114,108,144,457,174,28,204,540,234,32,264,142,294,130,,,,,,,,,
25,-5,55,284,85,166,115,94,145,125,175,126,205,235,235,464,265,415,295,408,,,,,,,,,
26,145,56,449,86,73,116,44,146,180,176,492,206,45,236,69,266,480,296,210,,,,,,,,,
27,436,57,148,87,676,117,131,147,91,177,162,207,226,237,139,267,69,297,522,,,,,,,,,
28,58,58,206,88,149,118,321,148,142,178,141,208,632,238,363,268,593,298,101,,,,,,,,,
29,155,59,71,89,323,119,211,149,655,179,207,209,212,239,142,269,434,299,54,,,,,,,,,
30,283,60,457,90,143,120,109,150,102,180,85,210,150,240,53,270,121,300,156,,,,,,,,,
Centre:,311044,KANDIVLI,EDUCATION,SOCIETY,SRI,TP,BHATIA,COLLEGE,OF,"SCIENCE,",SHRI,T,P,BHATIA,COLLEGE,OF,"SCIENCE,",SHANTILAL,MODI,"RD,",KANDIVALI,"WEST,",NEET,(UG),2024,Page,No.,2
"MUMBAI,","MUMBAI,",MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,191,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,310,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,300,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,145,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,195,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,283,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,154,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,163,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,81,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,452,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,94,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,139,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,33,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,77,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,90,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,654,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,69,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,578,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,391,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,118,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,57,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,514,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,124,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,62,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,125,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,101,,,,,,,,,,,,,,,,,,,,,,,,,,,
