0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,44,31,171,61,102,91,84,121,84,151,434,181,62,211,196
2,85,32,366,62,133,92,180,122,66,152,90,182,70,212,44
3,223,33,62,63,206,93,182,123,356,153,117,183,44,213,80
4,180,34,68,64,96,94,301,124,212,154,29,184,49,214,317
5,98,35,88,65,132,95,231,125,96,155,118,185,51,215,78
6,221,36,92,66,54,96,30,126,213,156,218,186,46,216,124
7,195,37,233,67,165,97,361,127,55,157,61,187,160,217,100
8,254,38,46,68,216,98,107,128,60,158,84,188,126,218,29
9,200,39,78,69,79,99,133,129,51,159,81,189,185,219,296
10,51,40,62,70,207,100,86,130,68,160,88,190,64,220,152
11,227,41,44,71,41,101,169,131,56,161,94,191,226,221,255
12,145,42,62,72,-5,102,6,132,37,162,124,192,70,222,80
13,93,43,63,73,54,103,137,133,144,163,170,193,127,223,145
14,95,44,108,74,83,104,39,134,-14,164,98,194,149,224,111
15,65,45,13,75,166,105,115,135,195,165,113,195,68,225,262
16,45,46,87,76,322,106,145,136,68,166,114,196,113,226,72
17,345,47,80,77,253,107,123,137,104,167,57,197,289,227,80
18,40,48,101,78,94,108,187,138,205,168,95,198,172,228,316
19,78,49,85,79,72,109,38,139,85,169,269,199,118,229,62
20,64,50,104,80,222,110,259,140,75,170,45,200,160,230,80
21,155,51,81,81,148,111,86,141,37,171,69,201,33,,
22,57,52,84,82,56,112,133,142,66,172,213,202,57,,
23,80,53,35,83,379,113,240,143,70,173,107,203,152,,
24,220,54,58,84,59,114,19,144,109,174,88,204,39,,
25,109,55,71,85,64,115,21,145,139,175,247,205,32,,
26,89,56,242,86,176,116,60,146,46,176,97,206,105,,
27,255,57,160,87,96,117,100,147,185,177,139,207,64,,
28,140,58,53,88,96,118,82,148,172,178,42,208,20,,
29,62,59,259,89,150,119,375,149,95,179,220,209,73,,
30,121,60,5,90,90,120,20,150,177,180,148,210,298,,
