0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
BHONSALE,KNOWLEDGE,CITY,A/P-CHARATHE(VAZARWADI),TAL-SAWANTWADI,DIST-SINDHUDURAG,"416510,","SINDHUDURG,",MAHARASHTRA,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,141,31,134,61,204,91,307,121,98,151,40,181,175,211,185,241,65
2,7,32,168,62,123,92,210,122,85,152,5,182,120,212,127,242,65
3,240,33,206,63,45,93,100,123,89,153,168,183,120,213,1,243,500
4,144,34,101,64,112,94,88,124,103,154,318,184,95,214,72,244,112
5,439,35,82,65,41,95,121,125,101,155,137,185,382,215,89,245,96
6,345,36,465,66,231,96,25,126,46,156,100,186,447,216,113,246,311
7,265,37,76,67,139,97,25,127,60,157,246,187,81,217,39,247,61
8,-4,38,5,68,299,98,267,128,148,158,226,188,296,218,46,,
9,300,39,189,69,27,99,101,129,180,159,27,189,237,219,87,,
10,186,40,66,70,60,100,290,130,154,160,364,190,35,220,33,,
11,25,41,62,71,40,101,120,131,428,161,74,191,145,221,97,,
12,39,42,65,72,154,102,60,132,-37,162,65,192,77,222,77,,
13,330,43,76,73,35,103,133,133,174,163,246,193,344,223,373,,
14,233,44,48,74,74,104,179,134,130,164,90,194,247,224,20,,
15,57,45,86,75,28,105,127,135,393,165,105,195,30,225,660,,
16,293,46,40,76,61,106,65,136,149,166,89,196,132,226,278,,
17,117,47,26,77,232,107,177,137,80,167,65,197,53,227,92,,
18,314,48,34,78,346,108,80,138,36,168,84,198,167,228,16,,
19,345,49,366,79,20,109,131,139,140,169,124,199,253,229,43,,
20,53,50,25,80,62,110,164,140,89,170,159,200,112,230,178,,
21,11,51,70,81,36,111,215,141,91,171,60,201,56,231,37,,
22,304,52,548,82,108,112,198,142,515,172,91,202,115,232,59,,
23,244,53,88,83,123,113,471,143,23,173,119,203,91,233,92,,
24,79,54,65,84,154,114,368,144,140,174,100,204,174,234,60,,
25,136,55,89,85,112,115,586,145,420,175,272,205,34,235,185,,
26,112,56,142,86,22,116,97,146,71,176,140,206,90,236,278,,
27,150,57,39,87,122,117,50,147,42,177,52,207,20,237,110,,
28,110,58,480,88,182,118,44,148,114,178,76,208,110,238,41,,
29,182,59,262,89,72,119,98,149,165,179,99,209,175,239,115,,
30,139,60,67,90,80,120,80,150,82,180,14,210,456,240,107,,
