0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
320,58,350,105,380,85,410,273,440,60,470,79,,,,,,,,,,,,,,,,,,
321,196,351,85,381,230,411,100,441,290,471,81,,,,,,,,,,,,,,,,,,
322,165,352,542,382,400,412,88,442,191,472,199,,,,,,,,,,,,,,,,,,
323,106,353,315,383,504,413,87,443,35,473,56,,,,,,,,,,,,,,,,,,
324,65,354,530,384,297,414,54,444,100,474,67,,,,,,,,,,,,,,,,,,
325,127,355,139,385,216,415,249,445,103,475,332,,,,,,,,,,,,,,,,,,
326,145,356,105,386,90,416,53,446,63,476,48,,,,,,,,,,,,,,,,,,
327,466,357,474,387,56,417,200,447,44,477,136,,,,,,,,,,,,,,,,,,
328,172,358,251,388,502,418,82,448,203,478,344,,,,,,,,,,,,,,,,,,
329,311,359,424,389,446,419,73,449,95,479,70,,,,,,,,,,,,,,,,,,
330,45,360,124,390,130,420,167,450,48,480,159,,,,,,,,,,,,,,,,,,
