0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"NADU,","SALEM,",TAMIL,NADU,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,60,31,166,61,66,91,339,121,345,151,447,181,199,211,40
2,63,32,70,62,204,92,145,122,61,152,135,182,209,212,137
3,51,33,65,63,56,93,119,123,124,153,407,183,513,213,54
4,222,34,205,64,80,94,200,124,559,154,414,184,85,214,178
5,79,35,544,65,183,95,153,125,236,155,139,185,230,215,181
6,30,36,470,66,141,96,355,126,107,156,185,186,252,216,115
7,120,37,117,67,541,97,352,127,75,157,308,187,213,217,126
8,105,38,527,68,209,98,322,128,290,158,74,188,100,218,138
9,491,39,361,69,243,99,572,129,109,159,533,189,74,219,579
10,510,40,235,70,159,100,80,130,80,160,81,190,199,220,399
11,46,41,553,71,45,101,115,131,336,161,65,191,10,,
12,51,42,66,72,-5,102,405,132,202,162,377,192,73,,
13,497,43,567,73,239,103,25,133,388,163,67,193,67,,
14,124,44,356,74,348,104,53,134,445,164,504,194,139,,
15,223,45,226,75,422,105,48,135,51,165,63,195,66,,
16,260,46,150,76,382,106,100,136,392,166,145,196,88,,
17,48,47,249,77,64,107,658,137,474,167,60,197,376,,
18,422,48,195,78,176,108,111,138,322,168,153,198,80,,
19,81,49,501,79,449,109,429,139,133,169,339,199,125,,
20,158,50,384,80,63,110,399,140,309,170,451,200,393,,
21,110,51,122,81,119,111,53,141,219,171,162,201,206,,
22,575,52,120,82,78,112,30,142,155,172,85,202,80,,
23,130,53,173,83,334,113,288,143,103,173,200,203,314,,
24,401,54,130,84,103,114,302,144,126,174,65,204,30,,
25,317,55,86,85,107,115,381,145,105,175,341,205,104,,
26,415,56,165,86,133,116,261,146,120,176,90,206,95,,
27,64,57,136,87,88,117,409,147,118,177,22,207,555,,
28,118,58,18,88,393,118,101,148,110,178,218,208,320,,
29,70,59,118,89,519,119,39,149,403,179,377,209,90,,
30,484,60,186,90,65,120,466,150,234,180,379,210,359,,
