0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
JAMMU,&,KASHMIR,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,
1,62,31,316,61,136,91,390,121,234,151,95,181,172,211,564,241,65,271,222,,,,,,,,,
2,89,32,63,62,450,92,201,122,291,152,115,182,148,212,487,242,452,272,606,,,,,,,,,
3,334,33,204,63,319,93,497,123,213,153,61,183,79,213,289,243,295,273,251,,,,,,,,,
4,205,34,112,64,162,94,150,124,292,154,83,184,540,214,105,244,81,274,82,,,,,,,,,
5,99,35,397,65,399,95,65,125,359,155,106,185,56,215,66,245,144,275,246,,,,,,,,,
6,102,36,165,66,385,96,238,126,90,156,518,186,612,216,461,246,83,276,258,,,,,,,,,
7,123,37,422,67,412,97,126,127,111,157,46,187,85,217,77,247,175,277,105,,,,,,,,,
8,419,38,305,68,305,98,280,128,141,158,228,188,371,218,119,248,205,278,56,,,,,,,,,
9,77,39,135,69,101,99,293,129,328,159,165,189,80,219,46,249,232,279,262,,,,,,,,,
10,116,40,14,70,441,100,120,130,91,160,68,190,66,220,71,250,110,280,249,,,,,,,,,
11,441,41,145,71,307,101,325,131,325,161,87,191,43,221,246,251,122,281,235,,,,,,,,,
12,161,42,102,72,285,102,64,132,379,162,526,192,521,222,106,252,366,282,265,,,,,,,,,
13,49,43,233,73,89,103,90,133,112,163,389,193,441,223,419,253,115,283,124,,,,,,,,,
14,106,44,82,74,538,104,161,134,58,164,367,194,562,224,287,254,478,284,51,,,,,,,,,
15,99,45,117,75,145,105,336,135,49,165,529,195,477,225,99,255,405,285,-17,,,,,,,,,
16,619,46,306,76,337,106,50,136,215,166,511,196,138,226,35,256,195,286,176,,,,,,,,,
17,114,47,47,77,99,107,82,137,329,167,91,197,90,227,245,257,51,287,42,,,,,,,,,
18,40,48,145,78,38,108,64,138,268,168,49,198,191,228,83,258,122,288,63,,,,,,,,,
19,117,49,176,79,632,109,119,139,405,169,12,199,62,229,188,259,715,289,366,,,,,,,,,
20,165,50,345,80,39,110,463,140,80,170,70,200,80,230,391,260,77,290,440,,,,,,,,,
21,59,51,73,81,241,111,474,141,338,171,267,201,106,231,52,261,96,291,167,,,,,,,,,
22,75,52,244,82,376,112,451,142,126,172,40,202,63,232,196,262,211,292,42,,,,,,,,,
23,229,53,147,83,151,113,7,143,463,173,54,203,249,233,70,263,57,293,87,,,,,,,,,
24,180,54,24,84,201,114,68,144,330,174,113,204,57,234,82,264,270,294,359,,,,,,,,,
25,231,55,334,85,224,115,183,145,243,175,92,205,265,235,227,265,210,295,144,,,,,,,,,
26,49,56,405,86,112,116,178,146,565,176,306,206,187,236,284,266,183,296,112,,,,,,,,,
27,519,57,158,87,270,117,356,147,123,177,212,207,300,237,234,267,27,297,424,,,,,,,,,
28,277,58,240,88,49,118,203,148,132,178,288,208,304,238,157,268,175,298,545,,,,,,,,,
29,508,59,264,89,139,119,334,149,325,179,220,209,209,239,32,269,152,299,39,,,,,,,,,
30,87,60,418,90,208,120,30,150,185,180,230,210,181,240,381,270,400,300,134,,,,,,,,,
Centre:,250122,ARMY,PUBLIC,SCHOOL,"JAMMU,",ARMY,PUBLIC,SCHOOL,JAMMU,CANTT,NEAR,PEER,BABA,CHATHA,SATWARI,JAMMU,(J&K),PIN,CODE,-,"180003,","JAMMU,",NEET,(UG),2024,Page,No.,2
JAMMU,&,KASHMIR,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,,,,,
301,251,331,156,,,,,,,,,,,,,,,,,,,,,,,,,
302,97,332,233,,,,,,,,,,,,,,,,,,,,,,,,,
303,166,333,79,,,,,,,,,,,,,,,,,,,,,,,,,
304,180,334,125,,,,,,,,,,,,,,,,,,,,,,,,,
305,47,335,88,,,,,,,,,,,,,,,,,,,,,,,,,
306,423,336,151,,,,,,,,,,,,,,,,,,,,,,,,,
307,176,337,399,,,,,,,,,,,,,,,,,,,,,,,,,
308,178,338,36,,,,,,,,,,,,,,,,,,,,,,,,,
309,35,339,150,,,,,,,,,,,,,,,,,,,,,,,,,
310,102,340,222,,,,,,,,,,,,,,,,,,,,,,,,,
311,55,341,34,,,,,,,,,,,,,,,,,,,,,,,,,
312,136,342,53,,,,,,,,,,,,,,,,,,,,,,,,,
313,342,343,258,,,,,,,,,,,,,,,,,,,,,,,,,
314,158,344,190,,,,,,,,,,,,,,,,,,,,,,,,,
315,138,345,153,,,,,,,,,,,,,,,,,,,,,,,,,
316,374,346,450,,,,,,,,,,,,,,,,,,,,,,,,,
317,435,347,138,,,,,,,,,,,,,,,,,,,,,,,,,
318,30,348,79,,,,,,,,,,,,,,,,,,,,,,,,,
319,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,250,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,81,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,80,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,53,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,52,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,64,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,95,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,315,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,308,,,,,,,,,,,,,,,,,,,,,,,,,,,
