0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,
1,86,31,344,61,324,91,73,121,97,151,114,181,21,211,64,241,283,271,80,,,,,,,,,
2,142,32,437,62,329,92,101,122,577,152,100,182,215,212,98,242,70,272,40,,,,,,,,,
3,143,33,25,63,334,93,78,123,56,153,488,183,219,213,68,243,459,273,151,,,,,,,,,
4,90,34,246,64,53,94,82,124,93,154,48,184,482,214,374,244,96,274,514,,,,,,,,,
5,194,35,290,65,171,95,349,125,181,155,76,185,350,215,100,245,161,275,123,,,,,,,,,
6,228,36,278,66,16,96,354,126,350,156,214,186,184,216,508,246,643,276,158,,,,,,,,,
7,566,37,76,67,539,97,188,127,113,157,92,187,134,217,570,247,282,277,523,,,,,,,,,
8,61,38,159,68,37,98,177,128,338,158,331,188,62,218,412,248,18,278,390,,,,,,,,,
9,267,39,55,69,59,99,105,129,128,159,182,189,152,219,195,249,39,279,480,,,,,,,,,
10,153,40,113,70,53,100,120,130,122,160,104,190,74,220,262,250,312,280,205,,,,,,,,,
11,144,41,487,71,438,101,18,131,263,161,674,191,165,221,86,251,265,281,607,,,,,,,,,
12,165,42,164,72,17,102,97,132,124,162,8,192,454,222,356,252,346,282,567,,,,,,,,,
13,53,43,109,73,177,103,647,133,95,163,333,193,108,223,345,253,381,283,37,,,,,,,,,
14,347,44,75,74,456,104,48,134,269,164,5,194,40,224,129,254,73,284,105,,,,,,,,,
15,86,45,346,75,328,105,64,135,120,165,54,195,37,225,48,255,450,285,206,,,,,,,,,
16,409,46,57,76,86,106,303,136,290,166,259,196,42,226,125,256,401,286,625,,,,,,,,,
17,174,47,96,77,310,107,61,137,57,167,109,197,145,227,346,257,370,287,222,,,,,,,,,
18,255,48,47,78,120,108,130,138,106,168,174,198,499,228,86,258,263,288,78,,,,,,,,,
19,507,49,22,79,529,109,138,139,202,169,70,199,413,229,132,259,122,289,162,,,,,,,,,
20,306,50,73,80,258,110,228,140,36,170,65,200,429,230,190,260,217,290,297,,,,,,,,,
21,74,51,183,81,175,111,50,141,39,171,78,201,250,231,150,261,117,291,95,,,,,,,,,
22,335,52,99,82,228,112,164,142,232,172,91,202,392,232,82,262,181,292,143,,,,,,,,,
23,20,53,205,83,156,113,177,143,137,173,75,203,194,233,154,263,272,293,146,,,,,,,,,
24,381,54,278,84,226,114,179,144,78,174,79,204,621,234,95,264,7,294,407,,,,,,,,,
25,94,55,108,85,206,115,61,145,68,175,205,205,30,235,197,265,585,295,349,,,,,,,,,
26,51,56,589,86,180,116,339,146,20,176,108,206,401,236,158,266,133,296,325,,,,,,,,,
27,59,57,52,87,228,117,205,147,519,177,211,207,59,237,133,267,60,297,282,,,,,,,,,
28,97,58,92,88,304,118,58,148,230,178,255,208,322,238,62,268,364,298,406,,,,,,,,,
29,315,59,531,89,160,119,175,149,147,179,104,209,474,239,105,269,272,299,222,,,,,,,,,
30,121,60,80,90,77,120,65,150,98,180,626,210,148,240,143,270,59,300,247,,,,,,,,,
Centre:,311515,INDIRA,NATIONAL,"SCHOOL,",S.NO.,111/,1,/,2,OPP.,INDIRA,INSTITUTE,OFF,NEW,PUNE-,MUMBAI,HIGHWAY,WAKAD,PUNE-,"411057.,","PUNE,",MAHARASHTRA,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,
301,67,331,596,361,73,391,68,421,179,451,91,481,43,511,103,541,7,,,,,,,,,,,
302,393,332,70,362,130,392,146,422,179,452,215,482,494,512,72,542,210,,,,,,,,,,,
303,66,333,115,363,323,393,75,423,108,453,55,483,469,513,308,543,140,,,,,,,,,,,
304,160,334,116,364,471,394,440,424,62,454,282,484,79,514,217,544,356,,,,,,,,,,,
305,80,335,311,365,56,395,414,425,50,455,119,485,134,515,132,545,324,,,,,,,,,,,
306,115,336,388,366,45,396,398,426,110,456,218,486,91,516,130,546,38,,,,,,,,,,,
307,126,337,534,367,370,397,132,427,198,457,610,487,86,517,15,547,627,,,,,,,,,,,
308,194,338,31,368,38,398,525,428,349,458,137,488,148,518,180,548,115,,,,,,,,,,,
309,11,339,181,369,666,399,167,429,408,459,79,489,150,519,133,549,165,,,,,,,,,,,
310,90,340,95,370,244,400,138,430,593,460,93,490,92,520,422,550,237,,,,,,,,,,,
311,93,341,135,371,691,401,300,431,499,461,97,491,70,521,256,551,296,,,,,,,,,,,
312,117,342,115,372,149,402,58,432,268,462,77,492,259,522,581,552,205,,,,,,,,,,,
313,280,343,54,373,75,403,198,433,17,463,276,493,87,523,285,553,90,,,,,,,,,,,
314,436,344,410,374,55,404,642,434,37,464,164,494,417,524,180,554,665,,,,,,,,,,,
315,75,345,56,375,133,405,614,435,38,465,252,495,107,525,112,555,337,,,,,,,,,,,
316,502,346,98,376,226,406,133,436,38,466,74,496,181,526,65,556,32,,,,,,,,,,,
317,102,347,52,377,565,407,172,437,287,467,34,497,13,527,123,557,532,,,,,,,,,,,
318,487,348,687,378,17,408,123,438,596,468,126,498,111,528,77,,,,,,,,,,,,,
319,41,349,50,379,130,409,118,439,21,469,291,499,456,529,486,,,,,,,,,,,,,
320,45,350,414,380,549,410,115,440,412,470,212,500,285,530,16,,,,,,,,,,,,,
321,423,351,81,381,148,411,120,441,597,471,297,501,178,531,55,,,,,,,,,,,,,
322,617,352,262,382,93,412,105,442,361,472,251,502,187,532,360,,,,,,,,,,,,,
323,178,353,130,383,322,413,85,443,264,473,511,503,660,533,144,,,,,,,,,,,,,
324,551,354,260,384,172,414,232,444,291,474,170,504,230,534,155,,,,,,,,,,,,,
325,159,355,129,385,160,415,26,445,175,475,60,505,95,535,584,,,,,,,,,,,,,
326,30,356,511,386,99,416,166,446,42,476,213,506,496,536,221,,,,,,,,,,,,,
327,50,357,263,387,593,417,155,447,354,477,505,507,75,537,391,,,,,,,,,,,,,
328,132,358,225,388,113,418,199,448,158,478,304,508,122,538,226,,,,,,,,,,,,,
329,63,359,132,389,132,419,167,449,124,479,20,509,55,539,146,,,,,,,,,,,,,
330,217,360,558,390,331,420,109,450,60,480,293,510,651,540,214,,,,,,,,,,,,,
