0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,134,31,264,61,41,91,195,121,192,151,90,181,190,211,93,241,146
2,321,32,147,62,189,92,490,122,182,152,290,182,170,212,184,242,332
3,181,33,222,63,234,93,323,123,19,153,402,183,131,213,352,243,297
4,31,34,35,64,70,94,250,124,197,154,390,184,195,214,87,244,478
5,367,35,69,65,209,95,95,125,103,155,114,185,626,215,205,245,115
6,61,36,235,66,97,96,497,126,105,156,82,186,316,216,150,246,495
7,428,37,396,67,174,97,80,127,345,157,374,187,85,217,218,247,282
8,131,38,520,68,418,98,483,128,261,158,74,188,384,218,553,248,152
9,229,39,85,69,205,99,455,129,161,159,227,189,137,219,145,249,360
10,394,40,158,70,301,100,77,130,362,160,138,190,330,220,347,250,173
11,313,41,274,71,170,101,482,131,259,161,429,191,97,221,550,251,448
12,560,42,159,72,430,102,181,132,181,162,464,192,45,222,77,252,355
13,149,43,73,73,19,103,355,133,305,163,116,193,363,223,274,253,307
14,456,44,141,74,342,104,81,134,139,164,184,194,110,224,241,254,441
15,204,45,226,75,368,105,153,135,272,165,206,195,165,225,226,255,465
16,159,46,462,76,602,106,301,136,228,166,89,196,222,226,70,256,333
17,39,47,352,77,143,107,215,137,82,167,156,197,184,227,649,257,92
18,596,48,43,78,193,108,146,138,468,168,244,198,152,228,164,258,332
19,76,49,82,79,440,109,165,139,215,169,572,199,215,229,325,259,343
20,184,50,601,80,187,110,115,140,531,170,440,200,174,230,82,260,266
21,420,51,130,81,204,111,292,141,532,171,135,201,137,231,79,,
22,33,52,194,82,73,112,524,142,415,172,80,202,216,232,378,,
23,513,53,243,83,180,113,130,143,45,173,65,203,274,233,337,,
24,211,54,200,84,377,114,695,144,565,174,115,204,99,234,112,,
25,232,55,644,85,195,115,95,145,108,175,419,205,124,235,184,,
26,128,56,144,86,270,116,256,146,155,176,585,206,220,236,208,,
27,258,57,150,87,264,117,196,147,180,177,478,207,521,237,361,,
28,377,58,136,88,472,118,127,148,186,178,370,208,160,238,152,,
29,326,59,145,89,103,119,145,149,474,179,163,209,277,239,87,,
30,155,60,52,90,526,120,255,150,275,180,226,210,175,240,425,,
