0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,105,31,441,61,249,91,119,121,266,151,19,181,270,211,115,241,73
2,85,32,29,62,266,92,149,122,318,152,118,182,291,212,221,242,576
3,375,33,373,63,236,93,93,123,164,153,359,183,264,213,264,243,534
4,651,34,258,64,304,94,150,124,416,154,149,184,190,214,528,244,503
5,275,35,256,65,476,95,628,125,189,155,344,185,-6,215,106,245,244
6,530,36,47,66,95,96,40,126,635,156,319,186,523,216,77,246,28
7,577,37,98,67,50,97,254,127,434,157,70,187,48,217,500,247,685
8,298,38,50,68,58,98,208,128,118,158,65,188,178,218,362,248,176
9,13,39,425,69,261,99,61,129,598,159,214,189,73,219,92,249,368
10,344,40,562,70,104,100,488,130,307,160,306,190,85,220,45,250,57
11,392,41,182,71,149,101,99,131,219,161,262,191,114,221,514,251,365
12,302,42,41,72,253,102,307,132,54,162,28,192,459,222,120,252,238
13,40,43,445,73,240,103,163,133,332,163,84,193,186,223,131,253,322
14,282,44,195,74,100,104,135,134,677,164,125,194,649,224,62,254,157
15,680,45,379,75,127,105,512,135,522,165,207,195,447,225,265,255,317
16,197,46,554,76,114,106,448,136,110,166,595,196,91,226,261,256,103
17,143,47,650,77,229,107,400,137,73,167,67,197,288,227,347,257,190
18,409,48,502,78,295,108,201,138,311,168,650,198,161,228,82,258,68
19,305,49,27,79,569,109,439,139,494,169,80,199,183,229,338,259,203
20,207,50,550,80,186,110,445,140,59,170,83,200,292,230,75,260,490
21,152,51,165,81,87,111,430,141,294,171,257,201,150,231,141,,
22,379,52,435,82,379,112,695,142,484,172,205,202,25,232,62,,
23,604,53,87,83,437,113,488,143,467,173,339,203,454,233,247,,
24,315,54,193,84,94,114,283,144,327,174,220,204,574,234,396,,
25,47,55,24,85,562,115,337,145,160,175,191,205,548,235,48,,
26,227,56,532,86,73,116,142,146,360,176,665,206,330,236,42,,
27,382,57,226,87,250,117,44,147,261,177,175,207,623,237,12,,
28,39,58,248,88,143,118,338,148,173,178,587,208,25,238,166,,
29,159,59,298,89,349,119,364,149,374,179,469,209,94,239,145,,
30,453,60,324,90,628,120,85,150,59,180,385,210,81,240,640,,
