0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,165,31,272,61,87,91,65,121,176,151,74,181,164,211,221,241,227,271,96
2,248,32,151,62,366,92,370,122,429,152,170,182,247,212,95,242,135,272,85
3,84,33,266,63,295,93,177,123,315,153,121,183,206,213,46,243,604,273,37
4,354,34,35,64,110,94,109,124,137,154,235,184,67,214,140,244,83,274,202
5,574,35,381,65,43,95,218,125,167,155,107,185,183,215,140,245,503,275,292
6,106,36,62,66,118,96,225,126,90,156,567,186,197,216,355,246,249,276,300
7,280,37,427,67,166,97,293,127,160,157,262,187,379,217,42,247,436,277,156
8,158,38,114,68,134,98,91,128,-1,158,130,188,131,218,155,248,160,278,114
9,82,39,602,69,98,99,271,129,100,159,70,189,185,219,282,249,155,279,250
10,-13,40,102,70,425,100,310,130,24,160,342,190,30,220,218,250,62,280,90
11,155,41,236,71,493,101,141,131,56,161,247,191,655,221,277,251,46,281,35
12,153,42,376,72,69,102,224,132,66,162,121,192,159,222,311,252,177,282,309
13,62,43,428,73,179,103,187,133,204,163,204,193,149,223,103,253,35,283,143
14,348,44,502,74,65,104,242,134,22,164,252,194,314,224,428,254,95,284,136
15,211,45,56,75,143,105,150,135,249,165,70,195,117,225,104,255,91,285,48
16,75,46,116,76,86,106,87,136,346,166,49,196,14,226,574,256,89,286,166
17,75,47,32,77,125,107,76,137,151,167,100,197,103,227,189,257,122,287,113
18,406,48,104,78,255,108,110,138,79,168,117,198,40,228,409,258,135,288,20
19,136,49,333,79,63,109,63,139,134,169,247,199,80,229,225,259,44,289,321
20,58,50,107,80,270,110,71,140,114,170,118,200,253,230,82,260,452,290,170
21,339,51,140,81,157,111,63,141,101,171,349,201,58,231,411,261,526,291,144
22,8,52,143,82,26,112,144,142,78,172,59,202,305,232,283,262,89,292,294
23,68,53,49,83,95,113,114,143,258,173,93,203,19,233,68,263,139,293,85
24,75,54,316,84,252,114,36,144,36,174,155,204,141,234,89,264,183,294,677
25,70,55,512,85,126,115,87,145,206,175,226,205,219,235,101,265,381,295,554
26,131,56,115,86,80,116,225,146,436,176,93,206,242,236,113,266,356,296,75
27,198,57,640,87,75,117,63,147,294,177,64,207,292,237,194,267,25,297,169
28,86,58,324,88,137,118,475,148,187,178,70,208,139,238,133,268,229,298,245
29,304,59,655,89,78,119,60,149,413,179,42,209,81,239,358,269,87,299,99
30,86,60,411,90,35,120,445,150,155,180,67,210,59,240,107,270,95,300,195
Centre:,170401,HOLYCROSS,CONVENT,SR.,SEC.,"SCHOOL,",PATPARIA,",","AMBIKAPUR,","AMBIKAPUR,",CHHATTISGARH,NEET,(UG),2024,Page,No.,2,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
301,130,331,144,361,82,391,303,421,476,451,117,481,146,511,416,541,57,571,114
302,213,332,226,362,130,392,52,422,182,452,226,482,77,512,92,542,72,572,116
303,162,333,144,363,20,393,76,423,48,453,252,483,169,513,343,543,203,573,169
304,223,334,249,364,91,394,16,424,87,454,105,484,87,514,135,544,202,574,73
305,80,335,301,365,62,395,204,425,12,455,314,485,166,515,266,545,93,575,50
306,92,336,65,366,210,396,327,426,362,456,348,486,110,516,272,546,48,576,261
307,210,337,177,367,352,397,135,427,199,457,172,487,542,517,523,547,314,577,20
308,191,338,37,368,31,398,288,428,48,458,37,488,96,518,511,548,62,578,302
309,391,339,208,369,65,399,317,429,75,459,56,489,149,519,573,549,145,579,99
310,288,340,238,370,285,400,195,430,339,460,55,490,120,520,102,550,183,580,111
311,256,341,77,371,238,401,97,431,75,461,268,491,510,521,96,551,311,581,110
312,289,342,306,372,342,402,102,432,381,462,164,492,49,522,368,552,118,582,288
313,357,343,253,373,172,403,40,433,111,463,94,493,320,523,123,553,210,583,126
314,267,344,184,374,129,404,92,434,86,464,329,494,76,524,70,554,247,584,228
315,528,345,152,375,39,405,85,435,278,465,129,495,615,525,285,555,314,585,49
316,57,346,365,376,93,406,64,436,-25,466,115,496,327,526,478,556,88,586,266
317,220,347,100,377,57,407,243,437,131,467,75,497,350,527,44,557,91,587,145
318,99,348,507,378,82,408,62,438,251,468,65,498,53,528,295,558,217,588,469
319,212,349,204,379,114,409,273,439,192,469,53,499,503,529,225,559,286,589,477
320,57,350,174,380,255,410,298,440,218,470,38,500,263,530,57,560,100,590,145
321,240,351,73,381,118,411,126,441,71,471,469,501,104,531,162,561,87,591,122
322,84,352,215,382,122,412,256,442,70,472,568,502,112,532,379,562,37,592,357
323,109,353,36,383,126,413,108,443,67,473,95,503,602,533,51,563,144,593,124
324,165,354,13,384,364,414,176,444,235,474,205,504,104,534,86,564,105,594,117
325,142,355,242,385,34,415,249,445,36,475,190,505,232,535,94,565,230,595,180
326,143,356,203,386,127,416,166,446,302,476,61,506,127,536,53,566,559,596,227
327,75,357,438,387,96,417,232,447,343,477,213,507,50,537,281,567,194,597,183
328,46,358,274,388,240,418,109,448,300,478,136,508,411,538,111,568,57,598,306
329,62,359,310,389,121,419,204,449,224,479,222,509,504,539,46,569,137,599,45
330,86,360,339,390,166,420,96,450,295,480,164,510,428,540,132,570,32,600,111
Centre:,170401,HOLYCROSS,CONVENT,SR.,SEC.,"SCHOOL,",PATPARIA,",","AMBIKAPUR,","AMBIKAPUR,",CHHATTISGARH,NEET,(UG),2024,Page,No.,3,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
601,240,631,261,661,276,691,122,721,53,751,349,,,,,,,,
602,130,632,77,662,229,692,406,722,212,752,33,,,,,,,,
