0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,248,31,180,61,590,91,625,121,115,151,315,181,72,211,355,241,137,271,484
2,287,32,373,62,159,92,280,122,97,152,543,182,187,212,307,242,417,272,345
3,145,33,107,63,90,93,335,123,338,153,507,183,175,213,289,243,247,273,418
4,276,34,81,64,583,94,279,124,104,154,184,184,524,214,155,244,338,274,210
5,174,35,514,65,670,95,97,125,200,155,315,185,133,215,309,245,75,275,211
6,80,36,636,66,488,96,189,126,-27,156,96,186,448,216,290,246,89,276,384
7,285,37,203,67,354,97,331,127,362,157,438,187,186,217,405,247,282,277,309
8,695,38,578,68,241,98,226,128,124,158,99,188,353,218,110,248,113,278,333
9,302,39,308,69,138,99,339,129,86,159,79,189,116,219,91,249,116,279,107
10,188,40,397,70,272,100,517,130,540,160,356,190,490,220,441,250,146,280,268
11,648,41,18,71,183,101,170,131,303,161,118,191,565,221,79,251,89,281,300
12,142,42,115,72,149,102,628,132,130,162,685,192,149,222,271,252,335,282,220
13,195,43,61,73,600,103,161,133,540,163,53,193,186,223,641,253,366,283,43
14,231,44,146,74,133,104,671,134,182,164,146,194,187,224,542,254,92,284,246
15,137,45,177,75,535,105,225,135,65,165,413,195,260,225,509,255,543,285,126
16,172,46,75,76,556,106,164,136,100,166,184,196,349,226,83,256,56,286,580
17,368,47,115,77,308,107,313,137,670,167,256,197,80,227,107,257,126,287,213
18,160,48,558,78,500,108,480,138,82,168,244,198,135,228,65,258,237,288,389
19,121,49,216,79,419,109,212,139,40,169,78,199,289,229,653,259,129,289,112
20,599,50,176,80,388,110,150,140,100,170,531,200,471,230,135,260,50,290,76
21,222,51,386,81,290,111,403,141,472,171,202,201,495,231,88,261,352,291,254
22,337,52,114,82,209,112,122,142,194,172,88,202,490,232,75,262,51,292,137
23,367,53,323,83,213,113,145,143,79,173,217,203,130,233,261,263,90,293,135
24,385,54,95,84,140,114,22,144,560,174,572,204,338,234,40,264,405,294,119
25,443,55,187,85,611,115,343,145,141,175,81,205,62,235,65,265,247,295,223
26,53,56,242,86,235,116,464,146,471,176,50,206,186,236,45,266,200,296,145
27,98,57,77,87,26,117,70,147,578,177,327,207,305,237,110,267,254,297,637
28,274,58,441,88,601,118,461,148,417,178,156,208,175,238,99,268,79,298,290
29,272,59,359,89,103,119,126,149,230,179,548,209,63,239,25,269,90,299,297
30,414,60,538,90,384,120,52,150,349,180,158,210,124,240,431,270,286,300,456
Centre:,230505,BHIWANI,PUBLIC,"SCHOOL,",SECTOR,"-14,","BHIWANI,","BHIWANI,",HARYANA,NEET,(UG),2024,Page,No.,2,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,
301,255,331,194,361,227,391,120,421,223,451,46,481,207,511,255,,,,
302,481,332,80,362,157,392,195,422,198,452,205,482,225,512,183,,,,
303,91,333,100,363,268,393,98,423,314,453,442,483,210,513,474,,,,
304,367,334,31,364,95,394,388,424,630,454,266,484,83,514,139,,,,
305,177,335,194,365,252,395,174,425,283,455,293,485,394,515,563,,,,
306,288,336,136,366,90,396,463,426,455,456,344,486,51,516,297,,,,
307,333,337,130,367,192,397,437,427,546,457,192,487,183,517,133,,,,
308,62,338,456,368,138,398,191,428,232,458,75,488,245,518,493,,,,
309,487,339,114,369,485,399,160,429,255,459,46,489,115,,,,,,
310,361,340,140,370,109,400,78,430,366,460,315,490,218,,,,,,
311,75,341,176,371,616,401,310,431,420,461,164,491,335,,,,,,
312,290,342,57,372,399,402,333,432,255,462,279,492,269,,,,,,
313,132,343,474,373,573,403,480,433,535,463,477,493,320,,,,,,
314,121,344,313,374,85,404,35,434,202,464,292,494,537,,,,,,
315,37,345,225,375,70,405,117,435,250,465,131,495,127,,,,,,
316,632,346,413,376,511,406,218,436,78,466,259,496,286,,,,,,
317,103,347,123,377,491,407,169,437,135,467,290,497,70,,,,,,
318,342,348,239,378,520,408,95,438,139,468,96,498,145,,,,,,
319,192,349,364,379,70,409,273,439,508,469,190,499,84,,,,,,
320,85,350,211,380,222,410,149,440,290,470,234,500,100,,,,,,
321,19,351,110,381,206,411,197,441,421,471,229,501,122,,,,,,
322,283,352,160,382,615,412,106,442,524,472,564,502,417,,,,,,
323,170,353,255,383,219,413,467,443,130,473,160,503,110,,,,,,
324,492,354,101,384,449,414,160,444,278,474,557,504,60,,,,,,
325,300,355,96,385,94,415,333,445,371,475,400,505,179,,,,,,
326,248,356,262,386,518,416,136,446,133,476,266,506,92,,,,,,
327,136,357,160,387,170,417,137,447,162,477,214,507,314,,,,,,
328,449,358,220,388,167,418,480,448,331,478,100,508,92,,,,,,
329,459,359,202,389,369,419,165,449,90,479,112,509,116,,,,,,
330,322,360,107,390,107,420,680,450,541,480,236,510,71,,,,,,
