0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,84,31,570,61,58,91,40,121,100,151,345,181,34,211,26
2,52,32,74,62,222,92,47,122,39,152,28,182,50,212,263
3,40,33,198,63,25,93,209,123,91,153,55,183,68,213,15
4,206,34,77,64,120,94,65,124,177,154,50,184,215,214,53
5,115,35,70,65,65,95,140,125,171,155,127,185,138,215,25
6,20,36,55,66,61,96,67,126,87,156,172,186,42,216,83
7,170,37,139,67,25,97,128,127,487,157,73,187,12,217,161
8,96,38,307,68,49,98,55,128,111,158,144,188,87,218,75
9,50,39,59,69,74,99,82,129,58,159,25,189,288,219,62
10,74,40,79,70,190,100,61,130,154,160,208,190,173,220,4
11,23,41,42,71,84,101,100,131,81,161,28,191,127,221,262
12,120,42,86,72,30,102,80,132,111,162,56,192,60,222,107
13,74,43,66,73,295,103,69,133,40,163,70,193,60,223,103
14,31,44,98,74,91,104,152,134,108,164,38,194,437,224,50
15,60,45,348,75,75,105,65,135,108,165,-15,195,98,225,90
16,328,46,72,76,31,106,44,136,143,166,-10,196,115,226,81
17,60,47,75,77,156,107,45,137,103,167,59,197,102,227,56
18,45,48,35,78,51,108,110,138,226,168,80,198,238,,
19,87,49,84,79,64,109,85,139,45,169,52,199,95,,
20,83,50,155,80,75,110,55,140,114,170,110,200,98,,
21,72,51,70,81,127,111,110,141,164,171,54,201,31,,
22,188,52,44,82,60,112,100,142,65,172,228,202,85,,
23,101,53,110,83,67,113,56,143,25,173,357,203,91,,
24,216,54,87,84,118,114,55,144,69,174,142,204,385,,
25,268,55,92,85,470,115,352,145,216,175,165,205,40,,
26,97,56,85,86,51,116,41,146,34,176,81,206,139,,
27,105,57,105,87,133,117,261,147,135,177,75,207,43,,
28,116,58,114,88,80,118,100,148,-10,178,221,208,78,,
29,111,59,17,89,95,119,192,149,35,179,85,209,38,,
30,11,60,63,90,80,120,47,150,15,180,0,210,70,,
