0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,361,31,125,61,95,91,604,121,105,151,236,181,217,211,176,241,329
2,254,32,59,62,261,92,141,122,399,152,201,182,496,212,571,242,292
3,155,33,88,63,35,93,59,123,126,153,195,183,251,213,167,243,384
4,443,34,57,64,161,94,566,124,241,154,175,184,183,214,96,244,269
5,283,35,34,65,77,95,204,125,599,155,168,185,248,215,125,245,99
6,45,36,323,66,125,96,164,126,114,156,160,186,121,216,293,246,491
7,199,37,192,67,581,97,156,127,173,157,203,187,50,217,407,247,119
8,44,38,70,68,132,98,545,128,407,158,214,188,254,218,252,248,121
9,551,39,514,69,511,99,37,129,106,159,325,189,100,219,503,249,526
10,244,40,130,70,80,100,207,130,236,160,158,190,499,220,171,250,175
11,143,41,19,71,507,101,229,131,176,161,105,191,450,221,11,251,75
12,548,42,45,72,125,102,110,132,27,162,80,192,541,222,332,252,200
13,130,43,289,73,171,103,115,133,182,163,347,193,157,223,697,253,245
14,185,44,126,74,389,104,75,134,-5,164,419,194,80,224,82,254,65
15,95,45,245,75,350,105,182,135,47,165,253,195,144,225,225,255,203
16,126,46,197,76,85,106,131,136,60,166,330,196,275,226,351,256,170
17,102,47,260,77,70,107,85,137,98,167,232,197,60,227,100,257,150
18,112,48,259,78,78,108,386,138,281,168,95,198,93,228,70,258,75
19,60,49,244,79,261,109,463,139,533,169,135,199,140,229,503,259,80
20,106,50,195,80,183,110,78,140,234,170,95,200,131,230,118,260,216
21,98,51,111,81,129,111,150,141,121,171,141,201,58,231,199,261,495
22,182,52,76,82,275,112,288,142,155,172,170,202,148,232,630,262,239
23,160,53,198,83,208,113,260,143,156,173,148,203,141,233,32,263,417
24,288,54,238,84,113,114,539,144,15,174,592,204,266,234,146,264,158
25,162,55,101,85,74,115,427,145,180,175,257,205,411,235,674,265,90
26,146,56,27,86,93,116,222,146,252,176,355,206,36,236,80,266,105
27,626,57,55,87,110,117,234,147,159,177,218,207,215,237,145,267,195
28,65,58,116,88,309,118,527,148,312,178,94,208,64,238,190,268,410
29,122,59,380,89,161,119,286,149,126,179,314,209,290,239,190,,
30,95,60,219,90,42,120,117,150,83,180,281,210,185,240,409,,
