0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,
1,260,31,250,61,487,91,215,121,132,151,502,181,427,211,195,241,697,271,80,,,,
2,391,32,494,62,111,92,476,122,288,152,141,182,393,212,180,242,164,272,129,,,,
3,190,33,216,63,139,93,241,123,127,153,164,183,147,213,294,243,193,273,140,,,,
4,430,34,374,64,67,94,545,124,248,154,133,184,147,214,358,244,146,274,288,,,,
5,129,35,80,65,143,95,333,125,261,155,187,185,85,215,237,245,318,275,274,,,,
6,208,36,88,66,372,96,220,126,24,156,358,186,568,216,190,246,202,276,135,,,,
7,32,37,393,67,191,97,353,127,165,157,149,187,139,217,228,247,183,277,39,,,,
8,86,38,50,68,235,98,405,128,133,158,316,188,58,218,43,248,191,278,112,,,,
9,289,39,172,69,337,99,665,129,138,159,96,189,216,219,598,249,137,279,446,,,,
10,125,40,240,70,488,100,40,130,156,160,73,190,84,220,340,250,122,280,497,,,,
11,148,41,252,71,140,101,422,131,101,161,481,191,245,221,75,251,621,281,151,,,,
12,36,42,314,72,203,102,69,132,568,162,30,192,174,222,430,252,174,282,-10,,,,
13,86,43,529,73,102,103,210,133,308,163,70,193,434,223,156,253,209,283,99,,,,
14,84,44,160,74,334,104,370,134,216,164,292,194,47,224,143,254,354,284,137,,,,
15,363,45,614,75,455,105,312,135,343,165,127,195,47,225,161,255,342,285,273,,,,
16,192,46,100,76,267,106,412,136,145,166,142,196,460,226,303,256,29,286,45,,,,
17,402,47,650,77,536,107,30,137,590,167,81,197,175,227,303,257,150,287,424,,,,
18,609,48,137,78,122,108,158,138,176,168,406,198,124,228,510,258,170,288,128,,,,
19,118,49,92,79,215,109,242,139,134,169,82,199,99,229,644,259,184,289,132,,,,
20,340,50,365,80,80,110,247,140,301,170,179,200,95,230,146,260,252,290,62,,,,
21,53,51,507,81,225,111,80,141,99,171,651,201,134,231,160,261,517,291,143,,,,
22,366,52,206,82,405,112,159,142,662,172,95,202,144,232,99,262,544,292,166,,,,
23,336,53,273,83,448,113,573,143,134,173,394,203,250,233,27,263,494,293,475,,,,
24,410,54,65,84,203,114,75,144,331,174,141,204,270,234,436,264,165,294,162,,,,
25,157,55,245,85,668,115,183,145,95,175,46,205,204,235,186,265,391,295,260,,,,
26,145,56,199,86,86,116,403,146,251,176,675,206,154,236,296,266,226,296,170,,,,
27,272,57,135,87,568,117,315,147,116,177,657,207,260,237,321,267,94,297,199,,,,
28,371,58,312,88,676,118,83,148,144,178,277,208,324,238,102,268,120,298,42,,,,
29,166,59,392,89,241,119,93,149,510,179,236,209,90,239,176,269,248,299,225,,,,
30,270,60,173,90,147,120,512,150,218,180,140,210,335,240,132,270,406,300,224,,,,
Centre:,200115,D,A,V,PUBLIC,SCHOOL,SECTOR,VII,ROHINI,"DELHI,",SECTOR,VII,ROHINI,"DELHI,",DELHI/NEW,"DELHI,",DELHI,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,
301,335,331,438,361,87,391,166,421,112,451,230,,,,,,,,,,,,
302,435,332,377,362,111,392,160,422,149,452,376,,,,,,,,,,,,
303,106,333,172,363,643,393,507,423,102,453,112,,,,,,,,,,,,
304,143,334,69,364,208,394,54,424,585,454,286,,,,,,,,,,,,
305,305,335,639,365,274,395,223,425,125,455,360,,,,,,,,,,,,
306,279,336,146,366,217,396,431,426,29,456,690,,,,,,,,,,,,
307,381,337,95,367,304,397,60,427,217,457,393,,,,,,,,,,,,
308,261,338,102,368,59,398,456,428,293,458,652,,,,,,,,,,,,
309,139,339,134,369,113,399,137,429,128,459,172,,,,,,,,,,,,
310,100,340,171,370,80,400,115,430,348,460,404,,,,,,,,,,,,
311,135,341,125,371,696,401,140,431,29,461,145,,,,,,,,,,,,
312,285,342,97,372,163,402,264,432,173,462,156,,,,,,,,,,,,
313,167,343,412,373,85,403,160,433,94,463,207,,,,,,,,,,,,
314,162,344,148,374,309,404,110,434,131,464,125,,,,,,,,,,,,
315,528,345,560,375,120,405,82,435,533,465,330,,,,,,,,,,,,
316,431,346,415,376,500,406,204,436,128,,,,,,,,,,,,,,
317,194,347,263,377,305,407,65,437,133,,,,,,,,,,,,,,
318,89,348,162,378,219,408,252,438,89,,,,,,,,,,,,,,
319,442,349,132,379,334,409,93,439,150,,,,,,,,,,,,,,
320,198,350,200,380,175,410,373,440,193,,,,,,,,,,,,,,
321,251,351,130,381,459,411,323,441,326,,,,,,,,,,,,,,
322,360,352,339,382,264,412,242,442,307,,,,,,,,,,,,,,
323,504,353,373,383,523,413,145,443,130,,,,,,,,,,,,,,
324,620,354,139,384,374,414,238,444,165,,,,,,,,,,,,,,
325,125,355,455,385,192,415,80,445,319,,,,,,,,,,,,,,
326,91,356,131,386,254,416,268,446,62,,,,,,,,,,,,,,
327,177,357,551,387,85,417,270,447,42,,,,,,,,,,,,,,
328,337,358,89,388,633,418,142,448,342,,,,,,,,,,,,,,
329,105,359,268,389,219,419,68,449,60,,,,,,,,,,,,,,
330,136,360,456,390,293,420,168,450,108,,,,,,,,,,,,,,
