0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,127,31,70,61,163,91,438,121,379,151,203,181,119,211,226,241,504
2,104,32,257,62,220,92,160,122,78,152,332,182,194,212,405,242,114
3,397,33,115,63,515,93,215,123,248,153,294,183,237,213,469,243,283
4,481,34,228,64,203,94,534,124,164,154,272,184,573,214,650,244,23
5,122,35,249,65,73,95,164,125,80,155,592,185,150,215,215,245,152
6,448,36,186,66,144,96,285,126,179,156,141,186,377,216,222,246,98
7,110,37,488,67,201,97,344,127,405,157,245,187,213,217,68,247,416
8,590,38,385,68,270,98,210,128,532,158,79,188,379,218,109,248,105
9,469,39,420,69,534,99,285,129,69,159,492,189,404,219,246,249,50
10,281,40,230,70,436,100,161,130,130,160,235,190,448,220,306,250,330
11,626,41,409,71,574,101,96,131,512,161,540,191,587,221,191,,
12,97,42,98,72,554,102,59,132,530,162,130,192,388,222,348,,
13,398,43,414,73,290,103,400,133,198,163,351,193,257,223,586,,
14,321,44,231,74,206,104,132,134,224,164,560,194,602,224,489,,
15,144,45,313,75,230,105,160,135,148,165,427,195,364,225,382,,
16,110,46,59,76,283,106,80,136,70,166,155,196,218,226,347,,
17,135,47,339,77,286,107,84,137,130,167,327,197,185,227,315,,
18,261,48,420,78,499,108,106,138,192,168,162,198,247,228,396,,
19,348,49,428,79,346,109,522,139,252,169,70,199,390,229,193,,
20,559,50,348,80,350,110,96,140,326,170,461,200,162,230,629,,
21,188,51,235,81,115,111,485,141,340,171,217,201,550,231,258,,
22,382,52,55,82,284,112,586,142,29,172,234,202,83,232,474,,
23,144,53,336,83,104,113,222,143,461,173,205,203,229,233,476,,
24,261,54,472,84,105,114,358,144,390,174,50,204,336,234,95,,
25,548,55,188,85,55,115,149,145,288,175,102,205,184,235,148,,
26,154,56,410,86,548,116,356,146,130,176,130,206,402,236,491,,
27,447,57,662,87,461,117,76,147,315,177,137,207,50,237,167,,
28,135,58,60,88,122,118,269,148,64,178,306,208,436,238,243,,
29,83,59,384,89,187,119,496,149,279,179,622,209,93,239,96,,
30,626,60,105,90,298,120,264,150,400,180,320,210,113,240,369,,
