0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,
1,88,31,432,61,33,91,117,121,363,151,106,181,137,211,630,241,360,271,122,,
2,144,32,170,62,153,92,260,122,56,152,123,182,248,212,197,242,232,272,508,,
3,279,33,185,63,58,93,110,123,55,153,603,183,-5,213,499,243,213,273,266,,
4,602,34,53,64,295,94,158,124,113,154,70,184,57,214,153,244,280,274,129,,
5,279,35,105,65,55,95,272,125,74,155,129,185,236,215,325,245,183,275,132,,
6,78,36,216,66,293,96,432,126,88,156,84,186,138,216,466,246,262,276,30,,
7,215,37,467,67,222,97,523,127,104,157,52,187,640,217,70,247,273,277,263,,
8,182,38,55,68,484,98,249,128,27,158,470,188,424,218,366,248,286,278,94,,
9,164,39,100,69,370,99,202,129,352,159,199,189,570,219,122,249,131,279,58,,
10,98,40,259,70,95,100,311,130,249,160,157,190,553,220,101,250,50,280,288,,
11,33,41,118,71,18,101,654,131,110,161,598,191,132,221,79,251,113,281,199,,
12,99,42,155,72,337,102,368,132,578,162,414,192,276,222,296,252,323,282,44,,
13,456,43,175,73,127,103,272,133,91,163,322,193,63,223,159,253,73,283,39,,
14,141,44,133,74,89,104,21,134,42,164,89,194,127,224,94,254,71,284,79,,
15,286,45,249,75,478,105,97,135,282,165,484,195,151,225,372,255,280,285,123,,
16,636,46,190,76,589,106,267,136,440,166,56,196,429,226,508,256,284,286,589,,
17,60,47,211,77,133,107,483,137,570,167,90,197,184,227,295,257,226,287,152,,
18,273,48,274,78,350,108,72,138,155,168,380,198,173,228,143,258,111,288,327,,
19,647,49,342,79,455,109,241,139,391,169,134,199,169,229,165,259,557,289,530,,
20,152,50,309,80,215,110,283,140,457,170,630,200,105,230,196,260,111,290,105,,
21,277,51,137,81,87,111,140,141,110,171,427,201,24,231,295,261,73,291,617,,
22,83,52,607,82,247,112,110,142,131,172,85,202,622,232,549,262,214,292,229,,
23,103,53,83,83,410,113,86,143,412,173,62,203,66,233,501,263,447,293,665,,
24,445,54,136,84,63,114,74,144,545,174,48,204,152,234,345,264,288,294,65,,
25,381,55,100,85,214,115,100,145,496,175,645,205,189,235,166,265,303,295,508,,
26,52,56,76,86,324,116,351,146,140,176,78,206,136,236,99,266,306,296,283,,
27,93,57,442,87,86,117,397,147,180,177,285,207,549,237,63,267,225,297,462,,
28,51,58,212,88,57,118,46,148,255,178,118,208,415,238,41,268,576,298,57,,
29,91,59,591,89,486,119,104,149,501,179,634,209,423,239,392,269,85,299,149,,
30,266,60,26,90,183,120,560,150,328,180,100,210,63,240,274,270,95,300,286,,
Centre:,260302,TENDER,HEART,SR.,SEC.,"SCHOOL,",BEHIND,ADWAIT,ASHRAM,TUPUDANA,TUPUDANA,ADWAIT,"ASHRAM,","RANCHI,",JHARKHAND,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,
301,585,331,103,361,82,391,72,421,188,451,209,481,133,511,90,541,63,571,103,,
302,273,332,234,362,351,392,211,422,55,452,186,482,538,512,261,542,45,572,225,,
303,111,333,143,363,125,393,491,423,118,453,247,483,617,513,332,543,19,573,35,,
304,60,334,267,364,78,394,599,424,250,454,339,484,151,514,262,544,197,574,597,,
305,111,335,130,365,95,395,79,425,195,455,433,485,149,515,353,545,456,575,60,,
306,35,336,197,366,173,396,293,426,194,456,68,486,115,516,192,546,271,576,278,,
307,247,337,189,367,46,397,145,427,96,457,475,487,446,517,451,547,644,577,91,,
308,248,338,124,368,39,398,-15,428,219,458,122,488,410,518,309,548,115,578,289,,
309,387,339,222,369,275,399,122,429,403,459,321,489,60,519,64,549,475,579,606,,
310,286,340,136,370,283,400,148,430,97,460,73,490,83,520,179,550,66,580,76,,
311,112,341,428,371,336,401,300,431,101,461,124,491,492,521,190,551,512,,,,
312,585,342,157,372,144,402,91,432,379,462,256,492,146,522,402,552,141,,,,
313,590,343,526,373,158,403,215,433,506,463,281,493,241,523,551,553,549,,,,
314,77,344,392,374,106,404,169,434,288,464,483,494,108,524,124,554,161,,,,
315,135,345,428,375,129,405,82,435,426,465,263,495,235,525,114,555,115,,,,
316,113,346,303,376,233,406,162,436,153,466,147,496,95,526,416,556,26,,,,
317,179,347,155,377,70,407,655,437,87,467,55,497,312,527,5,557,174,,,,
318,328,348,103,378,450,408,206,438,129,468,358,498,501,528,26,558,108,,,,
319,218,349,216,379,181,409,113,439,241,469,91,499,213,529,240,559,301,,,,
320,116,350,261,380,67,410,279,440,390,470,212,500,44,530,294,560,413,,,,
321,357,351,66,381,31,411,360,441,592,471,45,501,99,531,255,561,365,,,,
322,87,352,107,382,340,412,279,442,162,472,638,502,103,532,276,562,299,,,,
323,428,353,66,383,490,413,88,443,45,473,204,503,96,533,285,563,27,,,,
324,184,354,198,384,192,414,73,444,360,474,201,504,59,534,197,564,123,,,,
325,67,355,240,385,49,415,83,445,604,475,333,505,190,535,76,565,37,,,,
326,185,356,184,386,150,416,421,446,220,476,43,506,262,536,56,566,175,,,,
327,-9,357,190,387,273,417,344,447,158,477,325,507,94,537,183,567,218,,,,
328,82,358,72,388,40,418,118,448,35,478,42,508,297,538,139,568,589,,,,
329,343,359,125,389,81,419,145,449,160,479,25,509,76,539,299,569,442,,,,
330,86,360,388,390,474,420,143,450,114,480,319,510,88,540,389,570,214,,,,
