0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
"THANE,",MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,
1,78,31,-1,61,416,91,71,121,355,151,127,181,120,211,44,241,208,271,131,,,,,,,,,,
2,113,32,207,62,115,92,47,122,151,152,330,182,363,212,323,242,236,272,47,,,,,,,,,,
3,36,33,140,63,180,93,158,123,10,153,494,183,123,213,205,243,119,273,52,,,,,,,,,,
4,119,34,324,64,312,94,590,124,83,154,187,184,129,214,365,244,65,274,115,,,,,,,,,,
5,260,35,159,65,146,95,219,125,115,155,377,185,13,215,240,245,135,275,522,,,,,,,,,,
6,509,36,323,66,58,96,297,126,83,156,75,186,116,216,227,246,76,276,190,,,,,,,,,,
7,462,37,371,67,103,97,516,127,253,157,69,187,448,217,132,247,567,277,101,,,,,,,,,,
8,57,38,155,68,79,98,91,128,580,158,98,188,120,218,332,248,197,278,105,,,,,,,,,,
9,84,39,164,69,75,99,141,129,326,159,188,189,77,219,259,249,111,279,75,,,,,,,,,,
10,132,40,127,70,130,100,71,130,318,160,21,190,39,220,295,250,88,280,112,,,,,,,,,,
11,64,41,60,71,87,101,68,131,369,161,2,191,192,221,243,251,237,281,37,,,,,,,,,,
12,345,42,317,72,144,102,387,132,192,162,170,192,179,222,203,252,58,282,328,,,,,,,,,,
13,124,43,115,73,265,103,371,133,529,163,138,193,139,223,106,253,193,283,97,,,,,,,,,,
14,75,44,171,74,207,104,107,134,68,164,295,194,125,224,243,254,130,284,256,,,,,,,,,,
15,271,45,119,75,217,105,314,135,42,165,134,195,171,225,457,255,390,285,114,,,,,,,,,,
16,251,46,361,76,342,106,257,136,223,166,506,196,333,226,166,256,44,286,179,,,,,,,,,,
17,407,47,209,77,100,107,598,137,3,167,68,197,71,227,485,257,196,287,176,,,,,,,,,,
18,135,48,88,78,109,108,43,138,446,168,120,198,50,228,52,258,83,288,104,,,,,,,,,,
19,215,49,309,79,165,109,82,139,127,169,197,199,207,229,637,259,103,289,392,,,,,,,,,,
20,92,50,635,80,201,110,83,140,252,170,113,200,368,230,33,260,602,290,15,,,,,,,,,,
21,157,51,513,81,131,111,88,141,205,171,162,201,117,231,195,261,64,291,19,,,,,,,,,,
22,147,52,295,82,239,112,276,142,352,172,104,202,55,232,137,262,602,292,438,,,,,,,,,,
23,119,53,149,83,42,113,205,143,465,173,330,203,615,233,193,263,365,293,101,,,,,,,,,,
24,178,54,173,84,67,114,60,144,104,174,162,204,289,234,607,264,88,294,245,,,,,,,,,,
25,210,55,138,85,68,115,489,145,241,175,275,205,124,235,80,265,297,295,90,,,,,,,,,,
26,230,56,52,86,128,116,149,146,66,176,178,206,118,236,315,266,314,296,224,,,,,,,,,,
27,99,57,35,87,169,117,146,147,65,177,8,207,296,237,291,267,432,297,60,,,,,,,,,,
