0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,
1,200,31,108,61,129,91,674,121,131,151,21,181,115,211,74,241,228,271,242,
2,390,32,292,62,130,92,667,122,98,152,135,182,630,212,51,242,469,272,144,
3,324,33,516,63,701,93,290,123,551,153,230,183,105,213,423,243,85,273,501,
4,89,34,272,64,142,94,304,124,63,154,146,184,245,214,447,244,558,274,97,
5,68,35,295,65,453,95,53,125,77,155,89,185,193,215,529,245,94,275,293,
6,158,36,35,66,463,96,52,126,60,156,559,186,227,216,479,246,125,276,92,
7,155,37,475,67,520,97,398,127,65,157,362,187,74,217,525,247,81,277,367,
8,120,38,324,68,45,98,450,128,75,158,123,188,626,218,424,248,291,278,135,
9,65,39,425,69,268,99,505,129,251,159,256,189,296,219,192,249,85,279,137,
10,248,40,389,70,65,100,276,130,117,160,122,190,340,220,129,250,105,280,355,
11,596,41,50,71,148,101,113,131,542,161,32,191,375,221,460,251,189,281,120,
12,83,42,273,72,244,102,33,132,321,162,190,192,102,222,135,252,403,282,323,
13,638,43,260,73,145,103,262,133,136,163,129,193,185,223,172,253,354,283,188,
14,88,44,59,74,250,104,140,134,454,164,433,194,-5,224,170,254,429,284,627,
15,250,45,293,75,153,105,13,135,30,165,525,195,122,225,81,255,302,285,430,
16,176,46,78,76,138,106,116,136,617,166,130,196,166,226,164,256,240,286,75,
17,140,47,653,77,223,107,341,137,330,167,680,197,214,227,260,257,110,287,300,
18,64,48,420,78,303,108,331,138,248,168,545,198,578,228,476,258,292,288,357,
19,114,49,94,79,136,109,301,139,275,169,492,199,631,229,248,259,145,289,296,
20,200,50,186,80,370,110,397,140,331,170,580,200,101,230,44,260,162,290,193,
21,690,51,104,81,226,111,367,141,145,171,111,201,94,231,436,261,93,291,101,
22,565,52,70,82,525,112,182,142,136,172,113,202,296,232,124,262,80,292,156,
23,287,53,206,83,181,113,225,143,111,173,65,203,137,233,226,263,65,293,535,
24,589,54,120,84,245,114,610,144,291,174,575,204,459,234,369,264,52,294,120,
25,130,55,87,85,557,115,29,145,172,175,85,205,50,235,64,265,455,295,212,
26,374,56,186,86,143,116,362,146,145,176,376,206,109,236,252,266,476,296,302,
27,393,57,94,87,362,117,318,147,635,177,255,207,158,237,162,267,68,297,151,
28,369,58,169,88,677,118,590,148,74,178,634,208,153,238,200,268,172,298,348,
29,104,59,421,89,357,119,54,149,624,179,585,209,534,239,159,269,127,299,205,
30,414,60,97,90,152,120,131,150,85,180,279,210,333,240,87,270,627,300,64,
Centre:,390114,SAMRAT,PUBLIC,SR,SEC,"SCHOOL,",PASAND,NAGAR,KOTRA,PUSHKAR,ROAD,"AJMER,","AJMER,",RAJASTHAN,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,
301,37,331,520,361,329,391,196,421,86,451,70,481,250,,,,,,,
302,125,332,406,362,426,392,437,422,648,452,321,482,101,,,,,,,
303,441,333,581,363,106,393,355,423,209,453,87,483,121,,,,,,,
304,26,334,417,364,130,394,444,424,245,454,95,484,616,,,,,,,
305,116,335,211,365,57,395,90,425,84,455,190,485,497,,,,,,,
306,457,336,97,366,611,396,283,426,419,456,513,486,193,,,,,,,
307,232,337,418,367,191,397,355,427,494,457,205,487,69,,,,,,,
308,282,338,309,368,110,398,100,428,68,458,133,488,185,,,,,,,
309,147,339,87,369,403,399,499,429,140,459,156,489,63,,,,,,,
310,366,340,705,370,108,400,190,430,41,460,274,490,147,,,,,,,
311,175,341,178,371,454,401,432,431,15,461,61,491,86,,,,,,,
312,216,342,168,372,71,402,55,432,138,462,317,492,536,,,,,,,
313,70,343,0,373,241,403,125,433,179,463,118,493,264,,,,,,,
314,43,344,307,374,490,404,146,434,237,464,491,,,,,,,,,
315,587,345,86,375,153,405,357,435,153,465,359,,,,,,,,,
316,483,346,186,376,426,406,461,436,106,466,140,,,,,,,,,
317,541,347,185,377,130,407,185,437,85,467,261,,,,,,,,,
318,287,348,642,378,115,408,680,438,482,468,65,,,,,,,,,
319,392,349,683,379,94,409,163,439,76,469,77,,,,,,,,,
320,212,350,404,380,150,410,66,440,501,470,100,,,,,,,,,
321,366,351,115,381,262,411,115,441,74,471,502,,,,,,,,,
322,93,352,472,382,309,412,101,442,75,472,195,,,,,,,,,
323,80,353,105,383,303,413,416,443,209,473,519,,,,,,,,,
324,453,354,10,384,451,414,125,444,154,474,443,,,,,,,,,
325,616,355,145,385,410,415,155,445,85,475,211,,,,,,,,,
326,65,356,42,386,73,416,348,446,275,476,325,,,,,,,,,
327,165,357,120,387,100,417,412,447,90,477,24,,,,,,,,,
328,221,358,201,388,261,418,516,448,562,478,308,,,,,,,,,
329,230,359,115,389,136,419,86,449,32,479,226,,,,,,,,,
330,457,360,129,390,105,420,92,450,289,480,30,,,,,,,,,
