0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,
1,82,31,75,61,24,91,46,121,126,151,43,181,588,211,175,241,305,271,189,,
2,103,32,270,62,645,92,245,122,137,152,292,182,53,212,548,242,316,272,91,,
3,398,33,122,63,150,93,171,123,288,153,194,183,31,213,179,243,655,273,178,,
4,60,34,91,64,249,94,100,124,482,154,96,184,283,214,495,244,43,274,284,,
5,28,35,539,65,81,95,181,125,99,155,655,185,299,215,193,245,339,275,286,,
6,541,36,506,66,311,96,168,126,423,156,52,186,142,216,157,246,335,276,255,,
7,685,37,60,67,446,97,399,127,486,157,41,187,396,217,327,247,121,277,39,,
8,106,38,615,68,83,98,74,128,495,158,296,188,176,218,55,248,143,278,152,,
9,247,39,500,69,36,99,353,129,595,159,613,189,319,219,133,249,110,279,101,,
10,227,40,183,70,468,100,268,130,75,160,347,190,600,220,586,250,331,280,662,,
11,454,41,138,71,229,101,353,131,311,161,156,191,34,221,330,251,297,281,155,,
12,101,42,179,72,401,102,672,132,360,162,552,192,230,222,365,252,393,282,50,,
13,211,43,293,73,29,103,135,133,63,163,389,193,73,223,545,253,140,283,544,,
14,184,44,163,74,120,104,534,134,426,164,265,194,501,224,448,254,60,284,221,,
15,419,45,435,75,79,105,252,135,221,165,297,195,213,225,629,255,407,285,54,,
16,625,46,466,76,88,106,131,136,37,166,172,196,127,226,450,256,133,286,472,,
17,614,47,305,77,407,107,434,137,244,167,566,197,65,227,207,257,368,287,85,,
18,273,48,231,78,63,108,187,138,106,168,304,198,91,228,441,258,177,288,469,,
19,331,49,205,79,185,109,151,139,103,169,295,199,484,229,276,259,243,289,144,,
20,60,50,180,80,138,110,586,140,117,170,84,200,320,230,106,260,305,290,235,,
21,491,51,94,81,164,111,10,141,502,171,163,201,183,231,115,261,484,291,156,,
22,239,52,310,82,347,112,61,142,150,172,665,202,224,232,216,262,178,292,386,,
23,213,53,237,83,192,113,211,143,602,173,437,203,508,233,182,263,375,293,111,,
24,147,54,239,84,251,114,335,144,346,174,90,204,191,234,618,264,157,294,94,,
25,114,55,277,85,197,115,171,145,270,175,68,205,93,235,238,265,75,295,354,,
26,321,56,574,86,29,116,417,146,537,176,154,206,227,236,239,266,237,296,595,,
27,383,57,456,87,120,117,245,147,145,177,154,207,191,237,88,267,310,297,474,,
