0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,
1,162,31,196,61,146,91,33,121,130,151,373,181,259,211,58,241,169,271,71,,,,,,
2,420,32,197,62,29,92,60,122,94,152,361,182,51,212,106,242,168,272,125,,,,,,
3,178,33,105,63,118,93,50,123,265,153,74,183,179,213,60,243,140,273,64,,,,,,
4,196,34,154,64,120,94,30,124,303,154,70,184,79,214,166,244,23,274,66,,,,,,
5,156,35,458,65,539,95,122,125,63,155,38,185,157,215,375,245,85,275,95,,,,,,
6,97,36,238,66,45,96,433,126,63,156,42,186,223,216,127,246,98,276,120,,,,,,
7,248,37,278,67,255,97,107,127,119,157,494,187,85,217,50,247,349,277,65,,,,,,
8,42,38,36,68,248,98,285,128,88,158,400,188,43,218,88,248,57,278,159,,,,,,
9,174,39,164,69,500,99,268,129,315,159,469,189,483,219,314,249,189,279,32,,,,,,
10,86,40,184,70,393,100,90,130,86,160,321,190,94,220,69,250,140,280,38,,,,,,
11,110,41,136,71,351,101,208,131,279,161,459,191,138,221,217,251,39,281,188,,,,,,
12,203,42,117,72,50,102,81,132,62,162,100,192,205,222,99,252,475,282,110,,,,,,
13,174,43,135,73,235,103,75,133,53,163,227,193,224,223,41,253,295,283,150,,,,,,
14,120,44,139,74,80,104,60,134,252,164,135,194,201,224,169,254,492,284,186,,,,,,
15,56,45,20,75,588,105,283,135,157,165,61,195,47,225,89,255,50,285,20,,,,,,
16,39,46,15,76,202,106,76,136,18,166,202,196,74,226,115,256,110,286,196,,,,,,
17,170,47,219,77,177,107,117,137,74,167,80,197,93,227,190,257,123,287,239,,,,,,
18,274,48,478,78,179,108,518,138,85,168,150,198,84,228,50,258,89,288,92,,,,,,
19,157,49,47,79,92,109,119,139,116,169,51,199,66,229,228,259,284,289,12,,,,,,
20,140,50,178,80,34,110,135,140,100,170,76,200,589,230,183,260,17,290,98,,,,,,
21,215,51,31,81,87,111,57,141,90,171,126,201,84,231,15,261,45,291,82,,,,,,
22,325,52,28,82,85,112,112,142,97,172,649,202,121,232,50,262,90,292,47,,,,,,
23,45,53,140,83,88,113,188,143,171,173,302,203,129,233,71,263,139,293,118,,,,,,
24,133,54,53,84,216,114,130,144,19,174,87,204,77,234,76,264,122,294,192,,,,,,
25,82,55,209,85,633,115,95,145,120,175,90,205,101,235,99,265,132,295,250,,,,,,
26,90,56,502,86,601,116,124,146,85,176,301,206,548,236,228,266,184,296,36,,,,,,
27,45,57,48,87,44,117,54,147,116,177,91,207,11,237,222,267,76,297,245,,,,,,
28,298,58,113,88,61,118,35,148,170,178,124,208,117,238,101,268,131,298,158,,,,,,
29,80,59,153,89,49,119,147,149,37,179,205,209,187,239,134,269,72,299,197,,,,,,
30,91,60,81,90,160,120,620,150,190,180,35,210,173,240,556,270,-8,300,86,,,,,,
Centre:,460507,GENEX,B.ED,"COLLEGE,",VILL.,&,POST,-,"SUGANDHA,",PS,-,"POLBA,OPPOSITE",ANNAPURNA,FOOTBALL,"GROUND,HOOGHLY,","WB.,","HOOGHLY,",WEST,BENGAL,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,
301,105,331,102,361,100,391,210,,,,,,,,,,,,,,,,,,
302,256,332,86,362,596,392,81,,,,,,,,,,,,,,,,,,
303,568,333,36,363,142,393,67,,,,,,,,,,,,,,,,,,
304,270,334,-12,364,22,394,79,,,,,,,,,,,,,,,,,,
305,70,335,17,365,94,395,690,,,,,,,,,,,,,,,,,,
306,18,336,92,366,497,396,131,,,,,,,,,,,,,,,,,,
307,527,337,117,367,52,397,19,,,,,,,,,,,,,,,,,,
308,72,338,54,368,162,398,114,,,,,,,,,,,,,,,,,,
309,63,339,49,369,66,399,83,,,,,,,,,,,,,,,,,,
310,28,340,646,370,509,400,116,,,,,,,,,,,,,,,,,,
311,206,341,97,371,538,401,92,,,,,,,,,,,,,,,,,,
312,126,342,121,372,93,402,114,,,,,,,,,,,,,,,,,,
313,334,343,135,373,86,403,85,,,,,,,,,,,,,,,,,,
314,131,344,53,374,149,404,314,,,,,,,,,,,,,,,,,,
315,231,345,471,375,162,405,85,,,,,,,,,,,,,,,,,,
316,143,346,184,376,129,406,48,,,,,,,,,,,,,,,,,,
317,282,347,53,377,129,407,81,,,,,,,,,,,,,,,,,,
318,558,348,151,378,567,408,97,,,,,,,,,,,,,,,,,,
319,186,349,287,379,137,409,55,,,,,,,,,,,,,,,,,,
320,141,350,60,380,17,410,49,,,,,,,,,,,,,,,,,,
321,154,351,165,381,61,411,232,,,,,,,,,,,,,,,,,,
322,213,352,434,382,40,412,48,,,,,,,,,,,,,,,,,,
323,222,353,142,383,190,413,152,,,,,,,,,,,,,,,,,,
324,454,354,148,384,146,414,93,,,,,,,,,,,,,,,,,,
325,417,355,84,385,324,415,64,,,,,,,,,,,,,,,,,,
326,158,356,52,386,54,,,,,,,,,,,,,,,,,,,,
327,115,357,30,387,609,,,,,,,,,,,,,,,,,,,,
328,137,358,47,388,498,,,,,,,,,,,,,,,,,,,,
329,530,359,113,389,234,,,,,,,,,,,,,,,,,,,,
330,121,360,67,390,163,,,,,,,,,,,,,,,,,,,,
