0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"(BELGAUM),",KARNATAKA,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,89,31,192,61,185,91,104,121,75,151,130,181,36,211,148
2,87,32,69,62,84,92,148,122,63,152,236,182,402,212,267
3,331,33,71,63,152,93,64,123,101,153,60,183,165,213,40
4,128,34,70,64,40,94,170,124,118,154,72,184,113,214,271
5,76,35,70,65,89,95,85,125,100,155,115,185,100,215,219
6,196,36,147,66,84,96,104,126,165,156,228,186,105,216,20
7,690,37,38,67,99,97,45,127,327,157,125,187,106,217,49
8,102,38,603,68,45,98,85,128,115,158,20,188,213,218,43
9,57,39,109,69,50,99,263,129,531,159,297,189,258,219,52
10,140,40,10,70,86,100,55,130,154,160,135,190,50,220,7
11,450,41,57,71,136,101,180,131,133,161,92,191,89,221,186
12,59,42,92,72,459,102,76,132,190,162,69,192,79,222,145
13,437,43,66,73,125,103,222,133,183,163,127,193,47,,
14,116,44,14,74,95,104,77,134,35,164,97,194,70,,
15,56,45,102,75,68,105,126,135,235,165,30,195,100,,
16,272,46,125,76,130,106,43,136,26,166,293,196,225,,
17,226,47,389,77,79,107,35,137,76,167,321,197,64,,
18,160,48,691,78,103,108,172,138,273,168,464,198,173,,
19,60,49,294,79,115,109,397,139,120,169,107,199,249,,
20,136,50,98,80,52,110,543,140,40,170,57,200,25,,
21,153,51,70,81,167,111,114,141,179,171,18,201,50,,
22,162,52,82,82,120,112,86,142,41,172,72,202,59,,
23,109,53,101,83,238,113,184,143,77,173,145,203,197,,
24,187,54,233,84,32,114,54,144,77,174,115,204,244,,
25,394,55,87,85,180,115,495,145,120,175,252,205,228,,
26,225,56,164,86,179,116,110,146,706,176,179,206,30,,
27,137,57,90,87,54,117,-3,147,316,177,84,207,130,,
28,661,58,196,88,113,118,55,148,71,178,93,208,311,,
29,360,59,439,89,36,119,25,149,100,179,265,209,58,,
30,137,60,110,90,65,120,80,150,61,180,396,210,56,,
