0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,
1,114,31,350,61,11,91,388,121,231,151,156,181,86,211,574,241,52,271,162,,
2,373,32,165,62,292,92,61,122,90,152,141,182,24,212,230,242,230,272,442,,
3,270,33,222,63,151,93,569,123,463,153,222,183,148,213,348,243,90,273,142,,
4,120,34,119,64,200,94,240,124,224,154,580,184,110,214,337,244,533,274,423,,
5,105,35,151,65,345,95,51,125,267,155,223,185,123,215,315,245,376,275,100,,
6,13,36,212,66,234,96,95,126,613,156,427,186,147,216,514,246,187,276,30,,
7,110,37,75,67,356,97,293,127,328,157,660,187,75,217,76,247,226,277,69,,
8,73,38,613,68,212,98,320,128,81,158,126,188,196,218,461,248,178,278,220,,
9,426,39,135,69,601,99,23,129,125,159,296,189,402,219,170,249,42,279,157,,
10,91,40,676,70,147,100,439,130,663,160,15,190,205,220,205,250,282,280,159,,
11,125,41,560,71,81,101,216,131,43,161,365,191,161,221,100,251,194,281,52,,
12,362,42,261,72,216,102,76,132,80,162,110,192,196,222,480,252,338,282,35,,
13,134,43,66,73,139,103,111,133,143,163,99,193,90,223,94,253,74,283,101,,
14,113,44,375,74,594,104,421,134,316,164,85,194,103,224,569,254,281,284,164,,
15,174,45,129,75,23,105,31,135,261,165,190,195,112,225,149,255,117,285,453,,
16,30,46,137,76,17,106,80,136,90,166,33,196,67,226,130,256,256,286,246,,
17,166,47,111,77,213,107,346,137,513,167,55,197,148,227,88,257,253,287,499,,
18,405,48,28,78,200,108,115,138,464,168,170,198,557,228,217,258,267,288,266,,
19,182,49,208,79,91,109,392,139,260,169,201,199,431,229,199,259,238,289,334,,
20,167,50,26,80,565,110,50,140,218,170,245,200,52,230,195,260,705,290,104,,
21,41,51,69,81,55,111,21,141,26,171,307,201,292,231,549,261,133,291,169,,
22,228,52,217,82,461,112,105,142,43,172,356,202,182,232,217,262,282,292,110,,
23,135,53,121,83,249,113,210,143,491,173,355,203,499,233,90,263,169,293,83,,
24,238,54,477,84,409,114,93,144,68,174,229,204,233,234,256,264,173,294,528,,
25,189,55,287,85,0,115,319,145,237,175,205,205,190,235,410,265,183,295,329,,
26,650,56,633,86,65,116,399,146,3,176,696,206,337,236,131,266,389,296,154,,
27,376,57,127,87,416,117,96,147,102,177,344,207,77,237,61,267,130,297,140,,
28,97,58,65,88,160,118,510,148,60,178,230,208,73,238,543,268,180,298,479,,
29,106,59,139,89,594,119,223,149,120,179,65,209,480,239,222,269,290,299,454,,
30,76,60,165,90,612,120,636,150,69,180,50,210,163,240,283,270,33,300,110,,
Centre:,391401,IMPULSE,SR.,SEC.,"SCHOOL,",NH-21,AGRA,SIDE,BYPASS,TIRAHA,AGRA,ROAD,"DAUSA,","DAUSA,",RAJASTHAN,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
301,420,331,144,361,442,391,164,421,169,451,306,481,75,,,,,,,,
302,89,332,71,362,276,392,-2,422,91,452,221,482,335,,,,,,,,
303,309,333,433,363,129,393,630,423,94,453,219,483,40,,,,,,,,
304,115,334,533,364,424,394,42,424,171,454,172,484,147,,,,,,,,
305,0,335,16,365,572,395,333,425,403,455,138,485,649,,,,,,,,
306,47,336,5,366,387,396,98,426,226,456,260,486,163,,,,,,,,
307,107,337,421,367,100,397,119,427,165,457,120,487,404,,,,,,,,
308,65,338,228,368,183,398,52,428,238,458,437,488,348,,,,,,,,
309,570,339,511,369,352,399,141,429,344,459,125,489,58,,,,,,,,
310,157,340,139,370,378,400,100,430,186,460,311,490,189,,,,,,,,
311,104,341,121,371,120,401,420,431,339,461,136,491,98,,,,,,,,
312,104,342,573,372,100,402,185,432,165,462,257,492,49,,,,,,,,
313,599,343,422,373,211,403,695,433,225,463,127,493,659,,,,,,,,
314,104,344,315,374,56,404,94,434,52,464,356,494,183,,,,,,,,
315,320,345,194,375,334,405,110,435,628,465,366,495,179,,,,,,,,
316,180,346,618,376,121,406,100,436,474,466,175,496,50,,,,,,,,
317,239,347,380,377,94,407,193,437,179,467,510,497,228,,,,,,,,
318,136,348,602,378,661,408,131,438,73,468,513,,,,,,,,,,
319,357,349,92,379,131,409,312,439,268,469,446,,,,,,,,,,
320,182,350,319,380,104,410,220,440,340,470,151,,,,,,,,,,
321,360,351,366,381,551,411,475,441,28,471,178,,,,,,,,,,
322,52,352,134,382,109,412,452,442,79,472,114,,,,,,,,,,
323,596,353,130,383,93,413,396,443,110,473,555,,,,,,,,,,
324,30,354,173,384,177,414,49,444,260,474,66,,,,,,,,,,
325,76,355,-5,385,452,415,209,445,203,475,-9,,,,,,,,,,
326,17,356,527,386,309,416,255,446,278,476,546,,,,,,,,,,
327,671,357,69,387,52,417,37,447,62,477,264,,,,,,,,,,
328,102,358,41,388,82,418,134,448,132,478,160,,,,,,,,,,
329,516,359,205,389,260,419,78,449,87,479,111,,,,,,,,,,
330,116,360,230,390,348,420,365,450,466,480,635,,,,,,,,,,
