0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,55,31,18,61,179,91,65,121,60,151,61,181,34,211,82,241,130,271,54
2,467,32,188,62,105,92,195,122,293,152,249,182,401,212,176,242,195,272,175
3,74,33,375,63,75,93,345,123,276,153,142,183,80,213,76,243,148,273,443
4,95,34,63,64,136,94,54,124,110,154,281,184,30,214,295,244,31,274,559
5,114,35,656,65,130,95,89,125,121,155,244,185,166,215,36,245,133,275,232
6,234,36,132,66,110,96,60,126,177,156,384,186,51,216,269,246,194,276,65
7,129,37,85,67,53,97,193,127,50,157,88,187,316,217,145,247,536,277,180
8,245,38,288,68,105,98,56,128,140,158,100,188,264,218,557,248,296,278,103
9,61,39,91,69,136,99,111,129,148,159,32,189,408,219,123,249,110,279,52
10,189,40,70,70,248,100,442,130,58,160,33,190,26,220,58,250,203,280,134
11,66,41,49,71,164,101,-9,131,61,161,76,191,271,221,177,251,70,281,90
12,207,42,32,72,234,102,111,132,199,162,353,192,106,222,146,252,27,282,117
13,91,43,43,73,106,103,118,133,76,163,228,193,73,223,179,253,105,283,96
14,130,44,156,74,124,104,120,134,49,164,171,194,112,224,84,254,82,284,421
15,214,45,85,75,104,105,134,135,119,165,504,195,389,225,164,255,116,285,45
16,389,46,199,76,333,106,105,136,382,166,567,196,313,226,69,256,368,286,81
17,103,47,44,77,268,107,85,137,50,167,162,197,116,227,85,257,119,287,17
18,68,48,105,78,164,108,61,138,144,168,121,198,219,228,125,258,72,288,99
19,136,49,18,79,97,109,135,139,531,169,110,199,100,229,40,259,65,289,278
20,308,50,95,80,147,110,367,140,123,170,80,200,65,230,509,260,431,290,133
21,323,51,41,81,170,111,158,141,49,171,53,201,14,231,449,261,45,291,40
22,90,52,72,82,174,112,67,142,192,172,181,202,110,232,65,262,54,292,112
23,108,53,105,83,34,113,69,143,375,173,176,203,92,233,93,263,60,293,380
24,115,54,241,84,530,114,286,144,432,174,633,204,21,234,170,264,269,294,82
25,145,55,54,85,55,115,42,145,215,175,45,205,116,235,126,265,115,295,61
26,75,56,156,86,115,116,142,146,195,176,114,206,197,236,53,266,559,296,88
27,373,57,31,87,386,117,112,147,65,177,453,207,78,237,346,267,110,297,83
28,455,58,56,88,159,118,115,148,112,178,337,208,77,238,466,268,302,298,79
29,64,59,77,89,202,119,410,149,145,179,99,209,165,239,120,269,285,299,10
30,20,60,300,90,123,120,64,150,234,180,70,210,155,240,105,270,110,300,85
Centre:,411211,KENDRIYA,VIDYALAYA,NO.II,HAPP,"TRICHY-25,",HAPP,TOWNSHIP,TIRUCHIRAPPALLI,"620025,","TIRUCHIRAPPALLI,",TAMIL,NADU,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,
301,440,331,63,361,257,391,161,,,,,,,,,,,,
302,518,332,91,362,63,392,54,,,,,,,,,,,,
303,377,333,130,363,20,393,93,,,,,,,,,,,,
304,163,334,66,364,172,394,113,,,,,,,,,,,,
305,45,335,139,365,71,395,133,,,,,,,,,,,,
306,125,336,124,366,183,396,388,,,,,,,,,,,,
307,40,337,308,367,296,397,392,,,,,,,,,,,,
308,231,338,62,368,115,398,9,,,,,,,,,,,,
309,414,339,45,369,110,399,299,,,,,,,,,,,,
310,48,340,105,370,93,400,230,,,,,,,,,,,,
311,94,341,96,371,270,401,460,,,,,,,,,,,,
312,92,342,58,372,375,402,103,,,,,,,,,,,,
313,128,343,181,373,95,403,51,,,,,,,,,,,,
314,233,344,169,374,70,404,312,,,,,,,,,,,,
315,56,345,82,375,81,405,76,,,,,,,,,,,,
316,36,346,170,376,511,406,44,,,,,,,,,,,,
317,100,347,68,377,201,407,199,,,,,,,,,,,,
318,79,348,108,378,80,408,305,,,,,,,,,,,,
319,114,349,184,379,140,409,89,,,,,,,,,,,,
320,43,350,126,380,128,410,287,,,,,,,,,,,,
321,112,351,140,381,398,411,161,,,,,,,,,,,,
322,360,352,108,382,411,412,168,,,,,,,,,,,,
323,356,353,65,383,221,413,218,,,,,,,,,,,,
324,130,354,348,384,94,414,70,,,,,,,,,,,,
325,228,355,196,385,100,415,114,,,,,,,,,,,,
326,300,356,29,386,93,416,96,,,,,,,,,,,,
327,131,357,78,387,320,417,394,,,,,,,,,,,,
328,155,358,66,388,45,418,391,,,,,,,,,,,,
329,61,359,89,389,586,,,,,,,,,,,,,,
330,278,360,275,390,142,,,,,,,,,,,,,,
